[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       15,          2,    2,          7.75,          3.31,       3.76,      37.58,    124.24,          5.95
       15,          2,    3,          9.71,          3.30,       4.70,      46.97,    155.21,          7.14
       15,          2,    4,         11.19,          3.30,       5.32,      53.16,    175.66,          8.69
       15,          2,    5,         12.00,          3.30,       5.85,      58.50,    193.30,          9.37
       15,          2,    6,         12.55,          3.30,       6.25,      62.44,    206.29,          9.88
       15,          2,    7,         12.99,          3.30,       6.59,      65.94,    217.85,         10.27
       15,          3,    1,          3.82,          3.31,       2.67,      26.66,     88.17,          3.77
       15,          3,    2,          8.81,          3.30,       4.23,      42.33,    139.90,          6.56
       15,          3,    3,         11.10,          3.30,       5.38,      53.74,    177.56,          8.40
       15,          3,    4,         12.05,          3.30,       6.15,      61.42,    202.93,          8.96
       15,          3,    5,         13.13,          3.30,       6.73,      67.28,    222.29,         10.38
       15,          3,    6,         13.64,          3.30,       7.12,      71.23,    235.33,         10.95
       15,          3,    7,         13.99,          3.30,       7.42,      74.22,    245.16,         11.33
       15,          4,    1,          4.44,          3.31,       2.91,      29.10,     96.27,          3.85
       15,          4,    2,          9.53,          3.30,       4.70,      47.03,    155.40,          6.83
       15,          4,    3,         11.91,          3.30,       6.05,      60.49,    199.85,          8.84
       15,          4,    4,         13.16,          3.30,       6.91,      69.07,    228.20,         10.15
       15,          4,    5,         13.94,          3.30,       7.49,      74.89,    247.39,         11.10
       15,          4,    6,         14.19,          3.30,       7.88,      78.82,    260.34,         11.10
       15,          4,    7,         14.35,          3.30,       8.19,      81.91,    270.48,         11.05
       16,          1,    1,          2.11,          3.31,       2.21,      22.05,     72.95,          3.35
       16,          1,    2,          7.15,          3.31,       3.40,      33.99,    112.38,          5.90
       16,          1,    3,          9.43,          3.31,       4.25,      42.55,    140.64,          7.54
       16,          1,    4,         10.49,          3.30,       4.75,      47.53,    157.06,          8.44
       16,          1,    5,         11.23,          3.30,       5.16,      51.57,    170.40,          9.10
       16,          1,    6,         11.73,          3.30,       5.46,      54.57,    180.30,          9.55
       16,          1,    7,         12.18,          3.30,       5.76,      57.56,    190.17,          9.96
       16,          2,    1,          3.18,          3.31,       2.45,      24.50,     81.04,          3.67
       16,          2,    2,          8.06,          3.31,       3.87,      38.65,    127.75,          6.19
       16,          2,    3,         10.68,          3.30,       4.91,      49.06,    162.11,          8.49
       16,          2,    4,         11.93,          3.30,       5.57,      55.73,    184.13,          9.76
       16,          2,    5,         12.81,          3.30,       6.12,      61.18,    202.15,         10.75
       16,          2,    6,         13.39,          3.30,       6.53,      65.26,    215.62,         11.40
       16,          2,    7,         13.84,          3.30,       6.88,      68.77,    227.21,         11.92
       16,          3,    1,          4.01,          3.31,       2.70,      27.02,     89.35,          3.86
       16,          3,    2,          9.22,          3.31,       4.34,      43.44,    143.60,          7.00
       16,          3,    3,         11.61,          3.30,       5.61,      56.05,    185.20,          9.00
       16,          3,    4,         12.75,          3.30,       6.42,      64.23,    212.20,         10.03
       16,          3,    5,         13.98,          3.30,       7.03,      70.26,    232.13,         12.03
       16,          3,    6,         14.51,          3.30,       7.45,      74.44,    245.90,         12.75
       16,          3,    7,         14.88,          3.30,       7.77,      77.73,    256.76,         13.23
       16,          4,    1,          4.62,          3.31,       2.95,      29.45,     97.40,          3.96
       16,          4,    2,          9.91,          3.30,       4.82,      48.18,    159.22,          7.26
       16,          4,    3,         12.56,          3.30,       6.30,      63.00,    208.13,          9.82
       16,          4,    4,         13.98,          3.30,       7.23,      72.28,    238.77,         11.65
       16,          4,    5,         14.55,          3.30,       7.88,      78.79,    260.22,         12.08
       16,          4,    6,         15.36,          3.30,       8.31,      83.09,    274.35,         13.74
       16,          4,    7,         15.71,          3.30,       8.65,      86.48,    285.49,         14.24
       17,          1,    1,          2.26,          3.31,       2.23,      22.30,     73.77,          3.41
       17,          1,    2,          7.50,          3.31,       3.47,      34.73,    114.82,          6.23
       17,          1,    3,         10.01,          3.30,       4.40,      44.02,    145.48,          8.29
       17,          1,    4,         11.22,          3.30,       4.93,      49.26,    162.77,          9.57
       17,          1,    5,         12.01,          3.30,       5.35,      53.50,    176.77,         10.44
       17,          1,    6,         12.44,          3.30,       5.66,      56.62,    187.09,         10.80
       17,          1,    7,         12.64,          3.30,       5.98,      59.75,    197.39,         10.62
       17,          2,    1,          2.99,          3.31,       2.48,      24.82,     82.08,          3.45
       17,          2,    2,          8.64,          3.31,       3.95,      39.46,    130.43,          6.90
       17,          2,    3,         11.34,          3.30,       5.07,      50.67,    167.42,          9.52
       17,          2,    4,         12.72,          3.30,       5.78,      57.76,    190.85,         11.23
       17,          2,    5,         13.63,          3.30,       6.35,      63.53,    209.91,         12.44
       17,          2,    6,         14.22,          3.30,       6.77,      67.71,    223.70,         13.25
       17,          2,    7,         14.67,          3.30,       7.14,      71.41,    235.93,         13.87
       17,          3,    1,          4.15,          3.31,       2.73,      27.30,     90.30,          3.95
       17,          3,    2,          9.32,          3.30,       4.43,      44.31,    146.43,          7.00
       17,          3,    3,         12.07,          3.30,       5.78,      57.77,    190.86,          9.68
       17,          3,    4,         13.93,          3.30,       6.67,      66.65,    220.22,         12.63
       17,          3,    5,         14.86,          3.30,       7.33,      73.29,    242.10,         14.06
       17,          3,    6,         15.41,          3.30,       7.79,      77.92,    257.33,         14.94
       17,          3,    7,         15.80,          3.30,       8.16,      81.56,    269.36,         15.51
       17,          4,    1,          4.76,          3.31,       2.98,      29.80,     98.56,          4.03
       17,          4,    2,         10.21,          3.30,       4.91,      49.14,    162.37,          7.59
       17,          4,    3,         13.14,          3.30,       6.50,      64.97,    214.65,         10.83
       17,          4,    4,         14.52,          3.30,       7.54,      75.44,    249.19,         12.60
       17,          4,    5,         15.80,          3.30,       8.28,      82.83,    273.55,         15.23
       17,          4,    6,         16.31,          3.30,       8.76,      87.58,    289.16,         16.14
       17,          4,    7,         16.66,          3.30,       9.14,      91.36,    301.54,         16.73
       18,          1,    1,          2.42,          3.31,       2.25,      22.52,     74.48,          3.49
       18,          1,    2,          7.91,          3.31,       3.54,      35.38,    116.98,          6.69
       18,          1,    3,         10.84,          3.30,       4.52,      45.25,    149.54,          9.70
       18,          1,    4,         12.15,          3.30,       5.10,      50.99,    168.48,         11.40
       18,          1,    5,         12.98,          3.30,       5.56,      55.56,    183.57,         12.49
       18,          1,    6,         13.44,          3.30,       5.89,      58.94,    194.74,         12.98
       18,          1,    7,         13.62,          3.30,       6.22,      62.24,    205.65,         12.71
       18,          2,    1,          3.11,          3.31,       2.51,      25.10,     83.03,          3.50
       18,          2,    2,          9.14,          3.31,       4.02,      40.21,    132.92,          7.56
       18,          2,    3,         12.20,          3.30,       5.22,      52.20,    172.47,         11.22
       18,          2,    4,         13.69,          3.30,       6.01,      60.12,    198.63,         13.43
       18,          2,    5,         14.65,          3.30,       6.64,      66.37,    219.28,         14.97
       18,          2,    6,         15.26,          3.30,       7.10,      71.01,    234.59,         15.97
       18,          2,    7,         15.72,          3.30,       7.51,      75.09,    248.05,         16.71
       18,          3,    1,          4.25,          3.31,       2.76,      27.62,     91.36,          3.98
       18,          3,    2,          9.76,          3.30,       4.51,      45.09,    149.02,          7.60
       18,          3,    3,         12.93,          3.30,       5.96,      59.59,    196.88,         11.38
       18,          3,    4,         14.94,          3.30,       6.97,      69.66,    230.15,         15.15
       18,          3,    5,         15.93,          3.30,       7.73,      77.33,    255.42,         16.96
       18,          3,    6,         16.51,          3.30,       8.26,      82.63,    272.86,         18.02
       18,          3,    7,         16.91,          3.30,       8.67,      86.70,    286.23,         18.75
       18,          4,    1,          4.92,          3.31,       3.02,      30.14,     99.66,          4.13
       18,          4,    2,         10.71,          3.30,       5.00,      49.95,    165.06,          8.37
       18,          4,    3,         13.79,          3.30,       6.70,      67.01,    221.38,         12.16
       18,          4,    4,         15.86,          3.30,       7.92,      79.16,    261.44,         16.26
       18,          4,    5,         16.85,          3.30,       8.78,      87.79,    289.81,         18.26
       18,          4,    6,         17.40,          3.30,       9.34,      93.39,    308.22,         19.37
       18,          4,    7,         17.77,          3.30,       9.77,      97.65,    322.27,         20.11
       19,          1,    1,          2.63,          3.31,       2.28,      22.76,     75.28,          3.63
       19,          1,    2,          8.67,          3.31,       3.57,      35.75,    118.21,          7.88
       19,          1,    3,         11.70,          3.30,       4.63,      46.25,    152.84,         11.54
       19,          1,    4,         12.84,          3.30,       5.29,      52.92,    174.85,         12.80
       19,          1,    5,         14.03,          3.30,       5.81,      58.07,    191.85,         15.14
       19,          1,    6,         14.58,          3.30,       6.19,      61.88,    204.43,         15.98
       19,          1,    7,         15.06,          3.30,       6.55,      65.51,    216.45,         16.72
       19,          2,    1,          3.77,          3.31,       2.53,      25.33,     83.77,          4.03
       19,          2,    2,          9.91,          3.31,       4.07,      40.67,    134.45,          8.91
       19,          2,    3,         13.09,          3.30,       5.36,      53.58,    177.03,         13.34
       19,          2,    4,         14.69,          3.30,       6.27,      62.75,    207.33,         16.12
       19,          2,    5,         15.67,          3.30,       6.99,      69.86,    230.81,         17.88
       19,          2,    6,         16.03,          3.30,       7.51,      75.12,    248.12,         17.92
       19,          2,    7,         16.85,          3.30,       7.98,      79.79,    263.54,         20.26
       19,          3,    1,          4.63,          3.31,       2.79,      27.89,     92.25,          4.28
       19,          3,    2,         10.85,          3.30,       4.57,      45.68,    150.96,          9.63
       19,          3,    3,         14.12,          3.30,       6.12,      61.14,    202.02,         14.56
       19,          3,    4,         15.88,          3.30,       7.28,      72.78,    240.42,         17.92
       19,          3,    5,         16.95,          3.30,       8.17,      81.71,    269.85,         20.21
       19,          3,    6,         17.58,          3.30,       8.78,      87.79,    289.79,         21.57
       19,          3,    7,         17.97,          3.30,       9.26,      92.54,    305.44,         22.31
       19,          4,    1,          4.92,          3.31,       3.04,      30.43,    100.64,          4.08
       19,          4,    2,         11.53,          3.30,       5.07,      50.66,    167.39,          9.96
       19,          4,    3,         14.85,          3.30,       6.87,      68.69,    226.93,         15.08
       19,          4,    4,         16.70,          3.30,       8.25,      82.52,    272.48,         18.89
       19,          4,    5,         17.83,          3.30,       9.30,      92.98,    306.87,         21.47
       19,          4,    6,         18.43,          3.30,       9.96,      99.58,    328.62,         22.92
       19,          4,    7,         18.84,          3.30,      10.46,     104.55,    345.04,         23.87
       20,          1,    1,          3.60,          3.31,       2.29,      22.93,     75.86,          4.49
       20,          1,    2,          9.43,          3.31,       3.62,      36.18,    119.63,          9.25
       20,          1,    3,         12.20,          3.30,       4.74,      47.43,    156.73,         12.60
       20,          1,    4,         13.99,          3.30,       5.53,      55.26,    182.56,         15.91
       20,          1,    5,         14.95,          3.30,       6.11,      61.15,    202.05,         17.65
       20,          1,    6,         15.52,          3.30,       6.54,      65.36,    215.93,         18.67
       20,          1,    7,         16.00,          3.30,       6.92,      69.22,    228.71,         19.55
       20,          2,    1,          4.81,          3.31,       2.56,      25.56,     84.54,          5.05
       20,          2,    2,         10.71,          3.31,       4.12,      41.24,    136.28,         10.55
       20,          2,    3,         13.81,          3.30,       5.50,      55.03,    181.84,         15.30
       20,          2,    4,         15.52,          3.30,       6.55,      65.47,    216.29,         18.59
       20,          2,    5,         16.39,          3.30,       7.37,      73.63,    243.24,         19.92
       20,          2,    6,         16.93,          3.30,       7.95,      79.54,    262.69,         20.71
       20,          2,    7,         17.80,          3.30,       8.47,      84.66,    279.53,         23.64
       20,          3,    1,          5.69,          3.31,       2.82,      28.17,     93.18,          5.41
       20,          3,    2,         11.65,          3.30,       4.64,      46.39,    153.29,         11.37
       20,          3,    3,         14.81,          3.30,       6.27,      62.70,    207.16,         16.61
       20,          3,    4,         16.65,          3.30,       7.56,      75.55,    249.56,         20.57
       20,          3,    5,         17.83,          3.30,       8.61,      86.05,    284.09,         23.40
       20,          3,    6,         18.49,          3.30,       9.32,      93.14,    307.40,         24.98
       20,          3,    7,         18.66,          3.30,       9.86,      98.58,    325.32,         24.41
       20,          4,    1,          5.93,          3.31,       3.07,      30.71,    101.58,          5.10
       20,          4,    2,         12.26,          3.30,       5.14,      51.42,    169.91,         11.59
       20,          4,    3,         15.47,          3.30,       7.01,      70.12,    231.65,         17.02
       20,          4,    4,         17.39,          3.30,       8.54,      85.41,    282.00,         21.29
       20,          4,    5,         18.64,          3.30,       9.78,      97.81,    322.77,         24.52
       20,          4,    6,         19.32,          3.30,      10.58,     105.78,    349.09,         26.36
       20,          4,    7,         19.73,          3.30,      11.16,     111.58,    368.17,         27.36
       21,          1,    1,          4.11,          3.31,       2.32,      23.17,     76.63,          5.00
       21,          1,    2,          9.61,          3.31,       3.67,      36.72,    121.39,          9.50
       21,          1,    3,         12.97,          3.30,       4.85,      48.53,    160.35,         14.64
       21,          1,    4,         14.63,          3.30,       5.73,      57.35,    189.49,         17.67
       21,          1,    5,         15.68,          3.30,       6.41,      64.15,    211.96,         19.78
       21,          1,    6,         16.27,          3.30,       6.87,      68.64,    226.76,         21.03
       21,          1,    7,         16.76,          3.30,       7.28,      72.79,    240.47,         22.04
       21,          2,    1,          5.57,          3.31,       2.58,      25.78,     85.25,          5.98
       21,          2,    2,         11.18,          3.31,       4.19,      41.91,    138.52,         11.54
       21,          2,    3,         13.97,          3.30,       5.62,      56.19,    185.65,         15.51
       21,          2,    4,         16.09,          3.30,       6.76,      67.63,    223.45,         20.47
       21,          2,    5,         17.29,          3.30,       7.71,      77.04,    254.48,         23.33
       21,          2,    6,         17.99,          3.30,       8.36,      83.59,    275.97,         25.08
       21,          2,    7,         18.52,          3.30,       8.92,      89.22,    294.48,         26.37
       21,          3,    1,          6.47,          3.31,       2.85,      28.44,     94.06,          6.40
       21,          3,    2,         12.18,          3.30,       4.71,      47.07,    155.53,         12.64
       21,          3,    3,         15.28,          3.30,       6.40,      63.95,    211.29,         18.07
       21,          3,    4,         16.83,          3.30,       7.78,      77.82,    257.06,         20.77
       21,          3,    5,         18.47,          3.30,       8.98,      89.79,    296.39,         25.92
       21,          3,    6,         19.22,          3.30,       9.81,      98.06,    323.59,         27.97
       21,          3,    7,         19.72,          3.30,      10.44,     104.38,    344.47,         29.35
       21,          4,    1,          7.12,          3.31,       3.10,      31.00,    102.50,          6.64
       21,          4,    2,         12.84,          3.30,       5.22,      52.20,    172.47,         13.05
       21,          4,    3,         15.95,          3.30,       7.15,      71.46,    236.08,         18.66
       21,          4,    4,         17.64,          3.30,       8.76,      87.62,    289.25,         21.99
       21,          4,    5,         19.27,          3.30,      10.19,     101.89,    336.23,         27.17
       21,          4,    6,         20.05,          3.30,      11.16,     111.56,    368.12,         29.49
       21,          4,    7,         20.54,          3.30,      11.85,     118.49,    390.88,         30.96
       22,          1,    1,          4.76,          3.31,       2.34,      23.36,     77.29,          5.74
       22,          1,    2,         10.32,          3.31,       3.72,      37.22,    123.06,         10.99
       22,          1,    3,         13.33,          3.30,       4.95,      49.45,    163.39,         15.58
       22,          1,    4,         15.05,          3.30,       5.91,      59.11,    195.31,         18.80
       22,          1,    5,         15.91,          3.30,       6.68,      66.76,    220.55,         19.95
       22,          1,    6,         16.86,          3.30,       7.17,      71.73,    236.96,         22.92
       22,          1,    7,         17.38,          3.30,       7.63,      76.24,    251.85,         24.11
       22,          2,    1,          6.05,          3.31,       2.60,      26.05,     86.17,          6.61
       22,          2,    2,         11.61,          3.31,       4.26,      42.53,    140.57,         12.57
       22,          2,    3,         14.66,          3.30,       5.73,      57.35,    189.47,         17.80
       22,          2,    4,         16.45,          3.30,       6.96,      69.57,    229.85,         21.60
       22,          2,    5,         17.48,          3.30,       8.04,      80.37,    265.43,         23.32
       22,          2,    6,         18.58,          3.30,       8.78,      87.80,    289.86,         27.27
       22,          2,    7,         19.15,          3.30,       9.42,      94.23,    311.01,         28.74
       22,          3,    1,          7.04,          3.31,       2.87,      28.70,     94.92,          7.23
       22,          3,    2,         12.58,          3.30,       4.78,      47.79,    157.90,         13.63
       22,          3,    3,         15.67,          3.30,       6.54,      65.39,    216.04,         19.31
       22,          3,    4,         17.59,          3.30,       8.02,      80.17,    264.75,         23.94
       22,          3,    5,         18.96,          3.30,       9.38,      93.82,    309.66,         27.68
       22,          3,    6,         19.51,          3.30,      10.37,     103.71,    342.23,         28.18
       22,          3,    7,         20.40,          3.30,      11.15,     111.48,    367.84,         31.96
       22,          4,    1,          7.76,          3.31,       3.13,      31.29,    103.48,          7.60
       22,          4,    2,         13.29,          3.30,       5.30,      52.98,    175.07,         14.23
       22,          4,    3,         16.41,          3.30,       7.30,      73.00,    241.16,         20.23
       22,          4,    4,         18.35,          3.30,       9.03,      90.24,    297.90,         25.06
       22,          4,    5,         19.74,          3.30,      10.64,     106.41,    351.14,         28.87
       22,          4,    6,         20.33,          3.30,      11.83,     118.30,    390.33,         29.56
       22,          4,    7,         21.22,          3.30,      12.70,     126.98,    418.69,         33.65

