[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       15,          3,    3,         11.14,          3.30,       5.38,      53.74,    177.56,          8.47
       15,          3,    4,         12.35,          3.30,       6.15,      61.49,    203.16,          9.60
       15,          3,    5,         13.16,          3.30,       6.73,      67.28,    222.28,         10.46
       15,          3,    6,         13.67,          3.30,       7.13,      71.25,    235.37,         11.03
       15,          3,    7,         14.02,          3.30,       7.42,      74.24,    245.25,         11.41
       15,          4,    1,          4.47,          3.31,       2.91,      29.09,     96.19,          3.88
       15,          4,    2,          9.31,          3.30,       4.70,      47.02,    155.37,          6.49
       15,          4,    3,         11.57,          3.30,       6.06,      60.54,    200.03,          8.16
       15,          4,    4,         13.19,          3.30,       6.91,      69.09,    228.24,         10.22
       15,          4,    5,         13.97,          3.30,       7.49,      74.87,    247.34,         11.18
       15,          4,    6,         14.44,          3.30,       7.88,      78.83,    260.35,         11.76
       15,          4,    7,         14.76,          3.30,       8.19,      81.88,    270.38,         12.16
       16,          1,    1,          2.14,          3.31,       2.21,      22.07,     72.99,          3.36
       16,          1,    2,          7.18,          3.31,       3.40,      34.02,    112.47,          5.93
       16,          1,    3,          9.44,          3.30,       4.25,      42.56,    140.65,          7.56
       16,          1,    4,         10.22,          3.30,       4.75,      47.52,    157.01,          7.92
       16,          1,    5,         11.26,          3.30,       5.15,      51.51,    170.20,          9.17
       16,          1,    6,         11.76,          3.30,       5.46,      54.57,    180.29,          9.61
       16,          1,    7,         12.21,          3.30,       5.76,      57.60,    190.31,         10.02
       16,          2,    1,          3.22,          3.31,       2.45,      24.51,     81.07,          3.70
       16,          2,    2,          8.34,          3.31,       3.87,      38.67,    127.82,          6.59
       16,          2,    3,         10.67,          3.30,       4.91,      49.08,    162.17,          8.46
       16,          2,    4,         11.71,          3.30,       5.58,      55.75,    184.20,          9.27
       16,          2,    5,         12.46,          3.30,       6.12,      61.22,    202.26,          9.90
       16,          2,    6,         13.42,          3.30,       6.53,      65.26,    215.62,         11.48
       16,          2,    7,         13.87,          3.30,       6.88,      68.78,    227.25,         12.01
       16,          3,    1,          4.04,          3.31,       2.70,      27.03,     89.39,          3.89
       16,          3,    2,          9.25,          3.30,       4.35,      43.45,    143.58,          7.05
       16,          3,    3,         11.77,          3.30,       5.60,      56.05,    185.19,          9.34
       16,          3,    4,         13.12,          3.30,       6.42,      64.20,    212.11,         10.92
       16,          3,    5,         13.68,          3.30,       7.03,      70.26,    232.11,         11.23
       16,          3,    6,         14.55,          3.30,       7.44,      74.44,    245.92,         12.84
       16,          3,    7,         14.91,          3.30,       7.77,      77.73,    256.75,         13.32
       16,          4,    1,          4.65,          3.31,       2.95,      29.49,     97.51,          3.98
       16,          4,    2,          9.94,          3.30,       4.82,      48.24,    159.41,          7.30
       16,          4,    3,         12.60,          3.30,       6.30,      63.03,    208.27,          9.88
       16,          4,    4,         14.04,          3.30,       7.23,      72.31,    238.88,         11.81
       16,          4,    5,         14.85,          3.30,       7.88,      78.81,    260.27,         12.93
       16,          4,    6,         15.06,          3.30,       8.31,      83.04,    274.17,         12.81
       16,          4,    7,         15.73,          3.30,       8.65,      86.47,    285.49,         14.33
       17,          1,    1,          2.29,          3.31,       2.23,      22.30,     73.75,          3.44
       17,          1,    2,          7.53,          3.31,       3.48,      34.75,    114.91,          6.26
       17,          1,    3,         10.04,          3.30,       4.40,      44.03,    145.52,          8.34
       17,          1,    4,         11.24,          3.30,       4.93,      49.27,    162.80,          9.63
       17,          1,    5,         12.00,          3.30,       5.35,      53.48,    176.71,         10.40
       17,          1,    6,         12.23,          3.30,       5.66,      56.62,    187.09,         10.26
       17,          1,    7,         13.02,          3.30,       5.98,      59.78,    197.51,         11.57
       17,          2,    1,          3.37,          3.31,       2.48,      24.82,     82.07,          3.77
       17,          2,    2,          8.67,          3.31,       3.95,      39.48,    130.49,          6.95
       17,          2,    3,         11.37,          3.30,       5.07,      50.67,    167.43,          9.59
       17,          2,    4,         12.75,          3.30,       5.78,      57.81,    191.01,         11.31
       17,          2,    5,         13.61,          3.30,       6.35,      63.53,    209.90,         12.39
       17,          2,    6,         13.92,          3.30,       6.77,      67.71,    223.72,         12.37
       17,          2,    7,         14.70,          3.30,       7.14,      71.38,    235.82,         13.97
       17,          3,    1,          4.19,          3.31,       2.73,      27.30,     90.30,          3.97
       17,          3,    2,          9.57,          3.30,       4.43,      44.31,    146.43,          7.41
       17,          3,    3,         12.46,          3.30,       5.78,      57.79,    190.96,         10.58
       17,          3,    4,         13.96,          3.30,       6.67,      66.68,    220.29,         12.71
       17,          3,    5,         14.89,          3.30,       7.33,      73.27,    242.05,         14.16
       17,          3,    6,         15.45,          3.30,       7.79,      77.91,    257.32,         15.03
       17,          3,    7,         15.79,          3.30,       8.15,      81.52,    269.25,         15.49
       17,          4,    1,          4.50,          3.31,       2.98,      29.81,     98.57,          3.79
       17,          4,    2,          9.86,          3.30,       4.92,      49.15,    162.42,          7.00
       17,          4,    3,         13.32,          3.30,       6.50,      64.98,    214.68,         11.28
       17,          4,    4,         14.91,          3.30,       7.55,      75.45,    249.21,         13.77
       17,          4,    5,         15.83,          3.30,       8.28,      82.81,    273.42,         15.35
       17,          4,    6,         16.34,          3.30,       8.76,      87.57,    289.08,         16.26
       17,          4,    7,         16.69,          3.30,       9.14,      91.34,    301.52,         16.85
       18,          1,    1,          2.45,          3.31,       2.25,      22.53,     74.51,          3.52
       18,          1,    2,          7.66,          3.31,       3.54,      35.39,    116.99,          6.32
       18,          1,    3,         10.48,          3.30,       4.53,      45.27,    149.61,          8.94
       18,          1,    4,         12.18,          3.30,       5.10,      50.98,    168.46,         11.49
       18,          1,    5,         13.01,          3.30,       5.56,      55.58,    183.66,         12.58
       18,          1,    6,         13.53,          3.30,       5.90,      58.98,    194.89,         13.25
       18,          1,    7,         14.00,          3.30,       6.23,      62.26,    205.73,         13.86
       18,          2,    1,          3.53,          3.31,       2.51,      25.10,     83.03,          3.85
       18,          2,    2,          9.17,          3.31,       4.02,      40.20,    132.87,          7.62
       18,          2,    3,         11.92,          3.30,       5.22,      52.21,    172.52,         10.51
       18,          2,    4,         13.72,          3.30,       6.01,      60.13,    198.67,         13.53
       18,          2,    5,         14.68,          3.30,       6.64,      66.37,    219.27,         15.08
       18,          2,    6,         15.29,          3.30,       7.10,      71.01,    234.60,         16.08
       18,          2,    7,         15.76,          3.30,       7.51,      75.12,    248.15,         16.86
       18,          3,    1,          4.35,          3.31,       2.76,      27.61,     91.32,          4.07
       18,          3,    2,         10.11,          3.30,       4.51,      45.11,    149.08,          8.22
       18,          3,    3,         13.33,          3.30,       5.96,      59.61,    196.94,         12.47
       18,          3,    4,         14.64,          3.30,       6.97,      69.65,    230.10,         14.16
       18,          3,    5,         15.57,          3.30,       7.73,      77.35,    255.47,         15.61
       18,          3,    6,         16.54,          3.30,       8.26,      82.62,    272.86,         18.14
       18,          3,    7,         16.94,          3.30,       8.67,      86.69,    286.20,         18.88
       18,          4,    1,          4.95,          3.31,       3.02,      30.18,     99.79,          4.15
       18,          4,    2,         10.81,          3.30,       5.00,      49.96,    165.10,          8.56
       18,          4,    3,         14.16,          3.30,       6.70,      67.03,    221.47,         13.24
       18,          4,    4,         15.89,          3.30,       7.92,      79.19,    261.54,         16.38
       18,          4,    5,         16.88,          3.30,       8.78,      87.84,    289.97,         18.35
       18,          4,    6,         17.32,          3.30,       9.34,      93.37,    308.17,         19.01
       18,          4,    7,         17.43,          3.30,       9.77,      97.67,    322.32,         18.58
       19,          1,    1,          2.32,          3.31,       2.28,      22.78,     75.37,          3.36
       19,          1,    2,          8.70,          3.31,       3.58,      35.73,    118.12,          7.93
       19,          1,    3,         11.75,          3.30,       4.63,      46.26,    152.89,         11.67
       19,          1,    4,         13.17,          3.30,       5.29,      52.90,    174.79,         13.81
       19,          1,    5,         14.06,          3.30,       5.81,      58.08,    191.91,         15.22
       19,          1,    6,         14.61,          3.30,       6.20,      61.95,    204.68,         16.05
       19,          1,    7,         15.09,          3.30,       6.55,      65.52,    216.46,         16.81
       19,          2,    1,          3.81,          3.31,       2.54,      25.37,     83.91,          4.05
       19,          2,    2,          9.84,          3.31,       4.07,      40.69,    134.51,          8.77
       19,          2,    3,         12.78,          3.30,       5.36,      53.61,    177.12,         12.42
       19,          2,    4,         14.73,          3.30,       6.27,      62.71,    207.21,         16.25
       19,          2,    5,         15.75,          3.30,       6.99,      69.85,    230.78,         18.22
       19,          2,    6,         16.38,          3.30,       7.51,      75.12,    248.12,         19.46
       19,          2,    7,         16.88,          3.30,       7.98,      79.80,    263.53,         20.40
       19,          3,    1,          4.66,          3.31,       2.79,      27.94,     92.41,          4.30
       19,          3,    2,         10.89,          3.30,       4.57,      45.71,    151.06,          9.68
       19,          3,    3,         14.14,          3.30,       6.12,      61.20,    202.22,         14.57
       19,          3,    4,         15.57,          3.30,       7.28,      72.79,    240.45,         16.71
       19,          3,    5,         16.98,          3.30,       8.17,      81.71,    269.83,         20.34
       19,          3,    6,         17.60,          3.30,       8.78,      87.80,    289.84,         21.71
       19,          3,    7,         18.03,          3.30,       9.26,      92.54,    305.43,         22.60
       19,          4,    1,          5.28,          3.31,       3.04,      30.45,    100.70,          4.43
       19,          4,    2,         11.56,          3.30,       5.07,      50.68,    167.44,         10.02
       19,          4,    3,         14.88,          3.30,       6.87,      68.71,    226.98,         15.18
       19,          4,    4,         16.73,          3.30,       8.26,      82.55,    272.56,         18.99
       19,          4,    5,         17.68,          3.30,       9.30,      93.01,    306.98,         20.76
       19,          4,    6,         18.10,          3.30,       9.96,      99.60,    328.68,         21.24
       19,          4,    7,         18.87,          3.30,      10.46,     104.54,    345.00,         24.03
       20,          1,    1,          3.63,          3.31,       2.30,      22.97,     75.98,          4.51
       20,          1,    2,          9.47,          3.31,       3.62,      36.18,    119.61,          9.32
       20,          1,    3,         12.48,          3.30,       4.74,      47.44,    156.75,         13.40
       20,          1,    4,         14.01,          3.30,       5.53,      55.27,    182.62,         15.95
       20,          1,    5,         14.67,          3.30,       6.12,      61.18,    202.13,         16.51
       20,          1,    6,         15.55,          3.30,       6.54,      65.38,    216.02,         18.78
       20,          1,    7,         16.03,          3.30,       6.92,      69.24,    228.78,         19.66
       20,          2,    1,          4.84,          3.31,       2.55,      25.55,     84.50,          5.10
       20,          2,    2,         10.74,          3.31,       4.13,      41.27,    136.42,         10.62
       20,          2,    3,         13.84,          3.30,       5.50,      55.00,    181.73,         15.42
       20,          2,    4,         15.56,          3.30,       6.55,      65.45,    216.25,         18.78
       20,          2,    5,         16.66,          3.30,       7.36,      73.62,    243.22,         21.19
       20,          2,    6,         17.20,          3.30,       7.96,      79.53,    262.64,         22.04
       20,          2,    7,         17.49,          3.30,       8.47,      84.66,    279.52,         22.04
       20,          3,    1,          5.37,          3.31,       2.82,      28.20,     93.26,          5.03
       20,          3,    2,         11.68,          3.30,       4.64,      46.39,    153.29,         11.46
       20,          3,    3,         14.85,          3.30,       6.27,      62.71,    207.20,         16.72
       20,          3,    4,         16.68,          3.30,       7.56,      75.59,    249.68,         20.71
       20,          3,    5,         17.86,          3.30,       8.61,      86.06,    284.13,         23.57
       20,          3,    6,         18.54,          3.30,       9.32,      93.15,    307.44,         25.25
       20,          3,    7,         18.99,          3.30,       9.86,      98.59,    325.37,         26.35
       20,          4,    1,          6.17,          3.31,       3.07,      30.73,    101.61,          5.39
       20,          4,    2,         11.94,          3.30,       5.14,      51.44,    169.96,         10.76
       20,          4,    3,         15.50,          3.30,       7.01,      70.12,    231.65,         17.13
       20,          4,    4,         17.42,          3.30,       8.54,      85.40,    281.94,         21.44
       20,          4,    5,         18.67,          3.30,       9.78,      97.82,    322.83,         24.68
       20,          4,    6,         19.35,          3.30,      10.58,     105.77,    349.03,         26.54
       20,          4,    7,         19.78,          3.30,      11.16,     111.59,    368.18,         27.71
       21,          1,    1,          4.39,          3.31,       2.32,      23.19,     76.68,          5.31
       21,          1,    2,         10.01,          3.31,       3.67,      36.71,    121.38,         10.39
       21,          1,    3,         12.94,          3.30,       4.85,      48.54,    160.40,         14.53
       21,          1,    4,         14.33,          3.30,       5.74,      57.35,    189.49,         16.46
       21,          1,    5,         15.71,          3.30,       6.41,      64.10,    211.79,         19.92
       21,          1,    6,         16.30,          3.30,       6.87,      68.63,    226.74,         21.16
       21,          1,    7,         16.79,          3.30,       7.28,      72.79,    240.47,         22.17
       21,          2,    1,          5.60,          3.31,       2.58,      25.81,     85.35,          6.01
       21,          2,    2,         11.26,          3.31,       4.19,      41.93,    138.60,         11.75
       21,          2,    3,         14.31,          3.30,       5.62,      56.22,    185.76,         16.79
       21,          2,    4,         16.11,          3.30,       6.76,      67.63,    223.44,         20.58
       21,          2,    5,         17.08,          3.30,       7.71,      77.03,    254.42,         22.22
       21,          2,    6,         18.02,          3.30,       8.36,      83.60,    276.05,         25.23
       21,          2,    7,         18.55,          3.30,       8.92,      89.23,    294.54,         26.55
       21,          3,    1,          6.50,          3.31,       2.85,      28.46,     94.12,          6.44
       21,          3,    2,         12.21,          3.30,       4.71,      47.07,    155.55,         12.73
       21,          3,    3,         15.32,          3.30,       6.40,      63.98,    211.40,         18.25
       21,          3,    4,         17.16,          3.30,       7.78,      77.83,    257.04,         22.38
       21,          3,    5,         18.17,          3.30,       8.98,      89.79,    296.36,         24.16
       21,          3,    6,         19.25,          3.30,       9.81,      98.07,    323.64,         28.16
       21,          3,    7,         19.75,          3.30,      10.44,     104.40,    344.52,         29.54
       21,          4,    1,          7.15,          3.31,       3.10,      31.02,    102.59,          6.68
       21,          4,    2,         12.88,          3.30,       5.22,      52.22,    172.55,         13.13
       21,          4,    3,         16.01,          3.30,       7.15,      71.45,    236.03,         18.89
       21,          4,    4,         17.94,          3.30,       8.77,      87.65,    289.35,         23.53
       21,          4,    5,         19.30,          3.30,      10.19,     101.91,    336.32,         27.33
       21,          4,    6,         19.80,          3.30,      11.16,     111.60,    368.25,         27.80
       21,          4,    7,         20.20,          3.30,      11.85,     118.53,    391.02,         28.61
       22,          1,    1,          4.79,          3.31,       2.34,      23.38,     77.34,          5.79
       22,          1,    2,         10.35,          3.31,       3.72,      37.24,    123.11,         11.07
       22,          1,    3,         13.36,          3.30,       4.95,      49.46,    163.43,         15.70
       22,          1,    4,         15.11,          3.30,       5.91,      59.13,    195.37,         19.08
       22,          1,    5,         16.25,          3.30,       6.68,      66.76,    220.58,         21.60
       22,          1,    6,         16.89,          3.30,       7.18,      71.74,    236.99,         23.09
       22,          1,    7,         17.41,          3.30,       7.62,      76.26,    251.90,         24.28
       22,          2,    1,          6.08,          3.31,       2.60,      26.01,     86.03,          6.65
       22,          2,    2,         11.36,          3.30,       4.25,      42.54,    140.58,         11.85
       22,          2,    3,         14.69,          3.30,       5.73,      57.32,    189.37,         17.91
       22,          2,    4,         16.54,          3.30,       6.96,      69.63,    230.05,         22.00
       22,          2,    5,         17.85,          3.30,       8.04,      80.38,    265.45,         25.34
       22,          2,    6,         18.61,          3.30,       8.78,      87.82,    289.90,         27.43
       22,          2,    7,         19.17,          3.30,       9.42,      94.24,    311.02,         28.92
       22,          3,    1,          7.07,          3.31,       2.87,      28.71,     94.95,          7.29
       22,          3,    2,         12.61,          3.30,       4.78,      47.76,    157.83,         13.74
       22,          3,    3,         15.66,          3.30,       6.54,      65.38,    216.00,         19.29
       22,          3,    4,         17.34,          3.30,       8.02,      80.21,    264.90,         22.63
       22,          3,    5,         18.65,          3.30,       9.38,      93.84,    309.70,         25.74
       22,          3,    6,         19.86,          3.30,      10.37,     103.73,    342.32,         30.54
       22,          3,    7,         20.42,          3.30,      11.15,     111.51,    367.94,         32.17
       22,          4,    1,          7.79,          3.31,       3.13,      31.29,    103.50,          7.65
       22,          4,    2,         13.32,          3.30,       5.30,      52.99,    175.09,         14.32
       22,          4,    3,         16.44,          3.30,       7.30,      73.02,    241.23,         20.37
       22,          4,    4,         18.38,          3.30,       9.03,      90.25,    297.93,         25.22
       22,          4,    5,         19.65,          3.30,      10.65,     106.43,    351.22,         28.26
       22,          4,    6,         20.34,          3.30,      11.83,     118.32,    390.34,         29.62
       22,          4,    7,         21.23,          3.30,      12.70,     126.98,    418.71,         33.75

