[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        2,          4,    7,          2.72,          3.31,       3.52,      35.22,    116.43,          2.02
        3,          1,    1,         -5.91,          3.31,       1.52,      15.19,     50.25,          0.97
        3,          1,    2,         -2.86,          3.31,       1.92,      19.21,     63.54,          1.30
        3,          1,    3,         -1.26,          3.31,       2.17,      21.69,     71.75,          1.56
        3,          1,    4,         -0.51,          3.31,       2.36,      23.55,     77.90,          1.64
        3,          1,    5,          0.08,          3.31,       2.53,      25.30,     83.68,          1.70
        3,          1,    6,          0.50,          3.31,       2.68,      26.82,     88.71,          1.73
        3,          1,    7,          0.85,          3.31,       2.82,      28.22,     93.32,          1.75
        3,          2,    1,         -4.88,          3.31,       1.64,      16.43,     54.34,          1.06
        3,          2,    2,         -1.49,          3.31,       2.12,      21.28,     70.38,          1.52
        3,          2,    3,         -0.29,          3.31,       2.44,      24.38,     80.64,          1.64
        3,          2,    4,          0.87,          3.31,       2.68,      26.84,     88.76,          1.88
        3,          2,    5,          1.44,          3.31,       2.88,      28.80,     95.22,          1.95
        3,          2,    6,          1.85,          3.31,       3.04,      30.38,    100.48,          1.99
        3,          2,    7,          2.13,          3.31,       3.18,      31.79,    105.12,          2.01
        3,          3,    1,         -4.06,          3.31,       1.77,      17.70,     58.53,          1.13
        3,          3,    2,         -0.56,          3.31,       2.34,      23.37,     77.29,          1.64
        3,          3,    3,          0.87,          3.31,       2.70,      26.99,     89.28,          1.87
        3,          3,    4,          1.44,          3.31,       2.96,      29.62,     97.94,          1.88
        3,          3,    5,          1.87,          3.31,       3.15,      31.46,    104.01,          1.92
        3,          3,    6,          2.60,          3.31,       3.30,      33.01,    109.15,          2.13
        3,          3,    7,          2.82,          3.31,       3.42,      34.23,    113.17,          2.14
        3,          4,    1,         -3.43,          3.31,       1.90,      19.03,     62.96,          1.15
        3,          4,    2,          0.10,          3.31,       2.54,      25.45,     84.18,          1.69
        3,          4,    3,          1.56,          3.31,       2.93,      29.36,     97.08,          1.95
        3,          4,    4,          2.25,          3.31,       3.19,      31.94,    105.61,          2.05
        3,          4,    5,          2.46,          3.31,       3.38,      33.81,    111.80,          2.00
        3,          4,    6,          3.14,          3.31,       3.54,      35.39,    116.99,          2.21
        3,          4,    7,          3.38,          3.31,       3.68,      36.81,    121.68,          2.22
        4,          1,    1,         -4.87,          3.31,       1.61,      16.08,     53.18,          1.11
        4,          1,    2,         -1.46,          3.31,       2.06,      20.58,     68.08,          1.61
        4,          1,    3,         -0.12,          3.31,       2.33,      23.32,     77.12,          1.82
        4,          1,    4,          0.63,          3.31,       2.53,      25.33,     83.79,          1.93
        4,          1,    5,          1.20,          3.31,       2.72,      27.22,     90.02,          1.99
        4,          1,    6,          1.29,          3.31,       2.88,      28.79,     95.21,          1.88
        4,          1,    7,          1.98,          3.31,       3.03,      30.26,    100.08,          2.07
        4,          2,    1,         -3.85,          3.31,       1.74,      17.43,     57.65,          1.21
        4,          2,    2,         -0.36,          3.31,       2.29,      22.87,     75.63,          1.77
        4,          2,    3,          1.13,          3.31,       2.64,      26.38,     87.25,          2.04
        4,          2,    4,          2.01,          3.31,       2.90,      28.99,     95.85,          2.20
        4,          2,    5,          2.59,          3.31,       3.11,      31.05,    102.69,          2.30
        4,          2,    6,          3.00,          3.31,       3.28,      32.84,    108.57,          2.35
        4,          2,    7,          3.29,          3.31,       3.43,      34.24,    113.19,          2.38
        4,          3,    1,         -3.39,          3.31,       1.89,      18.91,     62.54,          1.18
        4,          3,    2,          0.55,          3.31,       2.53,      25.28,     83.62,          1.90
        4,          3,    3,          2.07,          3.31,       2.93,      29.28,     96.82,          2.21
        4,          3,    4,          2.94,          3.31,       3.21,      32.09,    106.13,          2.39
        4,          3,    5,          3.43,          3.31,       3.41,      34.07,    112.63,          2.48
        4,          3,    6,          3.77,          3.31,       3.57,      35.68,    117.95,          2.53
        4,          3,    7,          4.00,          3.31,       3.70,      36.99,    122.28,          2.55
        4,          4,    1,         -2.49,          3.31,       2.04,      20.37,     67.35,          1.29
        4,          4,    2,          0.88,          3.31,       2.76,      27.57,     91.18,          1.82
        4,          4,    3,          2.73,          3.31,       3.19,      31.88,    105.42,          2.29
        4,          4,    4,          3.53,          3.31,       3.47,      34.65,    114.54,          2.48
        4,          4,    5,          4.00,          3.31,       3.67,      36.74,    121.47,          2.57
        4,          4,    6,          4.32,          3.31,       3.84,      38.40,    126.94,          2.62
        4,          4,    7,          4.56,          3.31,       3.99,      39.93,    131.98,          2.64
        5,          1,    1,         -4.25,          3.31,       1.66,      16.65,     55.07,          1.20
        5,          1,    2,         -0.78,          3.31,       2.15,      21.56,     71.30,          1.76
        5,          1,    3,          0.48,          3.31,       2.44,      24.39,     80.67,          1.96
        5,          1,    4,          0.98,          3.31,       2.65,      26.53,     87.76,          1.96
        5,          1,    5,          1.91,          3.31,       2.85,      28.48,     94.19,          2.21
        5,          1,    6,          2.32,          3.31,       3.01,      30.08,     99.46,          2.26
        5,          1,    7,          2.68,          3.31,       3.16,      31.61,    104.53,          2.30
        5,          2,    1,         -3.24,          3.31,       1.82,      18.16,     60.07,          1.31
        5,          2,    2,          0.33,          3.31,       2.39,      23.92,     79.11,          1.95
        5,          2,    3,          1.83,          3.31,       2.76,      27.60,     91.28,          2.26
        5,          2,    4,          2.72,          3.31,       3.04,      30.36,    100.38,          2.44
        5,          2,    5,          3.21,          3.31,       3.26,      32.60,    107.80,          2.49
        5,          2,    6,          3.41,          3.31,       3.44,      34.38,    113.66,          2.44
        5,          2,    7,          4.02,          3.31,       3.59,      35.90,    118.69,          2.66
        5,          3,    1,         -2.41,          3.31,       1.97,      19.71,     65.20,          1.39
        5,          3,    2,          1.25,          3.31,       2.65,      26.54,     87.77,          2.08
        5,          3,    3,          2.79,          3.31,       3.07,      30.72,    101.60,          2.44
        5,          3,    4,          3.67,          3.31,       3.37,      33.70,    111.44,          2.66
        5,          3,    5,          4.17,          3.31,       3.58,      35.79,    118.34,          2.76
        5,          3,    6,          4.52,          3.31,       3.75,      37.51,    124.01,          2.83
        5,          3,    7,          4.68,          3.31,       3.89,      38.94,    128.71,          2.80
        5,          4,    1,         -2.05,          3.31,       2.13,      21.27,     70.36,          1.34
        5,          4,    2,          1.56,          3.31,       2.90,      28.98,     95.85,          1.99
        5,          4,    3,          3.46,          3.31,       3.35,      33.53,    110.86,          2.55
        5,          4,    4,          4.28,          3.31,       3.65,      36.50,    120.66,          2.76
        5,          4,    5,          4.76,          3.31,       3.87,      38.70,    127.95,          2.87
        5,          4,    6,          5.08,          3.31,       4.04,      40.43,    133.63,          2.93
        5,          4,    7,          5.33,          3.31,       4.20,      42.02,    138.89,          2.96
        6,          1,    1,         -3.50,          3.31,       1.74,      17.41,     57.60,          1.32
        6,          1,    2,         -0.08,          3.31,       2.27,      22.73,     75.18,          1.91
        6,          1,    3,          1.12,          3.31,       2.58,      25.80,     85.31,          2.11
        6,          1,    4,          2.24,          3.31,       2.80,      28.03,     92.70,          2.43
        6,          1,    5,          2.82,          3.31,       3.01,      30.05,     99.36,          2.54
        6,          1,    6,          3.24,          3.31,       3.18,      31.76,    105.02,          2.59
        6,          1,    7,          3.60,          3.31,       3.34,      33.35,    110.29,          2.65
        6,          2,    1,         -2.46,          3.31,       1.90,      19.03,     62.95,          1.45
        6,          2,    2,          1.21,          3.31,       2.54,      25.36,     83.89,          2.20
        6,          2,    3,          2.68,          3.31,       2.93,      29.30,     96.90,          2.53
        6,          2,    4,          3.30,          3.31,       3.22,      32.20,    106.48,          2.59
        6,          2,    5,          4.25,          3.31,       3.45,      34.55,    114.21,          2.95
        6,          2,    6,          4.68,          3.31,       3.65,      36.53,    120.79,          3.03
        6,          2,    7,          4.98,          3.31,       3.82,      38.13,    126.06,          3.08
        6,          3,    1,         -1.63,          3.31,       2.07,      20.65,     68.30,          1.54
        6,          3,    2,          2.14,          3.31,       2.81,      28.14,     93.04,          2.37
        6,          3,    3,          3.73,          3.31,       3.27,      32.71,    108.14,          2.80
        6,          3,    4,          4.62,          3.31,       3.59,      35.87,    118.61,          3.05
        6,          3,    5,          4.86,          3.31,       3.82,      38.20,    126.28,          2.99
        6,          3,    6,          5.12,          3.31,       4.00,      40.04,    132.33,          2.99
        6,          3,    7,          5.73,          3.31,       4.15,      41.50,    137.16,          3.30
        6,          4,    1,         -0.99,          3.31,       2.24,      22.36,     73.97,          1.58
        6,          4,    2,          2.84,          3.31,       3.08,      30.79,    101.81,          2.47
        6,          4,    3,          4.42,          3.31,       3.58,      35.74,    118.18,          2.93
        6,          4,    4,          5.26,          3.31,       3.90,      39.01,    128.95,          3.19
        6,          4,    5,          5.73,          3.30,       4.14,      41.37,    136.71,          3.31
        6,          4,    6,          5.78,          3.30,       4.32,      43.19,    142.72,          3.18
        6,          4,    7,          6.32,          3.30,       4.48,      44.82,    148.14,          3.44
        7,          1,    1,         -2.68,          3.31,       1.82,      18.23,     60.31,          1.48
        7,          1,    2,          1.06,          3.31,       2.40,      24.02,     79.44,          2.30
        7,          1,    3,          2.49,          3.31,       2.74,      27.37,     90.52,          2.66
        7,          1,    4,          3.26,          3.31,       2.97,      29.75,     98.40,          2.84
        7,          1,    5,          3.85,          3.31,       3.19,      31.93,    105.59,          2.97
        7,          1,    6,          4.24,          3.31,       3.37,      33.69,    111.40,          3.03
        7,          1,    7,          4.37,          3.31,       3.54,      35.40,    117.05,          2.94
        7,          2,    1,         -1.98,          3.31,       2.00,      19.98,     66.08,          1.50
        7,          2,    2,          2.20,          3.31,       2.69,      26.91,     88.98,          2.55
        7,          2,    3,          3.78,          3.31,       3.12,      31.17,    103.07,          3.01
        7,          2,    4,          4.69,          3.31,       3.43,      34.31,    113.43,          3.29
        7,          2,    5,          5.31,          3.31,       3.69,      36.91,    122.00,          3.46
        7,          2,    6,          5.74,          3.31,       3.90,      39.04,    129.04,          3.56
        7,          2,    7,          6.04,          3.31,       4.08,      40.76,    134.70,          3.62
        7,          3,    1,         -1.05,          3.31,       2.17,      21.75,     71.93,          1.63
        7,          3,    2,          3.15,          3.31,       2.99,      29.92,     98.94,          2.75
        7,          3,    3,          4.77,          3.31,       3.49,      34.93,    115.46,          3.28
        7,          3,    4,          5.68,          3.31,       3.85,      38.50,    127.25,          3.58
        7,          3,    5,          6.22,          3.31,       4.10,      41.00,    135.50,          3.75
        7,          3,    6,          6.58,          3.31,       4.30,      43.01,    142.16,          3.85
        7,          3,    7,          6.82,          3.30,       4.45,      44.53,    147.17,          3.90
        7,          4,    1,         -0.13,          3.31,       2.35,      23.56,     77.93,          1.79
        7,          4,    2,          3.73,          3.31,       3.29,      32.86,    108.67,          2.78
        7,          4,    3,          5.13,          3.31,       3.84,      38.38,    126.88,          3.16
        7,          4,    4,          6.34,          3.31,       4.20,      41.98,    138.75,          3.74
        7,          4,    5,          6.83,          3.30,       4.45,      44.51,    147.09,          3.91
        7,          4,    6,          7.17,          3.30,       4.65,      46.52,    153.72,          4.01
        7,          4,    7,          7.41,          3.30,       4.82,      48.23,    159.36,          4.06
        8,          1,    1,         -1.95,          3.31,       1.89,      18.87,     62.42,          1.66
        8,          1,    2,          1.90,          3.31,       2.52,      25.25,     83.52,          2.59
        8,          1,    3,          3.09,          3.31,       2.89,      28.87,     95.49,          2.84
        8,          1,    4,          3.77,          3.31,       3.14,      31.37,    103.71,          2.99
        8,          1,    5,          4.76,          3.31,       3.37,      33.67,    111.33,          3.42
        8,          1,    6,          5.18,          3.31,       3.56,      35.57,    117.59,          3.52
        8,          1,    7,          5.55,          3.31,       3.74,      37.39,    123.60,          3.60
        8,          2,    1,         -0.87,          3.31,       2.07,      20.68,     68.40,          1.83
        8,          2,    2,          3.08,          3.31,       2.84,      28.36,     93.76,          2.90
        8,          2,    3,          4.68,          3.31,       3.30,      33.01,    109.15,          3.44
        8,          2,    4,          5.60,          3.31,       3.64,      36.39,    120.30,          3.77
        8,          2,    5,          6.23,          3.31,       3.93,      39.24,    129.70,          3.97
        8,          2,    6,          6.45,          3.31,       4.15,      41.55,    137.32,          3.89
        8,          2,    7,          6.62,          3.31,       4.34,      43.39,    143.41,          3.84
        8,          3,    1,         -0.01,          3.31,       2.26,      22.62,     74.82,          1.96
        8,          3,    2,          4.03,          3.31,       3.16,      31.58,    104.43,          3.13
        8,          3,    3,          5.69,          3.31,       3.71,      37.05,    122.50,          3.76
        8,          3,    4,          6.62,          3.31,       4.10,      40.95,    135.35,          4.11
        8,          3,    5,          7.17,          3.30,       4.38,      43.75,    144.59,          4.32
        8,          3,    6,          7.53,          3.30,       4.59,      45.92,    151.74,          4.43
        8,          3,    7,          7.60,          3.30,       4.75,      47.54,    157.10,          4.32
        8,          4,    1,          0.33,          3.31,       2.46,      24.57,     81.25,          1.88
        8,          4,    2,          4.38,          3.31,       3.47,      34.72,    114.78,          3.01
        8,          4,    3,          6.41,          3.31,       4.09,      40.85,    135.03,          3.94
        8,          4,    4,          7.29,          3.30,       4.48,      44.82,    148.10,          4.30
        8,          4,    5,          7.79,          3.30,       4.76,      47.58,    157.23,          4.51
        8,          4,    6,          8.13,          3.30,       4.98,      49.75,    164.38,          4.62
        8,          4,    7,          8.38,          3.30,       5.16,      51.61,    170.55,          4.69
        9,          1,    1,         -1.23,          3.31,       1.95,      19.46,     64.39,          1.86
        9,          1,    2,          2.50,          3.31,       2.65,      26.53,     87.76,          2.79
        9,          1,    3,          4.30,          3.31,       3.05,      30.47,    100.77,          3.50
        9,          1,    4,          5.09,          3.31,       3.32,      33.20,    109.79,          3.75
        9,          1,    5,          5.69,          3.31,       3.56,      35.62,    117.77,          3.95
        9,          1,    6,          6.11,          3.31,       3.76,      37.63,    124.43,          4.06
        9,          1,    7,          6.48,          3.31,       3.97,      39.68,    131.16,          4.14
        9,          2,    1,         -0.48,          3.31,       2.14,      21.46,     70.97,          1.90
        9,          2,    2,          3.96,          3.31,       2.99,      29.84,     98.68,          3.32
        9,          2,    3,          5.61,          3.31,       3.49,      34.91,    115.42,          3.97
        9,          2,    4,          6.54,          3.31,       3.87,      38.64,    127.73,          4.34
        9,          2,    5,          7.19,          3.31,       4.18,      41.79,    138.13,          4.58
        9,          2,    6,          7.64,          3.30,       4.42,      44.20,    146.08,          4.75
        9,          2,    7,          7.96,          3.30,       4.63,      46.25,    152.84,          4.84
        9,          3,    1,          0.39,          3.31,       2.35,      23.50,     77.73,          2.03
        9,          3,    2,          4.93,          3.31,       3.33,      33.33,    110.21,          3.60
        9,          3,    3,          6.64,          3.31,       3.94,      39.43,    130.34,          4.33
        9,          3,    4,          7.58,          3.30,       4.37,      43.69,    144.40,          4.75
        9,          3,    5,          8.16,          3.30,       4.68,      46.77,    154.56,          5.00
        9,          3,    6,          8.53,          3.30,       4.91,      49.12,    162.30,          5.15
        9,          3,    7,          8.79,          3.30,       5.10,      50.92,    168.26,          5.24
        9,          4,    1,          1.44,          3.31,       2.55,      25.56,     84.53,          2.29
        9,          4,    2,          5.64,          3.31,       3.68,      36.76,    121.53,          3.75
        9,          4,    3,          7.09,          3.30,       4.36,      43.58,    144.03,          4.25
        9,          4,    4,          7.89,          3.30,       4.79,      47.92,    158.35,          4.57
        9,          4,    5,          8.79,          3.30,       5.11,      51.06,    168.70,          5.23
        9,          4,    6,          9.14,          3.30,       5.35,      53.43,    176.52,          5.37
        9,          4,    7,          9.38,          3.30,       5.55,      55.47,    183.28,          5.44
       10,          1,    1,         -0.56,          3.31,       2.00,      19.97,     66.07,          2.09
       10,          1,    2,          3.55,          3.31,       2.76,      27.63,     91.36,          3.36
       10,          1,    3,          4.82,          3.31,       3.20,      31.99,    105.78,          3.71
       10,          1,    4,          5.91,          3.31,       3.48,      34.81,    115.10,          4.28
       10,          1,    5,          6.52,          3.31,       3.75,      37.48,    123.92,          4.49
       10,          1,    6,          6.94,          3.31,       3.97,      39.64,    131.06,          4.61
       10,          1,    7,          7.31,          3.31,       4.18,      41.76,    138.03,          4.72
       10,          2,    1,          0.55,          3.31,       2.20,      22.02,     72.84,          2.32
       10,          2,    2,          4.73,          3.31,       3.11,      31.16,    103.03,          3.75
       10,          2,    3,          6.41,          3.31,       3.67,      36.69,    121.30,          4.50
       10,          2,    4,          7.34,          3.31,       4.08,      40.72,    134.60,          4.90
       10,          2,    5,          7.77,          3.30,       4.41,      44.10,    145.73,          4.92
       10,          2,    6,          8.48,          3.30,       4.68,      46.76,    154.52,          5.39
       10,          2,    7,          8.82,          3.30,       4.90,      48.99,    161.85,          5.52
       10,          3,    1,          1.45,          3.31,       2.41,      24.15,     79.86,          2.49
       10,          3,    2,          5.70,          3.31,       3.49,      34.88,    115.34,          4.07
       10,          3,    3,          7.46,          3.31,       4.16,      41.63,    137.61,          4.90
       10,          3,    4,          8.43,          3.30,       4.63,      46.29,    152.97,          5.39
       10,          3,    5,          9.02,          3.30,       4.97,      49.68,    164.17,          5.69
       10,          3,    6,          9.29,          3.30,       5.23,      52.29,    172.78,          5.70
       10,          3,    7,          9.30,          3.30,       5.43,      54.29,    179.39,          5.48
       10,          4,    1,          1.73,          3.31,       2.63,      26.34,     87.11,          2.36
       10,          4,    2,          6.45,          3.31,       3.86,      38.65,    127.77,          4.25
       10,          4,    3,          8.22,          3.30,       4.62,      46.17,    152.57,          5.15
       10,          4,    4,          9.14,          3.30,       5.10,      50.99,    168.49,          5.67
       10,          4,    5,          9.68,          3.30,       5.45,      54.48,    180.02,          5.95
       10,          4,    6,         10.03,          3.30,       5.71,      57.08,    188.61,          6.12
       10,          4,    7,         10.23,          3.30,       5.93,      59.27,    195.85,          6.13
       11,          1,    1,         -0.29,          3.31,       2.04,      20.34,     67.29,          2.16
       11,          1,    2,          4.28,          3.31,       2.87,      28.74,     95.04,          3.77
       11,          1,    3,          5.89,          3.31,       3.34,      33.45,    110.60,          4.48
       11,          1,    4,          6.70,          3.31,       3.66,      36.54,    120.80,          4.83
       11,          1,    5,          7.32,          3.31,       3.94,      39.38,    130.17,          5.08
       11,          1,    6,          7.73,          3.31,       4.17,      41.68,    137.78,          5.22
       11,          1,    7,          8.11,          3.31,       4.39,      43.85,    144.92,          5.35
       11,          2,    1,          1.18,          3.31,       2.25,      22.50,     74.44,          2.60
       11,          2,    2,          5.42,          3.31,       3.25,      32.47,    107.37,          4.18
       11,          2,    3,          6.88,          3.31,       3.86,      38.55,    127.42,          4.71
       11,          2,    4,          8.14,          3.31,       4.29,      42.84,    141.60,          5.53
       11,          2,    5,          8.82,          3.30,       4.65,      46.54,    153.77,          5.87
       11,          2,    6,          9.28,          3.30,       4.94,      49.36,    163.10,          6.09
       11,          2,    7,          9.63,          3.30,       5.19,      51.84,    171.28,          6.23
       11,          3,    1,          2.06,          3.31,       2.47,      24.75,     81.86,          2.78
       11,          3,    2,          6.41,          3.31,       3.64,      36.47,    120.54,          4.53
       11,          3,    3,          8.22,          3.30,       4.38,      43.78,    144.67,          5.50
       11,          3,    4,          9.03,          3.30,       4.89,      48.88,    161.52,          5.81
       11,          3,    5,          9.48,          3.30,       5.28,      52.74,    174.27,          5.90
       11,          3,    6,         10.24,          3.30,       5.56,      55.61,    183.76,          6.62
       11,          3,    7,         10.52,          3.30,       5.78,      57.78,    190.90,          6.75
       11,          4,    1,          2.75,          3.31,       2.70,      26.98,     89.21,          2.88
       11,          4,    2,          7.17,          3.31,       4.04,      40.38,    133.47,          4.75
       11,          4,    3,          9.00,          3.30,       4.88,      48.76,    161.12,          5.79
       11,          4,    4,          9.94,          3.30,       5.42,      54.19,    179.06,          6.35
       11,          4,    5,         10.27,          3.30,       5.80,      58.05,    191.79,          6.33
       11,          4,    6,         10.89,          3.30,       6.10,      60.94,    201.34,          6.92
       11,          4,    7,         11.15,          3.30,       6.32,      63.22,    208.87,          7.05
       12,          1,    1,          0.64,          3.31,       2.07,      20.74,     68.60,          2.61
       12,          1,    2,          4.99,          3.31,       2.99,      29.87,     98.78,          4.23
       12,          1,    3,          6.68,          3.31,       3.51,      35.12,    116.12,          5.06
       12,          1,    4,          7.52,          3.31,       3.85,      38.51,    127.32,          5.47
       12,          1,    5,          8.12,          3.30,       4.16,      41.59,    137.45,          5.73
       12,          1,    6,          8.28,          3.30,       4.40,      43.94,    145.21,          5.57
       12,          1,    7,          8.95,          3.30,       4.63,      46.34,    153.13,          6.09
       12,          2,    1,          1.37,          3.31,       2.30,      22.99,     76.03,          2.64
       12,          2,    2,          6.14,          3.31,       3.38,      33.80,    111.75,          4.69
       12,          2,    3,          7.96,          3.31,       4.06,      40.56,    134.06,          5.68
       12,          2,    4,          8.94,          3.30,       4.53,      45.27,    149.62,          6.24
       12,          2,    5,          9.64,          3.30,       4.93,      49.27,    162.81,          6.64
       12,          2,    6,         10.07,          3.30,       5.24,      52.44,    173.27,          6.81
       12,          2,    7,         10.20,          3.30,       5.52,      55.17,    182.29,          6.62
       12,          3,    1,          2.31,          3.31,       2.53,      25.30,     83.65,          2.85
       12,          3,    2,          7.11,          3.31,       3.81,      38.04,    125.75,          5.05
       12,          3,    3,          9.01,          3.30,       4.62,      46.21,    152.70,          6.18
       12,          3,    4,         10.03,          3.30,       5.19,      51.87,    171.40,          6.84
       12,          3,    5,         10.69,          3.30,       5.62,      56.19,    185.65,          7.25
       12,          3,    6,         11.11,          3.30,       5.94,      59.42,    196.34,          7.50
       12,          3,    7,         11.40,          3.30,       6.19,      61.94,    204.64,          7.65
       12,          4,    1,          3.32,          3.31,       2.76,      27.58,     91.20,          3.19
       12,          4,    2,          7.55,          3.31,       4.23,      42.29,    139.78,          4.91
       12,          4,    3,          9.80,          3.30,       5.17,      51.65,    170.66,          6.51
       12,          4,    4,         10.80,          3.30,       5.78,      57.81,    191.00,          7.20
       12,          4,    5,         11.40,          3.30,       6.23,      62.24,    205.65,          7.60
       12,          4,    6,         11.78,          3.30,       6.53,      65.33,    215.86,          7.86
       12,          4,    7,         12.06,          3.30,       6.78,      67.83,    224.09,          8.02
       13,          1,    1,          1.20,          3.31,       2.12,      21.18,     70.05,          2.87
       13,          1,    2,          5.68,          3.31,       3.11,      31.11,    102.86,          4.70
       13,          1,    3,          7.43,          3.31,       3.70,      37.05,    122.49,          5.63
       13,          1,    4,          8.03,          3.31,       4.08,      40.78,    134.78,          5.74
       13,          1,    5,          9.02,          3.30,       4.41,      44.10,    145.73,          6.57
       13,          1,    6,          9.46,          3.30,       4.67,      46.68,    154.27,          6.78
       13,          1,    7,          9.85,          3.30,       4.93,      49.27,    162.80,          6.97
       13,          2,    1,          2.32,          3.31,       2.35,      23.46,     77.58,          3.19
       13,          2,    2,          6.84,          3.31,       3.53,      35.28,    116.65,          5.22
       13,          2,    3,          8.76,          3.31,       4.28,      42.83,    141.57,          6.41
       13,          2,    4,          9.79,          3.30,       4.79,      47.93,    158.40,          7.09
       13,          2,    5,         10.42,          3.30,       5.25,      52.47,    173.38,          7.39
       13,          2,    6,         10.66,          3.30,       5.60,      55.95,    184.86,          7.24
       13,          2,    7,         11.40,          3.30,       5.90,      59.05,    195.11,          8.08
       13,          3,    1,          3.21,          3.31,       2.58,      25.84,     85.47,          3.41
       13,          3,    2,          7.80,          3.31,       3.97,      39.74,    131.35,          5.61
       13,          3,    3,          9.81,          3.30,       4.89,      48.93,    161.70,          6.96
       13,          3,    4,         10.89,          3.30,       5.53,      55.31,    182.74,          7.74
       13,          3,    5,         11.55,          3.30,       6.03,      60.29,    199.19,          8.16
       13,          3,    6,         11.70,          3.30,       6.39,      63.88,    211.05,          7.92
       13,          3,    7,         12.36,          3.30,       6.67,      66.63,    220.14,          8.77
       13,          4,    1,          3.88,          3.31,       2.82,      28.20,     93.28,          3.53
       13,          4,    2,          8.54,          3.30,       4.42,      44.17,    145.97,          5.86
       13,          4,    3,         10.62,          3.30,       5.49,      54.89,    181.35,          7.33
       13,          4,    4,         11.68,          3.30,       6.20,      61.99,    204.80,          8.15
       13,          4,    5,         12.30,          3.30,       6.70,      66.96,    221.23,          8.61
       13,          4,    6,         12.39,          3.30,       7.05,      70.49,    232.87,          8.30
       13,          4,    7,         13.02,          3.30,       7.33,      73.27,    242.05,          9.20
       14,          1,    1,          1.63,          3.31,       2.15,      21.52,     71.18,          3.10
       14,          1,    2,          6.23,          3.31,       3.22,      32.18,    106.41,          5.10
       14,          1,    3,          8.17,          3.31,       3.89,      38.87,    128.50,          6.28
       14,          1,    4,          9.09,          3.31,       4.30,      42.97,    142.05,          6.88
       14,          1,    5,          9.73,          3.30,       4.66,      46.55,    153.82,          7.25
       14,          1,    6,          9.90,          3.30,       4.93,      49.30,    162.90,          7.05
       14,          1,    7,         10.62,          3.30,       5.21,      52.07,    172.05,          7.81
       14,          2,    1,          2.74,          3.31,       2.39,      23.85,     78.90,          3.43
       14,          2,    2,          7.39,          3.31,       3.65,      36.53,    120.78,          5.68
       14,          2,    3,          9.44,          3.30,       4.50,      44.95,    148.56,          7.06
       14,          2,    4,         10.51,          3.30,       5.06,      50.56,    167.07,          7.87
       14,          2,    5,         11.27,          3.30,       5.55,      55.50,    183.40,          8.42
       14,          2,    6,         11.79,          3.30,       5.93,      59.33,    196.03,          8.78
       14,          2,    7,         12.19,          3.30,       6.27,      62.70,    207.17,          9.06
       14,          3,    1,          3.42,          3.31,       2.63,      26.30,     86.98,          3.49
       14,          3,    2,          7.97,          3.31,       4.11,      41.10,    135.83,          5.61
       14,          3,    3,         10.49,          3.30,       5.14,      51.39,    169.79,          7.68
       14,          3,    4,         11.62,          3.30,       5.85,      58.54,    193.40,          8.58
       14,          3,    5,         12.37,          3.30,       6.40,      63.98,    211.39,          9.22
       14,          3,    6,         12.85,          3.30,       6.79,      67.92,    224.42,          9.63
       14,          3,    7,         13.18,          3.30,       7.10,      70.97,    234.44,          9.89
       14,          4,    1,          3.96,          3.31,       2.87,      28.71,     94.98,          3.51
       14,          4,    2,          9.07,          3.30,       4.58,      45.73,    151.14,          6.36
       14,          4,    3,         11.29,          3.30,       5.78,      57.79,    190.92,          8.07
       14,          4,    4,         12.43,          3.30,       6.57,      65.69,    217.03,          9.08
       14,          4,    5,         13.14,          3.30,       7.13,      71.33,    235.63,          9.74
       14,          4,    6,         13.57,          3.30,       7.50,      75.02,    247.80,         10.16
       14,          4,    7,         13.65,          3.30,       7.79,      77.92,    257.37,          9.94
       15,          1,    1,          1.54,          3.31,       2.18,      21.81,     72.15,          2.98
       15,          1,    2,          6.70,          3.31,       3.32,      33.17,    109.68,          5.48
       15,          1,    3,          8.79,          3.31,       4.07,      40.64,    134.34,          6.88
       15,          1,    4,          9.77,          3.30,       4.52,      45.19,    149.33,          7.58
       15,          1,    5,         10.46,          3.30,       4.90,      49.00,    161.92,          8.08
       15,          1,    6,         10.93,          3.30,       5.20,      51.97,    171.72,          8.40
       15,          1,    7,         11.35,          3.30,       5.49,      54.90,    181.41,          8.69
       15,          2,    1,          2.97,          3.31,       2.42,      24.19,     80.02,          3.55
       15,          2,    2,          7.65,          3.31,       3.76,      37.60,    124.28,          5.81
       15,          2,    3,          9.68,          3.30,       4.70,      46.98,    155.25,          7.09
       15,          2,    4,         11.18,          3.30,       5.32,      53.14,    175.59,          8.66
       15,          2,    5,         11.99,          3.30,       5.85,      58.49,    193.22,          9.35
       15,          2,    6,         12.53,          3.30,       6.25,      62.46,    206.37,          9.84
       15,          2,    7,         12.97,          3.30,       6.59,      65.90,    217.73,         10.24
       15,          3,    1,          3.81,          3.31,       2.67,      26.66,     88.18,          3.75
       15,          3,    2,          8.79,          3.31,       4.24,      42.37,    140.03,          6.53
