[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        2,          4,    7,          2.71,          3.31,       3.52,      35.17,    116.25,          2.01
        3,          1,    1,         -6.19,          3.31,       1.52,      15.19,     50.24,          0.91
        3,          1,    2,         -2.55,          3.31,       1.92,      19.18,     63.44,          1.40
        3,          1,    3,         -1.23,          3.31,       2.17,      21.66,     71.63,          1.57
        3,          1,    4,         -0.48,          3.31,       2.35,      23.52,     77.81,          1.66
        3,          1,    5,          0.11,          3.31,       2.53,      25.33,     83.78,          1.71
        3,          1,    6,          0.53,          3.31,       2.68,      26.80,     88.62,          1.74
        3,          1,    7,          0.88,          3.31,       2.83,      28.25,     93.42,          1.76
        3,          2,    1,         -4.85,          3.31,       1.64,      16.40,     54.25,          1.07
        3,          2,    2,         -1.70,          3.31,       2.12,      21.23,     70.20,          1.46
        3,          2,    3,          0.02,          3.31,       2.44,      24.38,     80.61,          1.77
        3,          2,    4,          0.90,          3.31,       2.68,      26.82,     88.69,          1.89
        3,          2,    5,          1.47,          3.31,       2.88,      28.78,     95.16,          1.96
        3,          2,    6,          1.88,          3.31,       3.04,      30.38,    100.44,          2.01
        3,          2,    7,          2.17,          3.31,       3.18,      31.78,    105.06,          2.03
        3,          3,    1,         -4.02,          3.31,       1.77,      17.68,     58.50,          1.14
        3,          3,    2,         -0.53,          3.31,       2.34,      23.38,     77.33,          1.65
        3,          3,    3,          0.94,          3.31,       2.70,      27.02,     89.34,          1.89
        3,          3,    4,          1.49,          3.31,       2.96,      29.60,     97.88,          1.90
        3,          3,    5,          2.29,          3.31,       3.15,      31.46,    104.04,          2.11
        3,          3,    6,          2.63,          3.31,       3.30,      32.99,    109.07,          2.15
        3,          3,    7,          2.86,          3.31,       3.42,      34.22,    113.12,          2.16
        3,          4,    1,         -3.40,          3.31,       1.90,      19.03,     62.96,          1.16
        3,          4,    2,          0.13,          3.31,       2.55,      25.44,     84.13,          1.70
        3,          4,    3,          1.34,          3.31,       2.93,      29.32,     96.94,          1.86
        3,          4,    4,          2.02,          3.31,       3.19,      31.94,    105.63,          1.94
        3,          4,    5,          2.84,          3.31,       3.38,      33.81,    111.76,          2.18
        3,          4,    6,          3.17,          3.31,       3.54,      35.39,    117.01,          2.22
        3,          4,    7,          3.41,          3.31,       3.68,      36.82,    121.70,          2.24
        4,          1,    1,         -4.83,          3.31,       1.61,      16.07,     53.14,          1.12
        4,          1,    2,         -1.43,          3.31,       2.06,      20.57,     68.05,          1.63
        4,          1,    3,         -0.13,          3.31,       2.34,      23.33,     77.17,          1.82
        4,          1,    4,          0.33,          3.31,       2.53,      25.34,     83.81,          1.80
        4,          1,    5,          1.24,          3.31,       2.72,      27.19,     89.91,          2.01
        4,          1,    6,          1.65,          3.31,       2.88,      28.81,     95.25,          2.05
        4,          1,    7,          2.01,          3.31,       3.03,      30.25,    100.02,          2.08
        4,          2,    1,         -3.81,          3.31,       1.74,      17.43,     57.65,          1.23
        4,          2,    2,         -0.32,          3.31,       2.28,      22.87,     75.64,          1.79
        4,          2,    3,          1.16,          3.31,       2.64,      26.37,     87.21,          2.06
        4,          2,    4,          1.99,          3.31,       2.90,      28.98,     95.83,          2.19
        4,          2,    5,          2.30,          3.31,       3.11,      31.03,    102.61,          2.15
        4,          2,    6,          3.04,          3.31,       3.28,      32.81,    108.47,          2.38
        4,          2,    7,          3.33,          3.31,       3.42,      34.24,    113.19,          2.40
        4,          3,    1,         -2.99,          3.31,       1.89,      18.93,     62.61,          1.29
        4,          3,    2,          0.59,          3.31,       2.53,      25.27,     83.58,          1.91
        4,          3,    3,          2.11,          3.31,       2.93,      29.31,     96.92,          2.22
        4,          3,    4,          2.97,          3.31,       3.21,      32.09,    106.11,          2.40
        4,          3,    5,          3.46,          3.31,       3.41,      34.05,    112.57,          2.50
        4,          3,    6,          3.74,          3.31,       3.57,      35.67,    117.94,          2.51
        4,          3,    7,          3.69,          3.31,       3.70,      37.01,    122.32,          2.37
        4,          4,    1,         -2.72,          3.31,       2.04,      20.35,     67.30,          1.22
        4,          4,    2,          1.26,          3.31,       2.76,      27.57,     91.17,          1.98
        4,          4,    3,          2.76,          3.31,       3.19,      31.91,    105.50,          2.31
        4,          4,    4,          3.57,          3.31,       3.46,      34.62,    114.46,          2.50
        4,          4,    5,          4.03,          3.31,       3.67,      36.73,    121.41,          2.59
        4,          4,    6,          4.36,          3.31,       3.84,      38.41,    126.98,          2.64
        4,          4,    7,          4.58,          3.31,       3.99,      39.92,    131.96,          2.65
        5,          1,    1,         -4.55,          3.31,       1.67,      16.68,     55.17,          1.12
        5,          1,    2,         -0.74,          3.31,       2.15,      21.52,     71.17,          1.78
        5,          1,    3,          0.62,          3.31,       2.44,      24.39,     80.66,          2.03
        5,          1,    4,          1.36,          3.31,       2.65,      26.51,     87.66,          2.14
        5,          1,    5,          1.95,          3.31,       2.85,      28.45,     94.08,          2.23
        5,          1,    6,          2.36,          3.31,       3.01,      30.04,     99.32,          2.28
        5,          1,    7,          2.71,          3.31,       3.16,      31.62,    104.56,          2.31
        5,          2,    1,         -3.21,          3.31,       1.82,      18.17,     60.10,          1.32
        5,          2,    2,          0.11,          3.31,       2.39,      23.90,     79.06,          1.86
        5,          2,    3,          1.49,          3.31,       2.76,      27.60,     91.29,          2.09
        5,          2,    4,          2.76,          3.31,       3.04,      30.34,    100.33,          2.46
        5,          2,    5,          3.35,          3.31,       3.26,      32.59,    107.74,          2.57
        5,          2,    6,          3.76,          3.31,       3.44,      34.35,    113.57,          2.65
        5,          2,    7,          4.06,          3.31,       3.59,      35.87,    118.60,          2.68
        5,          3,    1,         -2.37,          3.31,       1.97,      19.71,     65.18,          1.40
        5,          3,    2,          1.27,          3.31,       2.65,      26.52,     87.69,          2.09
        5,          3,    3,          2.57,          3.31,       3.07,      30.72,    101.59,          2.32
        5,          3,    4,          3.33,          3.31,       3.37,      33.70,    111.41,          2.46
        5,          3,    5,          4.21,          3.31,       3.58,      35.80,    118.35,          2.78
        5,          3,    6,          4.55,          3.31,       3.75,      37.49,    123.93,          2.85
        5,          3,    7,          4.78,          3.31,       3.89,      38.93,    128.67,          2.87
        5,          4,    1,         -1.74,          3.31,       2.13,      21.29,     70.43,          1.43
        5,          4,    2,          1.97,          3.31,       2.90,      28.97,     95.82,          2.18
        5,          4,    3,          3.49,          3.31,       3.35,      33.50,    110.76,          2.57
        5,          4,    4,          4.00,          3.31,       3.65,      36.52,    120.72,          2.59
        5,          4,    5,          4.41,          3.31,       3.87,      38.70,    127.90,          2.65
        5,          4,    6,          5.12,          3.31,       4.04,      40.43,    133.61,          2.95
        5,          4,    7,          5.36,          3.31,       4.20,      42.01,    138.84,          2.98
        6,          1,    1,         -3.46,          3.31,       1.74,      17.40,     57.56,          1.34
        6,          1,    2,          0.13,          3.31,       2.27,      22.70,     75.09,          2.01
        6,          1,    3,          1.51,          3.31,       2.58,      25.80,     85.33,          2.30
        6,          1,    4,          2.27,          3.31,       2.80,      27.99,     92.58,          2.45
        6,          1,    5,          2.86,          3.31,       3.00,      30.04,     99.33,          2.56
        6,          1,    6,          3.26,          3.31,       3.17,      31.76,    105.03,          2.61
        6,          1,    7,          3.31,          3.31,       3.34,      33.36,    110.30,          2.48
        6,          2,    1,         -2.43,          3.31,       1.90,      19.04,     62.98,          1.46
        6,          2,    2,          1.25,          3.31,       2.54,      25.35,     83.85,          2.22
        6,          2,    3,          2.78,          3.31,       2.93,      29.27,     96.81,          2.60
        6,          2,    4,          3.68,          3.31,       3.22,      32.22,    106.53,          2.82
        6,          2,    5,          4.29,          3.31,       3.46,      34.57,    114.29,          2.96
        6,          2,    6,          4.71,          3.31,       3.65,      36.51,    120.68,          3.05
        6,          2,    7,          5.01,          3.31,       3.82,      38.15,    126.08,          3.10
        6,          3,    1,         -1.67,          3.31,       2.07,      20.67,     68.37,          1.53
        6,          3,    2,          1.86,          3.31,       2.81,      28.10,     92.91,          2.22
        6,          3,    3,          3.76,          3.31,       3.27,      32.69,    108.07,          2.82
        6,          3,    4,          4.66,          3.31,       3.59,      35.85,    118.54,          3.08
        6,          3,    5,          5.18,          3.31,       3.82,      38.19,    126.25,          3.21
        6,          3,    6,          5.53,          3.31,       4.00,      40.03,    132.30,          3.29
        6,          3,    7,          5.77,          3.30,       4.15,      41.49,    137.11,          3.33
        6,          4,    1,         -0.96,          3.31,       2.24,      22.35,     73.93,          1.60
        6,          4,    2,          2.86,          3.31,       3.08,      30.76,    101.72,          2.48
        6,          4,    3,          4.11,          3.31,       3.58,      35.74,    118.17,          2.73
        6,          4,    4,          5.29,          3.31,       3.90,      39.00,    128.89,          3.21
        6,          4,    5,          5.77,          3.31,       4.13,      41.31,    136.54,          3.35
        6,          4,    6,          6.10,          3.30,       4.32,      43.20,    142.74,          3.43
        6,          4,    7,          6.35,          3.30,       4.48,      44.82,    148.10,          3.47
        7,          1,    1,         -2.64,          3.31,       1.82,      18.23,     60.32,          1.49
        7,          1,    2,          1.10,          3.31,       2.40,      24.01,     79.41,          2.32
        7,          1,    3,          2.52,          3.31,       2.74,      27.38,     90.57,          2.68
        7,          1,    4,          3.02,          3.31,       2.97,      29.73,     98.32,          2.69
        7,          1,    5,          3.50,          3.31,       3.19,      31.91,    105.50,          2.74
        7,          1,    6,          4.30,          3.31,       3.37,      33.68,    111.35,          3.08
        7,          1,    7,          4.66,          3.31,       3.54,      35.37,    116.93,          3.15
        7,          2,    1,         -1.59,          3.31,       2.00,      19.98,     66.10,          1.64
        7,          2,    2,          2.23,          3.31,       2.69,      26.88,     88.88,          2.57
        7,          2,    3,          3.81,          3.31,       3.11,      31.16,    103.05,          3.04
        7,          2,    4,          4.72,          3.31,       3.43,      34.30,    113.41,          3.31
        7,          2,    5,          5.31,          3.31,       3.69,      36.92,    122.02,          3.46
        7,          2,    6,          5.47,          3.31,       3.90,      39.02,    128.98,          3.35
        7,          2,    7,          6.08,          3.31,       4.08,      40.76,    134.72,          3.66
        7,          3,    1,         -1.12,          3.31,       2.18,      21.75,     71.95,          1.60
        7,          3,    2,          3.18,          3.31,       2.99,      29.93,     98.97,          2.77
        7,          3,    3,          4.81,          3.31,       3.49,      34.93,    115.47,          3.30
        7,          3,    4,          5.72,          3.31,       3.85,      38.50,    127.29,          3.60
        7,          3,    5,          6.25,          3.30,       4.10,      40.99,    135.45,          3.78
        7,          3,    6,          6.61,          3.30,       4.30,      42.99,    142.07,          3.87
        7,          3,    7,          6.82,          3.30,       4.45,      44.52,    147.12,          3.90
        7,          4,    1,         -0.42,          3.31,       2.36,      23.55,     77.90,          1.68
        7,          4,    2,          3.90,          3.31,       3.29,      32.84,    108.58,          2.89
        7,          4,    3,          5.52,          3.31,       3.84,      38.37,    126.83,          3.46
        7,          4,    4,          6.37,          3.31,       4.20,      41.97,    138.73,          3.77
        7,          4,    5,          6.87,          3.30,       4.45,      44.49,    147.03,          3.94
        7,          4,    6,          7.20,          3.30,       4.65,      46.53,    153.73,          4.04
        7,          4,    7,          7.44,          3.30,       4.82,      48.22,    159.36,          4.09
        8,          1,    1,         -1.91,          3.31,       1.89,      18.88,     62.45,          1.67
        8,          1,    2,          1.91,          3.31,       2.53,      25.24,     83.49,          2.60
        8,          1,    3,          3.08,          3.31,       2.89,      28.86,     95.46,          2.84
        8,          1,    4,          4.20,          3.31,       3.14,      31.37,    103.71,          3.29
        8,          1,    5,          4.80,          3.31,       3.37,      33.66,    111.30,          3.45
        8,          1,    6,          5.21,          3.31,       3.56,      35.54,    117.48,          3.55
        8,          1,    7,          5.58,          3.31,       3.74,      37.40,    123.63,          3.62
        8,          2,    1,         -0.84,          3.31,       2.07,      20.72,     68.53,          1.84
        8,          2,    2,          3.09,          3.31,       2.83,      28.33,     93.67,          2.92
        8,          2,    3,          4.42,          3.31,       3.30,      33.01,    109.16,          3.24
        8,          2,    4,          5.64,          3.31,       3.64,      36.38,    120.27,          3.79
        8,          2,    5,          6.27,          3.31,       3.92,      39.24,    129.70,          4.00
        8,          2,    6,          6.71,          3.30,       4.15,      41.52,    137.21,          4.13
        8,          2,    7,          7.02,          3.30,       4.34,      43.37,    143.35,          4.21
        8,          3,    1,          0.03,          3.31,       2.26,      22.61,     74.80,          1.97
        8,          3,    2,          4.06,          3.31,       3.16,      31.59,    104.47,          3.16
        8,          3,    3,          5.72,          3.31,       3.71,      37.07,    122.54,          3.78
        8,          3,    4,          6.55,          3.30,       4.10,      40.97,    135.40,          4.05
        8,          3,    5,          6.85,          3.30,       4.38,      43.73,    144.49,          4.01
        8,          3,    6,          7.57,          3.30,       4.59,      45.90,    151.68,          4.47
        8,          3,    7,          7.82,          3.30,       4.75,      47.54,    157.09,          4.54
        8,          4,    1,          0.68,          3.31,       2.46,      24.57,     81.27,          2.04
        8,          4,    2,          4.79,          3.31,       3.47,      34.71,    114.74,          3.31
        8,          4,    3,          6.45,          3.31,       4.09,      40.84,    134.97,          3.97
        8,          4,    4,          7.32,          3.30,       4.48,      44.83,    148.16,          4.34
        8,          4,    5,          7.78,          3.30,       4.76,      47.59,    157.26,          4.50
        8,          4,    6,          7.91,          3.30,       4.97,      49.74,    164.36,          4.40
        8,          4,    7,          8.02,          3.30,       5.16,      51.63,    170.58,          4.32
        9,          1,    1,         -1.18,          3.31,       1.95,      19.49,     64.46,          1.88
        9,          1,    2,          2.82,          3.31,       2.65,      26.54,     87.77,          3.00
        9,          1,    3,          4.33,          3.31,       3.04,      30.44,    100.68,          3.53
        9,          1,    4,          5.12,          3.31,       3.32,      33.18,    109.71,          3.79
        9,          1,    5,          5.72,          3.31,       3.56,      35.64,    117.81,          3.98
        9,          1,    6,          6.14,          3.31,       3.77,      37.65,    124.44,          4.09
        9,          1,    7,          6.47,          3.31,       3.97,      39.65,    131.06,          4.14
        9,          2,    1,         -0.31,          3.31,       2.14,      21.43,     70.89,          1.98
        9,          2,    2,          3.61,          3.31,       2.99,      29.84,     98.68,          3.07
        9,          2,    3,          5.64,          3.31,       3.49,      34.92,    115.44,          4.00
        9,          2,    4,          6.57,          3.31,       3.86,      38.64,    127.71,          4.38
        9,          2,    5,          7.22,          3.30,       4.18,      41.79,    138.11,          4.62
        9,          2,    6,          7.67,          3.30,       4.42,      44.20,    146.06,          4.79
        9,          2,    7,          7.99,          3.30,       4.63,      46.29,    152.97,          4.88
        9,          3,    1,          0.80,          3.31,       2.35,      23.46,     77.61,          2.24
        9,          3,    2,          4.96,          3.31,       3.34,      33.34,    110.25,          3.63
        9,          3,    3,          6.61,          3.30,       3.94,      39.42,    130.28,          4.31
        9,          3,    4,          7.34,          3.30,       4.37,      43.68,    144.37,          4.50
        9,          3,    5,          7.80,          3.30,       4.68,      46.77,    154.53,          4.61
        9,          3,    6,          8.56,          3.30,       4.91,      49.10,    162.25,          5.19
        9,          3,    7,          8.82,          3.30,       5.09,      50.93,    168.29,          5.27
        9,          4,    1,          1.47,          3.31,       2.56,      25.54,     84.47,          2.31
        9,          4,    2,          5.70,          3.31,       3.68,      36.76,    121.52,          3.80
        9,          4,    3,          7.41,          3.30,       4.36,      43.60,    144.09,          4.58
        9,          4,    4,          8.30,          3.30,       4.79,      47.91,    158.32,          5.03
        9,          4,    5,          8.82,          3.30,       5.11,      51.07,    168.74,          5.25
        9,          4,    6,          8.89,          3.30,       5.34,      53.43,    176.55,          5.07
        9,          4,    7,          9.42,          3.30,       5.54,      55.45,    183.22,          5.48
       10,          1,    1,         -0.91,          3.31,       2.00,      19.98,     66.10,          1.92
       10,          1,    2,          3.59,          3.31,       2.76,      27.64,     91.39,          3.39
       10,          1,    3,          5.14,          3.31,       3.19,      31.95,    105.66,          4.00
       10,          1,    4,          5.94,          3.31,       3.48,      34.80,    115.06,          4.31
       10,          1,    5,          6.55,          3.31,       3.75,      37.48,    123.90,          4.52
       10,          1,    6,          6.97,          3.31,       3.96,      39.65,    131.03,          4.64
       10,          1,    7,          7.32,          3.30,       4.18,      41.77,    138.05,          4.73
       10,          2,    1,          0.31,          3.31,       2.20,      22.03,     72.87,          2.20
       10,          2,    2,          4.76,          3.31,       3.12,      31.14,    102.98,          3.79
       10,          2,    3,          6.45,          3.31,       3.67,      36.68,    121.27,          4.54
       10,          2,    4,          7.39,          3.31,       4.07,      40.71,    134.57,          4.96
       10,          2,    5,          8.06,          3.30,       4.41,      44.13,    145.82,          5.25
       10,          2,    6,          8.51,          3.30,       4.68,      46.74,    154.46,          5.44
       10,          2,    7,          8.85,          3.30,       4.90,      48.98,    161.85,          5.56
       10,          3,    1,          1.48,          3.31,       2.42,      24.14,     79.82,          2.51
       10,          3,    2,          5.73,          3.31,       3.49,      34.89,    115.35,          4.09
       10,          3,    3,          7.19,          3.31,       4.16,      41.60,    137.51,          4.61
       10,          3,    4,          8.46,          3.30,       4.63,      46.29,    152.95,          5.43
       10,          3,    5,          9.05,          3.30,       4.97,      49.68,    164.15,          5.73
       10,          3,    6,          9.44,          3.30,       5.23,      52.29,    172.78,          5.91
       10,          3,    7,          9.71,          3.30,       5.43,      54.29,    179.38,          6.01
       10,          4,    1,          2.16,          3.31,       2.64,      26.35,     87.13,          2.60
       10,          4,    2,          6.48,          3.31,       3.86,      38.59,    127.56,          4.29
       10,          4,    3,          8.16,          3.30,       4.62,      46.16,    152.53,          5.08
       10,          4,    4,          8.82,          3.30,       5.10,      51.01,    168.52,          5.27
       10,          4,    5,          9.71,          3.30,       5.44,      54.44,    179.87,          6.00
       10,          4,    6,         10.06,          3.30,       5.71,      57.04,    188.47,          6.16
       10,          4,    7,         10.32,          3.30,       5.93,      59.27,    195.84,          6.25
       11,          1,    1,          0.09,          3.31,       2.03,      20.34,     67.27,          2.36
       11,          1,    2,          4.31,          3.31,       2.87,      28.73,     95.01,          3.80
       11,          1,    3,          5.92,          3.31,       3.34,      33.43,    110.53,          4.51
       11,          1,    4,          6.65,          3.31,       3.65,      36.54,    120.78,          4.77
       11,          1,    5,          7.00,          3.31,       3.94,      39.38,    130.17,          4.72
       11,          1,    6,          7.77,          3.31,       4.17,      41.65,    137.67,          5.26
       11,          1,    7,          8.14,          3.30,       4.39,      43.85,    144.93,          5.39
       11,          2,    1,          1.21,          3.31,       2.25,      22.50,     74.43,          2.62
       11,          2,    2,          5.47,          3.31,       3.25,      32.47,    107.35,          4.23
       11,          2,    3,          7.21,          3.31,       3.85,      38.54,    127.40,          5.09
       11,          2,    4,          8.17,          3.30,       4.29,      42.85,    141.62,          5.58
       11,          2,    5,          8.75,          3.30,       4.65,      46.52,    153.74,          5.78
       11,          2,    6,          8.95,          3.30,       4.94,      49.36,    163.09,          5.64
       11,          2,    7,          9.66,          3.30,       5.19,      51.85,    171.32,          6.28
       11,          3,    1,          2.10,          3.31,       2.48,      24.77,     81.94,          2.80
       11,          3,    2,          6.45,          3.31,       3.64,      36.42,    120.38,          4.57
       11,          3,    3,          8.26,          3.30,       4.38,      43.79,    144.71,          5.55
       11,          3,    4,          9.24,          3.30,       4.89,      48.88,    161.52,          6.10
       11,          3,    5,          9.66,          3.30,       5.27,      52.73,    174.22,          6.16
       11,          3,    6,          9.92,          3.30,       5.56,      55.58,    183.64,          6.14
       11,          3,    7,         10.55,          3.30,       5.78,      57.75,    190.81,          6.80
       11,          4,    1,          2.78,          3.31,       2.70,      26.97,     89.20,          2.90
       11,          4,    2,          7.20,          3.31,       4.04,      40.41,    133.55,          4.78
       11,          4,    3,          9.04,          3.30,       4.87,      48.75,    161.08,          5.84
       11,          4,    4,          9.99,          3.30,       5.42,      54.17,    179.00,          6.43
       11,          4,    5,         10.56,          3.30,       5.80,      58.03,    191.74,          6.77
       11,          4,    6,         10.92,          3.30,       6.09,      60.92,    201.27,          6.97
       11,          4,    7,         11.18,          3.30,       6.32,      63.21,    208.85,          7.10
       12,          1,    1,          0.51,          3.31,       2.07,      20.73,     68.56,          2.53
       12,          1,    2,          4.66,          3.31,       2.99,      29.88,     98.82,          3.92
       12,          1,    3,          6.71,          3.31,       3.51,      35.13,    116.14,          5.09
       12,          1,    4,          7.55,          3.31,       3.85,      38.49,    127.22,          5.52
       12,          1,    5,          8.18,          3.31,       4.16,      41.57,    137.41,          5.80
       12,          1,    6,          8.60,          3.30,       4.40,      43.96,    145.29,          5.98
       12,          1,    7,          8.99,          3.30,       4.64,      46.35,    153.17,          6.13
       12,          2,    1,          1.79,          3.31,       2.30,      23.02,     76.13,          2.89
       12,          2,    2,          5.90,          3.31,       3.38,      33.81,    111.78,          4.43
       12,          2,    3,          7.99,          3.31,       4.06,      40.54,    133.99,          5.72
       12,          2,    4,          8.97,          3.30,       4.53,      45.26,    149.56,          6.29
       12,          2,    5,          9.68,          3.30,       4.92,      49.24,    162.71,          6.69
       12,          2,    6,         10.15,          3.30,       5.24,      52.41,    173.17,          6.94
       12,          2,    7,         10.52,          3.30,       5.52,      55.17,    182.28,          7.12
       12,          3,    1,          2.68,          3.31,       2.53,      25.31,     83.73,          3.11
       12,          3,    2,          7.15,          3.31,       3.80,      38.00,    125.60,          5.10
       12,          3,    3,          8.96,          3.30,       4.63,      46.23,    152.77,          6.11
       12,          3,    4,          9.72,          3.30,       5.19,      51.88,    171.43,          6.37
       12,          3,    5,         10.34,          3.30,       5.62,      56.19,    185.66,          6.69
       12,          3,    6,         11.15,          3.30,       5.94,      59.41,    196.29,          7.56
       12,          3,    7,         11.44,          3.30,       6.19,      61.90,    204.51,          7.71
       12,          4,    1,          3.37,          3.31,       2.76,      27.58,     91.20,          3.23
       12,          4,    2,          7.90,          3.31,       4.23,      42.28,    139.72,          5.32
       12,          4,    3,          9.83,          3.30,       5.17,      51.65,    170.65,          6.56
       12,          4,    4,         10.83,          3.30,       5.78,      57.78,    190.89,          7.26
       12,          4,    5,         11.34,          3.30,       6.23,      62.24,    205.65,          7.49
       12,          4,    6,         11.50,          3.30,       6.54,      65.33,    215.83,          7.36
       12,          4,    7,         12.09,          3.30,       6.78,      67.81,    224.05,          8.08
       13,          1,    1,          1.23,          3.31,       2.12,      21.21,     70.17,          2.88
       13,          1,    2,          5.71,          3.31,       3.11,      31.11,    102.86,          4.73
       13,          1,    3,          7.52,          3.31,       3.71,      37.04,    122.45,          5.74
       13,          1,    4,          8.40,          3.31,       4.08,      40.79,    134.81,          6.25
       13,          1,    5,          9.02,          3.30,       4.41,      44.10,    145.74,          6.56
       13,          1,    6,          9.18,          3.30,       4.67,      46.70,    154.32,          6.35
       13,          1,    7,          9.88,          3.30,       4.93,      49.24,    162.69,          7.03
       13,          2,    1,          1.96,          3.31,       2.35,      23.46,     77.60,          2.94
       13,          2,    2,          6.88,          3.31,       3.53,      35.29,    116.65,          5.26
       13,          2,    3,          8.80,          3.30,       4.28,      42.83,    141.54,          6.45
       13,          2,    4,          9.82,          3.30,       4.79,      47.96,    158.49,          7.14
       13,          2,    5,         10.55,          3.30,       5.25,      52.45,    173.30,          7.61
       13,          2,    6,         11.05,          3.30,       5.60,      55.96,    184.89,          7.91
       13,          2,    7,         11.43,          3.30,       5.91,      59.06,    195.14,          8.13
       13,          3,    1,          3.25,          3.31,       2.58,      25.83,     85.44,          3.44
       13,          3,    2,          7.72,          3.31,       3.97,      39.71,    131.27,          5.51
       13,          3,    3,          9.50,          3.30,       4.89,      48.93,    161.67,          6.47
       13,          3,    4,         10.93,          3.30,       5.53,      55.33,    182.80,          7.79
       13,          3,    5,         11.63,          3.30,       6.03,      60.27,    199.12,          8.31
       13,          3,    6,         12.08,          3.30,       6.39,      63.88,    211.05,          8.63
       13,          3,    7,         12.39,          3.30,       6.66,      66.66,    220.23,          8.84
       13,          4,    1,          3.92,          3.31,       2.82,      28.22,     93.32,          3.56
       13,          4,    2,          8.58,          3.30,       4.42,      44.18,    146.01,          5.91
       13,          4,    3,         10.65,          3.30,       5.49,      54.91,    181.44,          7.38
       13,          4,    4,         11.71,          3.30,       6.19,      61.94,    204.66,          8.21
       13,          4,    5,         12.11,          3.30,       6.70,      66.97,    221.24,          8.24
       13,          4,    6,         12.77,          3.30,       7.05,      70.48,    232.83,          9.07
       13,          4,    7,         13.06,          3.30,       7.33,      73.29,    242.10,          9.28
       14,          1,    1,          1.67,          3.31,       2.15,      21.48,     71.05,          3.14
       14,          1,    2,          6.26,          3.31,       3.22,      32.20,    106.49,          5.15
       14,          1,    3,          8.20,          3.31,       3.89,      38.89,    128.54,          6.34
       14,          1,    4,          9.12,          3.30,       4.30,      42.95,    141.96,          6.94
       14,          1,    5,          9.78,          3.30,       4.65,      46.54,    153.80,          7.34
       14,          1,    6,          9.94,          3.30,       4.93,      49.29,    162.88,          7.12
       14,          1,    7,         10.66,          3.30,       5.21,      52.09,    172.10,          7.87
       14,          2,    1,          2.38,          3.31,       2.38,      23.84,     78.85,          3.16
       14,          2,    2,          7.42,          3.31,       3.65,      36.53,    120.77,          5.72
       14,          2,    3,          9.47,          3.30,       4.50,      44.99,    148.65,          7.11
       14,          2,    4,         10.54,          3.30,       5.06,      50.57,    167.09,          7.92
       14,          2,    5,         11.31,          3.30,       5.55,      55.52,    183.44,          8.48
       14,          2,    6,         11.82,          3.30,       5.94,      59.37,    196.17,          8.84
       14,          2,    7,         12.23,          3.30,       6.27,      62.67,    207.05,          9.14
       14,          3,    1,          3.63,          3.31,       2.63,      26.30,     87.00,          3.66
       14,          3,    2,          8.24,          3.30,       4.11,      41.10,    135.84,          5.96
       14,          3,    3,         10.15,          3.30,       5.14,      51.39,    169.80,          7.10
       14,          3,    4,         11.66,          3.30,       5.85,      58.51,    193.33,          8.65
       14,          3,    5,         12.41,          3.30,       6.40,      64.01,    211.47,          9.29
       14,          3,    6,         12.89,          3.30,       6.79,      67.90,    224.33,          9.71
       14,          3,    7,         13.22,          3.30,       7.10,      70.94,    234.34,          9.98
       14,          4,    1,          4.26,          3.31,       2.87,      28.67,     94.82,          3.77
       14,          4,    2,          9.11,          3.30,       4.58,      45.74,    151.16,          6.40
       14,          4,    3,         11.28,          3.30,       5.78,      57.78,    190.90,          8.05
       14,          4,    4,         12.12,          3.30,       6.58,      65.73,    217.16,          8.44
       14,          4,    5,         13.17,          3.30,       7.13,      71.32,    235.58,          9.82
       14,          4,    6,         13.60,          3.30,       7.51,      75.04,    247.90,         10.24
       14,          4,    7,         13.90,          3.30,       7.79,      77.90,    257.31,         10.53
       15,          1,    1,          1.93,          3.31,       2.18,      21.79,     72.09,          3.27
       15,          1,    2,          6.73,          3.31,       3.32,      33.16,    109.63,          5.52
       15,          1,    3,          8.75,          3.31,       4.06,      40.62,    134.25,          6.83
       15,          1,    4,          9.47,          3.30,       4.52,      45.19,    149.32,          7.09
       15,          1,    5,         10.49,          3.30,       4.90,      48.97,    161.81,          8.15
       15,          1,    6,         10.96,          3.30,       5.20,      51.97,    171.73,          8.46
       15,          1,    7,         11.38,          3.30,       5.49,      54.90,    181.40,          8.75
       15,          2,    1,          3.01,          3.31,       2.42,      24.16,     79.92,          3.59
       15,          2,    2,          7.89,          3.31,       3.76,      37.59,    124.26,          6.15
       15,          2,    3,         10.08,          3.30,       4.70,      46.96,    155.15,          7.77
       15,          2,    4,         10.93,          3.30,       5.32,      53.18,    175.73,          8.18
       15,          2,    5,         11.63,          3.30,       5.85,      58.51,    193.31,          8.60
       15,          2,    6,         12.57,          3.30,       6.25,      62.48,    206.45,          9.91
       15,          2,    7,         13.01,          3.30,       6.59,      65.91,    217.76,         10.32
       15,          3,    1,          3.84,          3.31,       2.67,      26.67,     88.19,          3.78
       15,          3,    2,          8.83,          3.30,       4.23,      42.34,    139.92,          6.59
