[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       15,          3,    3,         11.11,          3.30,       5.37,      53.75,    177.60,          8.41
       15,          3,    4,         12.32,          3.30,       6.15,      61.47,    203.09,          9.55
       15,          3,    5,         13.14,          3.30,       6.73,      67.25,    222.21,         10.40
       15,          3,    6,         13.64,          3.30,       7.12,      71.23,    235.33,         10.96
       15,          3,    7,         13.99,          3.30,       7.42,      74.22,    245.20,         11.34
       15,          4,    1,          4.44,          3.31,       2.91,      29.08,     96.17,          3.86
       15,          4,    2,          9.53,          3.30,       4.70,      47.03,    155.41,          6.83
       15,          4,    3,         11.63,          3.30,       6.05,      60.48,    199.83,          8.29
       15,          4,    4,         12.78,          3.30,       6.91,      69.07,    228.17,          9.30
       15,          4,    5,         13.94,          3.30,       7.49,      74.88,    247.33,         11.11
       15,          4,    6,         14.41,          3.30,       7.88,      78.82,    260.36,         11.69
       15,          4,    7,         14.73,          3.30,       8.19,      81.93,    270.58,         12.07
       16,          1,    1,          2.11,          3.31,       2.21,      22.05,     72.93,          3.34
       16,          1,    2,          7.15,          3.31,       3.40,      33.99,    112.39,          5.90
       16,          1,    3,          9.42,          3.31,       4.25,      42.54,    140.62,          7.53
       16,          1,    4,         10.26,          3.30,       4.75,      47.52,    157.05,          8.00
       16,          1,    5,         10.86,          3.30,       5.16,      51.58,    170.42,          8.35
       16,          1,    6,         11.73,          3.30,       5.46,      54.56,    180.28,          9.55
       16,          1,    7,         12.18,          3.30,       5.76,      57.58,    190.24,          9.96
       16,          2,    1,          3.18,          3.31,       2.45,      24.51,     81.06,          3.66
       16,          2,    2,          8.30,          3.31,       3.87,      38.64,    127.72,          6.54
       16,          2,    3,         10.68,          3.30,       4.91,      49.04,    162.05,          8.49
       16,          2,    4,         11.86,          3.30,       5.57,      55.75,    184.18,          9.59
       16,          2,    5,         12.81,          3.30,       6.11,      61.13,    201.97,         10.76
       16,          2,    6,         13.39,          3.30,       6.53,      65.27,    215.64,         11.40
       16,          2,    7,         13.84,          3.30,       6.88,      68.79,    227.27,         11.93
       16,          3,    1,          4.01,          3.31,       2.70,      27.00,     89.29,          3.87
       16,          3,    2,          9.22,          3.30,       4.34,      43.43,    143.53,          7.01
       16,          3,    3,         11.73,          3.30,       5.61,      56.05,    185.21,          9.26
       16,          3,    4,         12.78,          3.30,       6.42,      64.22,    212.16,         10.10
       16,          3,    5,         13.98,          3.30,       7.03,      70.26,    232.15,         12.03
       16,          3,    6,         14.52,          3.30,       7.45,      74.45,    245.95,         12.76
       16,          3,    7,         14.88,          3.30,       7.77,      77.76,    256.79,         13.24
       16,          4,    1,          4.62,          3.31,       2.95,      29.45,     97.42,          3.96
       16,          4,    2,          9.91,          3.30,       4.82,      48.18,    159.21,          7.26
       16,          4,    3,         12.56,          3.30,       6.30,      62.97,    208.06,          9.82
       16,          4,    4,         13.99,          3.30,       7.23,      72.27,    238.75,         11.69
       16,          4,    5,         14.57,          3.30,       7.88,      78.79,    260.26,         12.14
       16,          4,    6,         15.36,          3.30,       8.31,      83.07,    274.29,         13.75
       16,          4,    7,         15.71,          3.30,       8.65,      86.48,    285.52,         14.24
       17,          1,    1,          2.26,          3.31,       2.23,      22.27,     73.68,          3.41
       17,          1,    2,          7.50,          3.31,       3.47,      34.74,    114.85,          6.22
       17,          1,    3,         10.01,          3.30,       4.40,      44.01,    145.46,          8.28
       17,          1,    4,         11.22,          3.30,       4.93,      49.26,    162.78,          9.56
       17,          1,    5,         11.95,          3.30,       5.35,      53.49,    176.72,         10.28
       17,          1,    6,         12.20,          3.30,       5.66,      56.59,    186.99,         10.22
       17,          1,    7,         12.99,          3.30,       5.97,      59.73,    197.36,         11.51
       17,          2,    1,          3.34,          3.31,       2.48,      24.80,     82.03,          3.74
       17,          2,    2,          8.64,          3.31,       3.95,      39.47,    130.49,          6.89
       17,          2,    3,         11.34,          3.30,       5.07,      50.67,    167.46,          9.52
       17,          2,    4,         12.72,          3.30,       5.78,      57.76,    190.83,         11.24
       17,          2,    5,         13.63,          3.30,       6.35,      63.53,    209.92,         12.44
       17,          2,    6,         14.22,          3.30,       6.77,      67.71,    223.70,         13.26
       17,          2,    7,         14.67,          3.30,       7.14,      71.42,    235.95,         13.86
       17,          3,    1,          4.07,          3.31,       2.73,      27.28,     90.22,          3.88
       17,          3,    2,          9.20,          3.31,       4.43,      44.31,    146.45,          6.81
       17,          3,    3,         12.43,          3.30,       5.78,      57.79,    190.95,         10.50
       17,          3,    4,         13.93,          3.30,       6.67,      66.65,    220.21,         12.63
       17,          3,    5,         14.86,          3.30,       7.33,      73.27,    242.04,         14.07
       17,          3,    6,         15.42,          3.30,       7.79,      77.89,    257.30,         14.94
       17,          3,    7,         15.80,          3.30,       8.15,      81.55,    269.27,         15.52
       17,          4,    1,          4.76,          3.31,       2.98,      29.81,     98.57,          4.03
       17,          4,    2,         10.21,          3.30,       4.92,      49.15,    162.41,          7.59
       17,          4,    3,         13.27,          3.30,       6.50,      64.96,    214.64,         11.14
       17,          4,    4,         14.55,          3.30,       7.55,      75.43,    249.20,         12.69
       17,          4,    5,         15.80,          3.30,       8.28,      82.87,    273.66,         15.24
       17,          4,    6,         16.31,          3.30,       8.76,      87.60,    289.19,         16.15
       17,          4,    7,         16.67,          3.30,       9.14,      91.38,    301.66,         16.73
       18,          1,    1,          2.42,          3.31,       2.25,      22.52,     74.51,          3.49
       18,          1,    2,          7.91,          3.31,       3.54,      35.38,    116.98,          6.69
       18,          1,    3,         10.84,          3.30,       4.52,      45.24,    149.51,          9.71
       18,          1,    4,         12.14,          3.30,       5.10,      50.98,    168.45,         11.36
       18,          1,    5,         12.74,          3.30,       5.56,      55.57,    183.62,         11.81
       18,          1,    6,         13.15,          3.30,       5.90,      58.95,    194.77,         12.12
       18,          1,    7,         13.97,          3.30,       6.23,      62.25,    205.68,         13.77
       18,          2,    1,          3.50,          3.31,       2.51,      25.09,     83.00,          3.83
       18,          2,    2,          9.14,          3.31,       4.02,      40.19,    132.86,          7.57
       18,          2,    3,         12.21,          3.30,       5.22,      52.19,    172.44,         11.23
       18,          2,    4,         13.69,          3.30,       6.02,      60.19,    198.86,         13.42
       18,          2,    5,         14.61,          3.30,       6.64,      66.40,    219.39,         14.82
       18,          2,    6,         14.92,          3.30,       7.10,      71.03,    234.67,         14.77
       18,          2,    7,         15.74,          3.30,       7.51,      75.12,    248.15,         16.75
       18,          3,    1,          4.32,          3.31,       2.76,      27.61,     91.33,          4.04
       18,          3,    2,         10.07,          3.30,       4.51,      45.09,    149.01,          8.17
       18,          3,    3,         13.31,          3.30,       5.96,      59.58,    196.85,         12.43
       18,          3,    4,         14.94,          3.30,       6.97,      69.66,    230.14,         15.16
       18,          3,    5,         15.91,          3.30,       7.73,      77.29,    255.30,         16.88
       18,          3,    6,         16.21,          3.30,       8.26,      82.62,    272.84,         16.81
       18,          3,    7,         16.53,          3.30,       8.67,      86.73,    286.34,         17.17
       18,          4,    1,          4.92,          3.31,       3.01,      30.14,     99.68,          4.13
       18,          4,    2,         10.77,          3.30,       4.99,      49.95,    165.04,          8.49
       18,          4,    3,         14.13,          3.30,       6.70,      66.99,    221.33,         13.14
       18,          4,    4,         15.86,          3.30,       7.92,      79.17,    261.46,         16.26
       18,          4,    5,         16.86,          3.30,       8.78,      87.82,    289.91,         18.27
       18,          4,    6,         17.41,          3.30,       9.34,      93.39,    308.23,         19.38
       18,          4,    7,         17.76,          3.30,       9.77,      97.65,    322.26,         20.05
       19,          1,    1,          2.44,          3.31,       2.28,      22.78,     75.33,          3.46
       19,          1,    2,          8.30,          3.31,       3.57,      35.75,    118.21,          7.23
       19,          1,    3,         11.72,          3.30,       4.63,      46.26,    152.88,         11.60
       19,          1,    4,         13.14,          3.30,       5.29,      52.92,    174.88,         13.72
       19,          1,    5,         14.03,          3.30,       5.81,      58.08,    191.90,         15.13
       19,          1,    6,         14.58,          3.30,       6.19,      61.91,    204.56,         15.97
       19,          1,    7,         15.06,          3.30,       6.56,      65.54,    216.53,         16.71
       19,          2,    1,          3.77,          3.31,       2.53,      25.33,     83.77,          4.03
       19,          2,    2,          9.91,          3.31,       4.07,      40.66,    134.40,          8.92
       19,          2,    3,         13.08,          3.30,       5.36,      53.58,    177.02,         13.35
       19,          2,    4,         14.61,          3.30,       6.27,      62.69,    207.12,         15.86
       19,          2,    5,         15.37,          3.30,       6.99,      69.84,    230.74,         16.70
       19,          2,    6,         16.35,          3.30,       7.51,      75.11,    248.11,         19.33
       19,          2,    7,         16.85,          3.30,       7.98,      79.80,    263.53,         20.28
       19,          3,    1,          4.62,          3.31,       2.79,      27.91,     92.31,          4.28
       19,          3,    2,         10.85,          3.30,       4.57,      45.70,    151.01,          9.62
       19,          3,    3,         14.12,          3.30,       6.11,      61.15,    202.05,         14.56
       19,          3,    4,         15.86,          3.30,       7.28,      72.75,    240.35,         17.88
       19,          3,    5,         16.67,          3.30,       8.17,      81.73,    269.86,         18.96
       19,          3,    6,         17.22,          3.30,       8.78,      87.80,    289.84,         19.88
       19,          3,    7,         18.00,          3.30,       9.26,      92.56,    305.51,         22.46
       19,          4,    1,          5.25,          3.31,       3.04,      30.43,    100.62,          4.40
       19,          4,    2,         11.52,          3.30,       5.07,      50.64,    167.35,          9.95
       19,          4,    3,         14.84,          3.30,       6.87,      68.67,    226.87,         15.08
       19,          4,    4,         16.69,          3.30,       8.25,      82.54,    272.56,         18.82
       19,          4,    5,         17.52,          3.30,       9.30,      93.00,    306.96,         20.02
       19,          4,    6,         18.43,          3.30,       9.96,      99.59,    328.66,         22.91
       19,          4,    7,         18.84,          3.30,      10.46,     104.55,    345.02,         23.87
       20,          1,    1,          3.60,          3.31,       2.30,      22.99,     76.04,          4.47
       20,          1,    2,          9.43,          3.31,       3.62,      36.16,    119.55,          9.26
       20,          1,    3,         12.44,          3.30,       4.74,      47.43,    156.72,         13.31
       20,          1,    4,         13.99,          3.30,       5.53,      55.25,    182.55,         15.90
       20,          1,    5,         14.95,          3.30,       6.11,      61.12,    201.94,         17.65
       20,          1,    6,         15.40,          3.30,       6.54,      65.40,    216.08,         18.12
       20,          1,    7,         15.65,          3.30,       6.93,      69.26,    228.83,         18.02
       20,          2,    1,          4.80,          3.31,       2.56,      25.54,     84.49,          5.06
       20,          2,    2,         10.70,          3.31,       4.12,      41.24,    136.30,         10.55
       20,          2,    3,         13.81,          3.30,       5.50,      55.00,    181.73,         15.31
       20,          2,    4,         15.53,          3.30,       6.55,      65.46,    216.27,         18.65
       20,          2,    5,         16.63,          3.30,       7.37,      73.64,    243.29,         21.06
       20,          2,    6,         17.29,          3.30,       7.96,      79.57,    262.83,         22.52
       20,          2,    7,         17.80,          3.30,       8.47,      84.66,    279.54,         23.63
       20,          3,    1,          5.49,          3.31,       2.82,      28.17,     93.19,          5.17
       20,          3,    2,         11.29,          3.30,       4.64,      46.38,    153.26,         10.46
       20,          3,    3,         14.81,          3.30,       6.26,      62.66,    207.04,         16.60
       20,          3,    4,         16.65,          3.30,       7.55,      75.54,    249.56,         20.56
       20,          3,    5,         17.83,          3.30,       8.60,      86.03,    284.04,         23.40
       20,          3,    6,         18.51,          3.30,       9.32,      93.14,    307.38,         25.08
       20,          3,    7,         18.97,          3.30,       9.86,      98.58,    325.31,         26.22
       20,          4,    1,          6.27,          3.31,       3.07,      30.72,    101.61,          5.50
       20,          4,    2,         11.95,          3.30,       5.14,      51.41,    169.87,         10.78
       20,          4,    3,         15.46,          3.30,       7.01,      70.11,    231.61,         17.01
       20,          4,    4,         17.38,          3.30,       8.54,      85.39,    281.95,         21.28
       20,          4,    5,         18.64,          3.30,       9.78,      97.79,    322.75,         24.51
       20,          4,    6,         19.32,          3.30,      10.58,     105.77,    349.04,         26.36
       20,          4,    7,         19.76,          3.30,      11.16,     111.57,    368.15,         27.52
       21,          1,    1,          4.36,          3.31,       2.32,      23.16,     76.59,          5.29
       21,          1,    2,          9.96,          3.31,       3.67,      36.71,    121.37,         10.29
       21,          1,    3,         12.70,          3.30,       4.85,      48.52,    160.33,         13.77
       21,          1,    4,         14.63,          3.30,       5.73,      57.32,    189.37,         17.68
       21,          1,    5,         15.68,          3.30,       6.41,      64.13,    211.90,         19.79
       21,          1,    6,         16.28,          3.30,       6.86,      68.65,    226.80,         21.03
       21,          1,    7,         16.76,          3.30,       7.28,      72.81,    240.54,         22.04
       21,          2,    1,          5.56,          3.31,       2.58,      25.79,     85.30,          5.98
       21,          2,    2,         11.22,          3.31,       4.19,      41.89,    138.46,         11.69
       21,          2,    3,         14.24,          3.30,       5.62,      56.18,    185.63,         16.52
       21,          2,    4,         15.76,          3.30,       6.76,      67.63,    223.46,         18.99
       21,          2,    5,         17.29,          3.30,       7.70,      77.03,    254.45,         23.35
       21,          2,    6,         17.99,          3.30,       8.36,      83.60,    276.02,         25.08
       21,          2,    7,         18.52,          3.30,       8.92,      89.22,    294.53,         26.39
       21,          3,    1,          6.46,          3.31,       2.85,      28.45,     94.09,          6.41
       21,          3,    2,         12.18,          3.30,       4.70,      47.05,    155.47,         12.65
       21,          3,    3,         15.29,          3.30,       6.39,      63.93,    211.22,         18.14
       21,          3,    4,         17.18,          3.30,       7.78,      77.79,    256.94,         22.50
       21,          3,    5,         18.39,          3.30,       8.98,      89.75,    296.29,         25.44
       21,          3,    6,         18.88,          3.30,       9.81,      98.04,    323.55,         25.88
       21,          3,    7,         19.72,          3.30,      10.44,     104.36,    344.39,         29.37
       21,          4,    1,          6.72,          3.31,       3.10,      31.00,    102.53,          6.05
       21,          4,    2,         12.84,          3.30,       5.22,      52.18,    172.40,         13.04
       21,          4,    3,         15.98,          3.30,       7.14,      71.40,    235.89,         18.76
       21,          4,    4,         17.91,          3.30,       8.76,      87.61,    289.27,         23.36
       21,          4,    5,         19.27,          3.30,      10.19,     101.84,    336.07,         27.18
       21,          4,    6,         20.05,          3.30,      11.16,     111.58,    368.16,         29.49
       21,          4,    7,         20.52,          3.30,      11.85,     118.49,    390.93,         30.77
       22,          1,    1,          4.47,          3.31,       2.34,      23.36,     77.25,          5.38
       22,          1,    2,         10.32,          3.31,       3.72,      37.22,    123.08,         11.00
       22,          1,    3,         13.33,          3.30,       4.94,      49.45,    163.39,         15.59
       22,          1,    4,         15.08,          3.30,       5.91,      59.08,    195.21,         18.96
       22,          1,    5,         16.23,          3.30,       6.68,      66.75,    220.53,         21.48
       22,          1,    6,         16.87,          3.30,       7.17,      71.77,    237.10,         22.94
       22,          1,    7,         17.38,          3.30,       7.63,      76.25,    251.86,         24.15
       22,          2,    1,          6.02,          3.31,       2.60,      26.02,     86.07,          6.56
       22,          2,    2,         11.28,          3.31,       4.25,      42.53,    140.57,         11.65
       22,          2,    3,         14.66,          3.30,       5.73,      57.29,    189.29,         17.80
       22,          2,    4,         16.51,          3.30,       6.96,      69.58,    229.89,         21.89
       22,          2,    5,         17.82,          3.30,       8.04,      80.37,    265.45,         25.19
       22,          2,    6,         18.58,          3.30,       8.78,      87.79,    289.82,         27.28
       22,          2,    7,         19.15,          3.30,       9.42,      94.23,    311.01,         28.75
       22,          3,    1,          7.03,          3.31,       2.87,      28.69,     94.88,          7.25
       22,          3,    2,         12.57,          3.30,       4.78,      47.75,    157.80,         13.64
       22,          3,    3,         15.53,          3.30,       6.54,      65.36,    215.93,         18.72
       22,          3,    4,         17.24,          3.30,       8.02,      80.15,    264.72,         22.10
       22,          3,    5,         18.99,          3.30,       9.38,      93.77,    309.50,         27.86
       22,          3,    6,         19.83,          3.30,      10.37,     103.72,    342.27,         30.35
       22,          3,    7,         20.40,          3.30,      11.15,     111.45,    367.76,         31.99
       22,          4,    1,          7.75,          3.31,       3.13,      31.27,    103.41,          7.62
       22,          4,    2,         13.29,          3.30,       5.30,      52.98,    175.03,         14.23
       22,          4,    3,         16.37,          3.30,       7.30,      72.98,    241.10,         20.08
       22,          4,    4,         18.04,          3.30,       9.02,      90.19,    297.75,         23.35
       22,          4,    5,         19.78,          3.30,      10.64,     106.36,    350.98,         29.17
       22,          4,    6,         20.67,          3.30,      11.83,     118.32,    390.36,         31.93
       22,          4,    7,         21.22,          3.30,      12.70,     126.94,    418.64,         33.69

