[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        2,          4,    7,          2.35,          3.31,       3.52,      35.18,    116.32,          1.85
        3,          1,    1,         -5.89,          3.31,       1.52,      15.17,     50.18,          0.98
        3,          1,    2,         -2.59,          3.31,       1.92,      19.22,     63.56,          1.39
        3,          1,    3,         -1.26,          3.31,       2.17,      21.67,     71.70,          1.56
        3,          1,    4,         -0.51,          3.31,       2.35,      23.52,     77.81,          1.65
        3,          1,    5,          0.08,          3.31,       2.53,      25.32,     83.75,          1.70
        3,          1,    6,          0.47,          3.31,       2.68,      26.80,     88.64,          1.72
        3,          1,    7,          0.52,          3.31,       2.82,      28.21,     93.29,          1.62
        3,          2,    1,         -5.23,          3.31,       1.64,      16.43,     54.34,          0.98
        3,          2,    2,         -1.47,          3.31,       2.12,      21.24,     70.23,          1.53
        3,          2,    3,         -0.01,          3.31,       2.44,      24.39,     80.67,          1.75
        3,          2,    4,          0.86,          3.31,       2.69,      26.83,     88.72,          1.88
        3,          2,    5,          1.43,          3.31,       2.88,      28.80,     95.24,          1.95
        3,          2,    6,          1.85,          3.31,       3.04,      30.40,    100.50,          1.99
        3,          2,    7,          2.13,          3.31,       3.18,      31.78,    105.07,          2.01
        3,          3,    1,         -4.06,          3.31,       1.77,      17.69,     58.50,          1.13
        3,          3,    2,         -0.70,          3.31,       2.34,      23.39,     77.35,          1.59
        3,          3,    3,          0.56,          3.31,       2.70,      27.01,     89.31,          1.74
        3,          3,    4,          1.77,          3.31,       2.96,      29.61,     97.93,          2.03
        3,          3,    5,          2.25,          3.31,       3.15,      31.46,    104.01,          2.09
        3,          3,    6,          2.59,          3.31,       3.30,      33.00,    109.11,          2.13
        3,          3,    7,          2.82,          3.31,       3.42,      34.22,    113.13,          2.14
        3,          4,    1,         -3.43,          3.31,       1.90,      19.03,     62.94,          1.15
        3,          4,    2,          0.09,          3.31,       2.54,      25.43,     84.12,          1.69
        3,          4,    3,          1.26,          3.31,       2.94,      29.35,     97.07,          1.82
        3,          4,    4,          2.35,          3.31,       3.19,      31.92,    105.53,          2.10
        3,          4,    5,          2.81,          3.31,       3.38,      33.82,    111.81,          2.17
        3,          4,    6,          3.13,          3.31,       3.54,      35.38,    116.97,          2.20
        3,          4,    7,          3.37,          3.31,       3.68,      36.81,    121.65,          2.22
        4,          1,    1,         -4.87,          3.31,       1.61,      16.09,     53.24,          1.10
        4,          1,    2,         -1.47,          3.31,       2.06,      20.58,     68.06,          1.61
        4,          1,    3,         -0.12,          3.31,       2.34,      23.34,     77.20,          1.82
        4,          1,    4,          0.33,          3.31,       2.54,      25.36,     83.88,          1.79
        4,          1,    5,          1.21,          3.31,       2.72,      27.22,     90.01,          1.99
        4,          1,    6,          1.62,          3.31,       2.88,      28.78,     95.15,          2.03
        4,          1,    7,          1.97,          3.31,       3.02,      30.26,    100.06,          2.06
        4,          2,    1,         -3.85,          3.31,       1.74,      17.41,     57.58,          1.22
        4,          2,    2,         -0.36,          3.31,       2.29,      22.90,     75.74,          1.77
        4,          2,    3,          1.13,          3.31,       2.64,      26.35,     87.14,          2.04
        4,          2,    4,          1.99,          3.31,       2.90,      28.99,     95.87,          2.19
        4,          2,    5,          2.29,          3.31,       3.11,      31.03,    102.59,          2.15
        4,          2,    6,          3.00,          3.31,       3.28,      32.81,    108.49,          2.35
        4,          2,    7,          3.29,          3.31,       3.42,      34.25,    113.23,          2.38
        4,          3,    1,         -3.03,          3.31,       1.89,      18.93,     62.60,          1.28
        4,          3,    2,          0.55,          3.31,       2.53,      25.30,     83.68,          1.89
        4,          3,    3,          2.07,          3.31,       2.93,      29.29,     96.88,          2.20
        4,          3,    4,          2.94,          3.31,       3.21,      32.11,    106.14,          2.38
        4,          3,    5,          3.41,          3.31,       3.41,      34.05,    112.59,          2.47
        4,          3,    6,          3.43,          3.31,       3.57,      35.68,    117.98,          2.33
        4,          3,    7,          4.00,          3.31,       3.70,      36.99,    122.28,          2.55
        4,          4,    1,         -2.40,          3.31,       2.04,      20.36,     67.35,          1.32
        4,          4,    2,          1.23,          3.31,       2.76,      27.59,     91.25,          1.96
        4,          4,    3,          2.73,          3.31,       3.19,      31.88,    105.39,          2.30
        4,          4,    4,          3.53,          3.31,       3.46,      34.62,    114.45,          2.49
        4,          4,    5,          4.00,          3.31,       3.67,      36.73,    121.42,          2.57
        4,          4,    6,          4.32,          3.31,       3.84,      38.42,    126.98,          2.62
        4,          4,    7,          4.54,          3.30,       3.99,      39.94,    131.99,          2.63
        5,          1,    1,         -4.46,          3.31,       1.67,      16.66,     55.10,          1.14
        5,          1,    2,         -0.78,          3.31,       2.15,      21.55,     71.28,          1.76
        5,          1,    3,          0.58,          3.31,       2.44,      24.39,     80.68,          2.01
        5,          1,    4,          1.33,          3.31,       2.65,      26.51,     87.66,          2.13
        5,          1,    5,          1.91,          3.31,       2.85,      28.44,     94.07,          2.21
        5,          1,    6,          2.32,          3.31,       3.01,      30.06,     99.39,          2.26
        5,          1,    7,          2.68,          3.31,       3.16,      31.62,    104.55,          2.29
        5,          2,    1,         -3.23,          3.31,       1.82,      18.18,     60.12,          1.31
        5,          2,    2,          0.05,          3.31,       2.40,      23.95,     79.23,          1.82
        5,          2,    3,          1.45,          3.31,       2.76,      27.61,     91.30,          2.07
        5,          2,    4,          2.72,          3.31,       3.03,      30.35,    100.33,          2.45
        5,          2,    5,          3.31,          3.31,       3.26,      32.60,    107.78,          2.55
        5,          2,    6,          3.73,          3.31,       3.44,      34.35,    113.56,          2.63
        5,          2,    7,          4.02,          3.31,       3.59,      35.86,    118.55,          2.67
        5,          3,    1,         -2.40,          3.31,       1.97,      19.71,     65.18,          1.39
        5,          3,    2,          1.25,          3.31,       2.65,      26.54,     87.76,          2.08
        5,          3,    3,          2.76,          3.31,       3.08,      30.74,    101.65,          2.43
        5,          3,    4,          3.34,          3.31,       3.37,      33.68,    111.34,          2.46
        5,          3,    5,          4.17,          3.31,       3.58,      35.80,    118.35,          2.76
        5,          3,    6,          4.52,          3.31,       3.75,      37.49,    123.92,          2.83
        5,          3,    7,          4.75,          3.31,       3.89,      38.92,    128.64,          2.85
        5,          4,    1,         -1.77,          3.31,       2.13,      21.27,     70.35,          1.43
        5,          4,    2,          1.94,          3.31,       2.90,      28.98,     95.82,          2.17
        5,          4,    3,          3.47,          3.31,       3.35,      33.52,    110.81,          2.55
        5,          4,    4,          4.28,          3.31,       3.66,      36.55,    120.83,          2.76
        5,          4,    5,          4.76,          3.31,       3.87,      38.68,    127.83,          2.87
        5,          4,    6,          4.97,          3.31,       4.05,      40.44,    133.67,          2.86
        5,          4,    7,          5.02,          3.30,       4.20,      42.03,    138.90,          2.76
        6,          1,    1,         -3.49,          3.31,       1.74,      17.38,     57.48,          1.33
        6,          1,    2,          0.09,          3.31,       2.27,      22.71,     75.10,          1.99
        6,          1,    3,          1.48,          3.31,       2.58,      25.79,     85.30,          2.29
        6,          1,    4,          2.24,          3.31,       2.80,      28.02,     92.64,          2.43
        6,          1,    5,          2.82,          3.31,       3.00,      30.05,     99.37,          2.53
        6,          1,    6,          3.24,          3.31,       3.18,      31.75,    104.98,          2.60
        6,          1,    7,          3.56,          3.31,       3.34,      33.37,    110.33,          2.63
        6,          2,    1,         -2.68,          3.31,       1.90,      19.01,     62.90,          1.38
        6,          2,    2,          0.85,          3.31,       2.53,      25.35,     83.84,          2.02
        6,          2,    3,          2.75,          3.31,       2.93,      29.29,     96.87,          2.58
        6,          2,    4,          3.65,          3.31,       3.22,      32.22,    106.52,          2.80
        6,          2,    5,          4.25,          3.31,       3.45,      34.54,    114.18,          2.95
        6,          2,    6,          4.68,          3.31,       3.65,      36.54,    120.81,          3.03
        6,          2,    7,          4.98,          3.31,       3.81,      38.15,    126.12,          3.08
        6,          3,    1,         -1.63,          3.31,       2.07,      20.66,     68.33,          1.54
        6,          3,    2,          2.00,          3.31,       2.81,      28.12,     93.00,          2.29
        6,          3,    3,          3.37,          3.31,       3.27,      32.68,    108.05,          2.57
        6,          3,    4,          4.62,          3.31,       3.59,      35.90,    118.66,          3.05
        6,          3,    5,          5.14,          3.31,       3.82,      38.19,    126.21,          3.19
        6,          3,    6,          5.50,          3.31,       4.01,      40.04,    132.34,          3.26
        6,          3,    7,          5.73,          3.30,       4.15,      41.49,    137.12,          3.30
        6,          4,    1,         -0.99,          3.31,       2.24,      22.35,     73.92,          1.59
        6,          4,    2,          2.83,          3.31,       3.08,      30.76,    101.72,          2.46
        6,          4,    3,          4.11,          3.31,       3.57,      35.73,    118.13,          2.73
        6,          4,    4,          5.26,          3.31,       3.90,      39.03,    129.00,          3.19
        6,          4,    5,          5.74,          3.31,       4.13,      41.34,    136.62,          3.32
        6,          4,    6,          6.07,          3.30,       4.32,      43.18,    142.69,          3.40
        6,          4,    7,          6.31,          3.30,       4.49,      44.83,    148.16,          3.44
        7,          1,    1,         -2.67,          3.31,       1.82,      18.24,     60.31,          1.48
        7,          1,    2,          1.06,          3.31,       2.40,      24.02,     79.46,          2.30
        7,          1,    3,          2.42,          3.31,       2.74,      27.35,     90.44,          2.62
        7,          1,    4,          2.92,          3.31,       2.97,      29.75,     98.38,          2.62
        7,          1,    5,          3.85,          3.31,       3.19,      31.92,    105.54,          2.97
        7,          1,    6,          4.27,          3.31,       3.37,      33.66,    111.30,          3.05
        7,          1,    7,          4.63,          3.31,       3.54,      35.42,    117.10,          3.11
        7,          2,    1,         -1.62,          3.31,       2.00,      19.98,     66.10,          1.63
        7,          2,    2,          2.20,          3.31,       2.69,      26.91,     88.98,          2.55
        7,          2,    3,          3.78,          3.31,       3.12,      31.15,    103.00,          3.02
        7,          2,    4,          4.69,          3.31,       3.43,      34.30,    113.39,          3.29
        7,          2,    5,          5.29,          3.31,       3.69,      36.92,    122.05,          3.44
        7,          2,    6,          5.42,          3.31,       3.90,      39.05,    129.06,          3.31
        7,          2,    7,          6.05,          3.31,       4.08,      40.78,    134.75,          3.63
        7,          3,    1,         -0.77,          3.31,       2.18,      21.76,     71.98,          1.74
        7,          3,    2,          3.15,          3.31,       2.99,      29.93,     98.97,          2.74
        7,          3,    3,          4.77,          3.31,       3.49,      34.92,    115.43,          3.27
        7,          3,    4,          5.69,          3.31,       3.85,      38.49,    127.22,          3.58
        7,          3,    5,          6.22,          3.30,       4.10,      40.98,    135.44,          3.75
        7,          3,    6,          6.58,          3.30,       4.30,      42.96,    141.97,          3.85
        7,          3,    7,          6.79,          3.30,       4.45,      44.52,    147.10,          3.87
        7,          4,    1,         -0.38,          3.31,       2.36,      23.56,     77.92,          1.69
        7,          4,    2,          3.46,          3.31,       3.29,      32.85,    108.61,          2.62
        7,          4,    3,          5.48,          3.31,       3.84,      38.39,    126.88,          3.43
        7,          4,    4,          6.34,          3.30,       4.20,      41.97,    138.71,          3.74
        7,          4,    5,          6.83,          3.30,       4.45,      44.48,    147.00,          3.91
        7,          4,    6,          7.17,          3.30,       4.65,      46.53,    153.76,          4.00
        7,          4,    7,          7.41,          3.30,       4.83,      48.25,    159.42,          4.06
        8,          1,    1,         -1.95,          3.31,       1.89,      18.87,     62.43,          1.66
        8,          1,    2,          1.72,          3.31,       2.52,      25.23,     83.43,          2.50
        8,          1,    3,          3.02,          3.31,       2.89,      28.87,     95.48,          2.80
        8,          1,    4,          4.17,          3.31,       3.14,      31.34,    103.63,          3.27
        8,          1,    5,          4.77,          3.31,       3.37,      33.64,    111.23,          3.43
        8,          1,    6,          5.18,          3.31,       3.56,      35.55,    117.53,          3.52
        8,          1,    7,          5.55,          3.31,       3.74,      37.40,    123.63,          3.60
        8,          2,    1,         -0.87,          3.31,       2.07,      20.71,     68.49,          1.83
        8,          2,    2,          3.08,          3.31,       2.83,      28.34,     93.73,          2.91
        8,          2,    3,          4.68,          3.31,       3.30,      33.01,    109.13,          3.45
        8,          2,    4,          5.57,          3.31,       3.64,      36.40,    120.33,          3.74
        8,          2,    5,          6.02,          3.31,       3.92,      39.21,    129.60,          3.78
        8,          2,    6,          6.31,          3.31,       4.15,      41.50,    137.18,          3.77
        8,          2,    7,          6.99,          3.30,       4.34,      43.34,    143.26,          4.19
        8,          3,    1,         -0.01,          3.31,       2.26,      22.62,     74.81,          1.96
        8,          3,    2,          4.03,          3.31,       3.16,      31.58,    104.41,          3.14
        8,          3,    3,          5.69,          3.31,       3.71,      37.07,    122.56,          3.76
        8,          3,    4,          6.62,          3.31,       4.10,      40.96,    135.38,          4.11
        8,          3,    5,          7.17,          3.30,       4.37,      43.73,    144.52,          4.32
        8,          3,    6,          7.51,          3.30,       4.59,      45.92,    151.74,          4.41
        8,          3,    7,          7.44,          3.30,       4.75,      47.54,    157.07,          4.16
        8,          4,    1,          0.29,          3.31,       2.46,      24.56,     81.25,          1.86
        8,          4,    2,          4.75,          3.31,       3.47,      34.72,    114.76,          3.28
        8,          4,    3,          6.42,          3.31,       4.09,      40.84,    135.00,          3.94
        8,          4,    4,          7.29,          3.30,       4.49,      44.84,    148.18,          4.30
        8,          4,    5,          7.79,          3.30,       4.76,      47.61,    157.33,          4.50
        8,          4,    6,          8.13,          3.30,       4.97,      49.73,    164.31,          4.62
        8,          4,    7,          8.35,          3.30,       5.16,      51.63,    170.61,          4.65
        9,          1,    1,         -1.50,          3.31,       1.95,      19.49,     64.48,          1.75
        9,          1,    2,          2.79,          3.31,       2.65,      26.54,     87.77,          2.98
        9,          1,    3,          4.30,          3.31,       3.05,      30.45,    100.69,          3.50
        9,          1,    4,          5.08,          3.31,       3.32,      33.20,    109.75,          3.76
        9,          1,    5,          5.69,          3.31,       3.57,      35.65,    117.86,          3.95
        9,          1,    6,          6.11,          3.31,       3.77,      37.65,    124.46,          4.06
        9,          1,    7,          6.48,          3.31,       3.97,      39.66,    131.07,          4.15
        9,          2,    1,         -0.12,          3.31,       2.15,      21.46,     70.99,          2.07
        9,          2,    2,          3.95,          3.31,       2.99,      29.83,     98.62,          3.32
        9,          2,    3,          5.35,          3.31,       3.49,      34.92,    115.43,          3.74
        9,          2,    4,          6.54,          3.31,       3.86,      38.65,    127.74,          4.34
        9,          2,    5,          7.19,          3.30,       4.18,      41.77,    138.06,          4.58
        9,          2,    6,          7.63,          3.30,       4.42,      44.18,    146.00,          4.75
        9,          2,    7,          7.96,          3.30,       4.63,      46.25,    152.84,          4.85
        9,          3,    1,          0.76,          3.31,       2.35,      23.48,     77.65,          2.22
        9,          3,    2,          4.93,          3.31,       3.33,      33.35,    110.26,          3.60
        9,          3,    3,          6.64,          3.30,       3.94,      39.42,    130.27,          4.33
        9,          3,    4,          7.58,          3.30,       4.37,      43.70,    144.39,          4.75
        9,          3,    5,          8.15,          3.30,       4.68,      46.78,    154.57,          5.00
        9,          3,    6,          8.53,          3.30,       4.91,      49.11,    162.27,          5.15
        9,          3,    7,          8.76,          3.30,       5.10,      50.98,    168.43,          5.19
        9,          4,    1,          1.31,          3.31,       2.56,      25.54,     84.48,          2.23
        9,          4,    2,          5.32,          3.31,       3.68,      36.78,    121.58,          3.48
        9,          4,    3,          7.37,          3.30,       4.36,      43.58,    144.01,          4.55
        9,          4,    4,          8.27,          3.30,       4.79,      47.92,    158.34,          4.99
        9,          4,    5,          8.79,          3.30,       5.10,      51.03,    168.63,          5.23
        9,          4,    6,          9.13,          3.30,       5.34,      53.44,    176.57,          5.37
        9,          4,    7,          9.38,          3.30,       5.55,      55.45,    183.21,          5.44
       10,          1,    1,         -0.56,          3.31,       2.00,      19.99,     66.14,          2.08
       10,          1,    2,          3.49,          3.31,       2.76,      27.64,     91.42,          3.31
       10,          1,    3,          4.78,          3.31,       3.20,      31.99,    105.77,          3.68
       10,          1,    4,          5.91,          3.31,       3.48,      34.82,    115.11,          4.28
       10,          1,    5,          6.52,          3.31,       3.75,      37.46,    123.82,          4.49
       10,          1,    6,          6.93,          3.31,       3.96,      39.62,    130.94,          4.61
       10,          1,    7,          7.31,          3.30,       4.18,      41.75,    137.99,          4.72
       10,          2,    1,          0.55,          3.31,       2.20,      22.01,     72.78,          2.33
       10,          2,    2,          4.73,          3.31,       3.11,      31.15,    103.01,          3.76
       10,          2,    3,          6.41,          3.31,       3.67,      36.73,    121.41,          4.49
       10,          2,    4,          7.09,          3.31,       4.07,      40.72,    134.57,          4.63
       10,          2,    5,          8.02,          3.30,       4.41,      44.12,    145.79,          5.21
       10,          2,    6,          8.47,          3.30,       4.68,      46.77,    154.55,          5.39
       10,          2,    7,          8.81,          3.30,       4.90,      48.99,    161.88,          5.52
       10,          3,    1,          1.44,          3.31,       2.41,      24.14,     79.85,          2.49
       10,          3,    2,          5.70,          3.31,       3.49,      34.90,    115.38,          4.06
       10,          3,    3,          7.46,          3.30,       4.17,      41.65,    137.64,          4.90
       10,          3,    4,          8.42,          3.30,       4.63,      46.28,    152.93,          5.39
       10,          3,    5,          8.96,          3.30,       4.97,      49.70,    164.23,          5.61
       10,          3,    6,          9.07,          3.30,       5.23,      52.28,    172.73,          5.43
       10,          3,    7,          9.28,          3.30,       5.43,      54.27,    179.30,          5.46
       10,          4,    1,          2.13,          3.31,       2.63,      26.35,     87.16,          2.58
       10,          4,    2,          6.45,          3.31,       3.86,      38.60,    127.57,          4.25
       10,          4,    3,          8.21,          3.30,       4.62,      46.16,    152.52,          5.15
       10,          4,    4,          9.13,          3.30,       5.10,      50.99,    168.48,          5.66
       10,          4,    5,          9.68,          3.30,       5.45,      54.47,    179.98,          5.95
       10,          4,    6,         10.03,          3.30,       5.70,      57.04,    188.46,          6.12
       10,          4,    7,         10.28,          3.30,       5.92,      59.25,    195.77,          6.20
       11,          1,    1,         -0.24,          3.31,       2.03,      20.33,     67.24,          2.18
       11,          1,    2,          4.27,          3.31,       2.87,      28.73,     94.99,          3.77
       11,          1,    3,          5.88,          3.31,       3.34,      33.42,    110.48,          4.48
       11,          1,    4,          6.70,          3.31,       3.65,      36.55,    120.81,          4.83
       11,          1,    5,          7.31,          3.31,       3.94,      39.36,    130.07,          5.08
       11,          1,    6,          7.73,          3.31,       4.17,      41.66,    137.68,          5.21
       11,          1,    7,          8.05,          3.30,       4.39,      43.85,    144.90,          5.28
       11,          2,    1,          0.93,          3.31,       2.25,      22.50,     74.43,          2.46
       11,          2,    2,          5.06,          3.31,       3.25,      32.48,    107.39,          3.85
       11,          2,    3,          7.17,          3.31,       3.85,      38.53,    127.34,          5.05
       11,          2,    4,          8.13,          3.30,       4.28,      42.84,    141.56,          5.54
       11,          2,    5,          8.81,          3.30,       4.65,      46.53,    153.77,          5.87
       11,          2,    6,          9.28,          3.30,       4.94,      49.38,    163.16,          6.08
       11,          2,    7,          9.63,          3.30,       5.18,      51.86,    171.33,          6.23
       11,          3,    1,          2.05,          3.31,       2.48,      24.78,     81.98,          2.76
       11,          3,    2,          6.19,          3.31,       3.64,      36.43,    120.43,          4.31
       11,          3,    3,          7.86,          3.30,       4.38,      43.77,    144.65,          5.07
       11,          3,    4,          9.22,          3.30,       4.89,      48.90,    161.57,          6.07
       11,          3,    5,          9.84,          3.30,       5.28,      52.75,    174.30,          6.41
       11,          3,    6,         10.24,          3.30,       5.56,      55.62,    183.75,          6.62
       11,          3,    7,         10.52,          3.30,       5.78,      57.81,    191.01,          6.74
       11,          4,    1,          2.74,          3.31,       2.70,      26.98,     89.24,          2.88
       11,          4,    2,          7.16,          3.30,       4.04,      40.38,    133.47,          4.75
       11,          4,    3,          8.99,          3.30,       4.88,      48.74,    161.06,          5.78
       11,          4,    4,          9.73,          3.30,       5.42,      54.22,    179.14,          6.05
       11,          4,    5,         10.15,          3.30,       5.81,      58.11,    192.00,          6.16
       11,          4,    6,         10.89,          3.30,       6.09,      60.90,    201.20,          6.92
       11,          4,    7,         11.15,          3.30,       6.33,      63.24,    208.91,          7.04
       12,          1,    1,          0.63,          3.31,       2.07,      20.73,     68.55,          2.60
       12,          1,    2,          4.98,          3.31,       2.99,      29.87,     98.80,          4.21
       12,          1,    3,          6.67,          3.31,       3.51,      35.13,    116.13,          5.05
       12,          1,    4,          7.51,          3.31,       3.85,      38.50,    127.25,          5.47
       12,          1,    5,          8.12,          3.30,       4.16,      41.61,    137.50,          5.72
       12,          1,    6,          8.24,          3.30,       4.40,      43.95,    145.26,          5.50
       12,          1,    7,          8.95,          3.30,       4.64,      46.35,    153.14,          6.09
       12,          2,    1,          1.76,          3.31,       2.30,      23.01,     76.10,          2.88
       12,          2,    2,          6.14,          3.31,       3.38,      33.79,    111.71,          4.69
       12,          2,    3,          7.95,          3.30,       4.06,      40.55,    133.99,          5.67
       12,          2,    4,          8.94,          3.30,       4.53,      45.29,    149.66,          6.23
       12,          2,    5,          9.64,          3.30,       4.93,      49.25,    162.75,          6.63
       12,          2,    6,         10.08,          3.30,       5.24,      52.41,    173.16,          6.83
       12,          2,    7,         10.16,          3.30,       5.52,      55.17,    182.28,          6.55
       12,          3,    1,          2.29,          3.31,       2.53,      25.29,     83.66,          2.84
       12,          3,    2,          7.11,          3.31,       3.81,      38.06,    125.79,          5.05
       12,          3,    3,          9.01,          3.30,       4.62,      46.21,    152.70,          6.18
       12,          3,    4,         10.03,          3.30,       5.19,      51.88,    171.43,          6.83
       12,          3,    5,         10.69,          3.30,       5.62,      56.20,    185.68,          7.25
       12,          3,    6,         11.11,          3.30,       5.95,      59.45,    196.41,          7.49
       12,          3,    7,         11.38,          3.30,       6.19,      61.93,    204.61,          7.61
       12,          4,    1,          2.95,          3.31,       2.76,      27.59,     91.25,          2.93
       12,          4,    2,          7.86,          3.30,       4.23,      42.28,    139.72,          5.28
       12,          4,    3,          9.80,          3.30,       5.17,      51.65,    170.65,          6.51
       12,          4,    4,         10.80,          3.30,       5.78,      57.80,    190.97,          7.20
       12,          4,    5,         11.40,          3.30,       6.23,      62.25,    205.68,          7.60
       12,          4,    6,         11.78,          3.30,       6.53,      65.34,    215.88,          7.86
       12,          4,    7,         12.05,          3.30,       6.78,      67.81,    224.06,          8.02
       13,          1,    1,          1.19,          3.31,       2.12,      21.20,     70.12,          2.86
       13,          1,    2,          5.57,          3.31,       3.11,      31.10,    102.83,          4.58
       13,          1,    3,          7.13,          3.31,       3.71,      37.06,    122.53,          5.25
       13,          1,    4,          8.36,          3.30,       4.08,      40.78,    134.76,          6.20
       13,          1,    5,          9.02,          3.30,       4.41,      44.07,    145.66,          6.56
       13,          1,    6,          9.46,          3.30,       4.67,      46.70,    154.32,          6.78
       13,          1,    7,          9.85,          3.30,       4.93,      49.25,    162.73,          6.97
       13,          2,    1,          2.32,          3.31,       2.34,      23.46,     77.59,          3.19
       13,          2,    2,          6.77,          3.31,       3.53,      35.26,    116.57,          5.14
       13,          2,    3,          8.41,          3.30,       4.28,      42.85,    141.60,          5.91
       13,          2,    4,          9.79,          3.30,       4.80,      47.97,    158.50,          7.08
       13,          2,    5,         10.52,          3.30,       5.25,      52.47,    173.38,          7.55
       13,          2,    6,         11.01,          3.30,       5.60,      55.96,    184.90,          7.85
       13,          2,    7,         11.40,          3.30,       5.90,      59.04,    195.04,          8.07
       13,          3,    1,          3.21,          3.31,       2.59,      25.83,     85.41,          3.41
       13,          3,    2,          7.79,          3.31,       3.97,      39.73,    131.34,          5.61
       13,          3,    3,          9.56,          3.30,       4.89,      48.92,    161.66,          6.57
       13,          3,    4,         10.52,          3.30,       5.53,      55.31,    182.74,          7.10
       13,          3,    5,         11.59,          3.30,       6.03,      60.28,    199.15,          8.24
       13,          3,    6,         12.04,          3.30,       6.39,      63.89,    211.10,          8.56
       13,          3,    7,         12.35,          3.30,       6.66,      66.64,    220.15,          8.77
       13,          4,    1,          3.88,          3.31,       2.82,      28.21,     93.30,          3.53
       13,          4,    2,          8.54,          3.30,       4.42,      44.17,    145.96,          5.86
       13,          4,    3,         10.61,          3.30,       5.49,      54.90,    181.39,          7.31
       13,          4,    4,         11.47,          3.30,       6.20,      61.98,    204.76,          7.76
       13,          4,    5,         11.96,          3.30,       6.70,      66.97,    221.27,          7.96
       13,          4,    6,         12.74,          3.30,       7.05,      70.50,    232.90,          8.99
       13,          4,    7,         13.02,          3.30,       7.33,      73.30,    242.13,          9.20
       14,          1,    1,          1.63,          3.31,       2.15,      21.50,     71.10,          3.10
       14,          1,    2,          6.23,          3.31,       3.22,      32.22,    106.52,          5.09
       14,          1,    3,          8.16,          3.31,       3.89,      38.87,    128.49,          6.28
       14,          1,    4,          9.01,          3.30,       4.30,      42.96,    141.99,          6.76
       14,          1,    5,          9.45,          3.30,       4.65,      46.53,    153.77,          6.80
       14,          1,    6,         10.21,          3.30,       4.93,      49.31,    162.91,          7.57
       14,          1,    7,         10.62,          3.30,       5.21,      52.09,    172.12,          7.80
       14,          2,    1,          2.74,          3.31,       2.38,      23.83,     78.82,          3.43
       14,          2,    2,          7.39,          3.31,       3.65,      36.50,    120.67,          5.68
       14,          2,    3,          9.44,          3.30,       4.50,      44.96,    148.58,          7.06
       14,          2,    4,         10.51,          3.30,       5.06,      50.58,    167.13,          7.86
       14,          2,    5,         11.24,          3.30,       5.55,      55.51,    183.42,          8.36
       14,          2,    6,         11.56,          3.30,       5.93,      59.35,    196.08,          8.32
       14,          2,    7,         11.81,          3.30,       6.27,      62.70,    207.15,          8.30
       14,          3,    1,          3.22,          3.31,       2.63,      26.27,     86.88,          3.34
       14,          3,    2,          8.34,          3.30,       4.11,      41.11,    135.88,          6.10
       14,          3,    3,         10.49,          3.30,       5.14,      51.39,    169.79,          7.68
       14,          3,    4,         11.62,          3.30,       5.85,      58.52,    193.36,          8.58
       14,          3,    5,         12.37,          3.30,       6.40,      63.99,    211.43,          9.22
       14,          3,    6,         12.85,          3.30,       6.80,      67.94,    224.45,          9.62
       14,          3,    7,         13.18,          3.30,       7.09,      70.96,    234.41,          9.90
       14,          4,    1,          4.22,          3.31,       2.87,      28.71,     94.94,          3.73
       14,          4,    2,          8.97,          3.30,       4.58,      45.76,    151.23,          6.20
       14,          4,    3,         10.94,          3.30,       5.78,      57.77,    190.88,          7.45
       14,          4,    4,         12.43,          3.30,       6.57,      65.70,    217.08,          9.07
       14,          4,    5,         13.14,          3.30,       7.13,      71.32,    235.61,          9.74
       14,          4,    6,         13.57,          3.30,       7.50,      75.04,    247.89,         10.16
       14,          4,    7,         13.87,          3.30,       7.79,      77.91,    257.31,         10.45
       15,          1,    1,          1.90,          3.31,       2.18,      21.78,     72.04,          3.24
       15,          1,    2,          6.70,          3.31,       3.32,      33.16,    109.63,          5.48
       15,          1,    3,          8.78,          3.31,       4.07,      40.65,    134.36,          6.86
       15,          1,    4,          9.52,          3.30,       4.52,      45.19,    149.34,          7.16
       15,          1,    5,         10.10,          3.30,       4.90,      49.01,    161.94,          7.43
       15,          1,    6,         10.92,          3.30,       5.20,      52.01,    171.85,          8.38
       15,          1,    7,         11.35,          3.30,       5.49,      54.94,    181.51,          8.67
       15,          2,    1,          2.98,          3.31,       2.42,      24.16,     79.92,          3.56
       15,          2,    2,          7.85,          3.31,       3.76,      37.58,    124.23,          6.10
       15,          2,    3,         10.05,          3.30,       4.70,      46.96,    155.16,          7.72
       15,          2,    4,         11.15,          3.30,       5.32,      53.17,    175.69,          8.61
       15,          2,    5,         11.67,          3.30,       5.85,      58.50,    193.30,          8.68
       15,          2,    6,         12.16,          3.30,       6.25,      62.48,    206.44,          9.03
       15,          2,    7,         12.97,          3.30,       6.59,      65.91,    217.77,         10.24
       15,          3,    1,          3.81,          3.31,       2.67,      26.68,     88.23,          3.75
       15,          3,    2,          8.79,          3.30,       4.23,      42.32,    139.87,          6.54
