[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
       15,          3,    3,         11.10,          3.30,       5.38,      53.76,    177.62,          8.40
       15,          3,    4,         12.31,          3.30,       6.14,      61.45,    203.03,          9.53
       15,          3,    5,         13.13,          3.30,       6.73,      67.29,    222.28,         10.37
       15,          3,    6,         13.54,          3.30,       7.13,      71.23,    235.32,         10.69
       15,          3,    7,         13.64,          3.30,       7.43,      74.25,    245.26,         10.47
       15,          4,    1,          4.06,          3.31,       2.91,      29.10,     96.22,          3.53
       15,          4,    2,          9.52,          3.30,       4.70,      47.03,    155.42,          6.82
       15,          4,    3,         11.91,          3.30,       6.05,      60.54,    200.02,          8.82
       15,          4,    4,         13.16,          3.30,       6.91,      69.08,    228.23,         10.13
       15,          4,    5,         13.94,          3.30,       7.49,      74.85,    247.26,         11.09
       15,          4,    6,         14.40,          3.30,       7.88,      78.78,    260.20,         11.67
       15,          4,    7,         14.73,          3.30,       8.19,      81.89,    270.42,         12.05
       16,          1,    1,          2.09,          3.31,       2.21,      22.07,     72.99,          3.33
       16,          1,    2,          6.87,          3.31,       3.40,      34.00,    112.41,          5.52
       16,          1,    3,          9.42,          3.30,       4.25,      42.56,    140.63,          7.52
       16,          1,    4,         10.49,          3.30,       4.75,      47.52,    157.03,          8.43
       16,          1,    5,         11.23,          3.30,       5.16,      51.55,    170.33,          9.08
       16,          1,    6,         11.72,          3.30,       5.46,      54.58,    180.32,          9.53
       16,          1,    7,         12.17,          3.30,       5.76,      57.59,    190.29,          9.93
       16,          2,    1,          3.17,          3.31,       2.45,      24.51,     81.06,          3.65
       16,          2,    2,          8.27,          3.31,       3.86,      38.63,    127.70,          6.48
       16,          2,    3,         10.40,          3.30,       4.91,      49.05,    162.07,          7.95
       16,          2,    4,         11.92,          3.30,       5.57,      55.73,    184.14,          9.73
       16,          2,    5,         12.80,          3.30,       6.12,      61.21,    202.22,         10.71
       16,          2,    6,         13.38,          3.30,       6.53,      65.26,    215.61,         11.37
       16,          2,    7,         13.83,          3.30,       6.88,      68.79,    227.27,         11.89
       16,          3,    1,          4.00,          3.31,       2.70,      27.00,     89.30,          3.86
       16,          3,    2,          9.19,          3.30,       4.34,      43.42,    143.50,          6.96
       16,          3,    3,         11.40,          3.30,       5.60,      56.05,    185.18,          8.58
       16,          3,    4,         13.10,          3.30,       6.42,      64.21,    212.14,         10.86
       16,          3,    5,         13.97,          3.30,       7.03,      70.27,    232.17,         12.00
       16,          3,    6,         14.51,          3.30,       7.44,      74.45,    245.94,         12.73
       16,          3,    7,         14.87,          3.30,       7.78,      77.76,    256.80,         13.20
       16,          4,    1,          4.61,          3.31,       2.95,      29.48,     97.51,          3.94
       16,          4,    2,          9.90,          3.30,       4.82,      48.20,    159.28,          7.24
       16,          4,    3,         12.53,          3.30,       6.30,      63.02,    208.21,          9.72
       16,          4,    4,         13.69,          3.30,       7.23,      72.27,    238.73,         10.91
       16,          4,    5,         14.86,          3.30,       7.88,      78.80,    260.26,         12.96
       16,          4,    6,         15.35,          3.30,       8.31,      83.09,    274.38,         13.70
       16,          4,    7,         15.70,          3.30,       8.65,      86.52,    285.59,         14.20
       17,          1,    1,          2.25,          3.31,       2.23,      22.28,     73.71,          3.40
       17,          1,    2,          7.49,          3.31,       3.47,      34.72,    114.78,          6.20
       17,          1,    3,          9.96,          3.30,       4.40,      44.01,    145.46,          8.19
       17,          1,    4,         10.90,          3.30,       4.93,      49.26,    162.77,          8.88
       17,          1,    5,         12.00,          3.30,       5.35,      53.49,    176.75,         10.41
       17,          1,    6,         12.52,          3.30,       5.66,      56.62,    187.08,         10.98
       17,          1,    7,         12.98,          3.30,       5.98,      59.78,    197.51,         11.46
       17,          2,    1,          3.33,          3.31,       2.48,      24.83,     82.13,          3.72
       17,          2,    2,          8.63,          3.31,       3.95,      39.47,    130.47,          6.87
       17,          2,    3,         11.33,          3.30,       5.07,      50.67,    167.44,          9.49
       17,          2,    4,         12.71,          3.30,       5.78,      57.80,    190.99,         11.19
       17,          2,    5,         13.60,          3.30,       6.36,      63.53,    209.91,         12.35
       17,          2,    6,         13.89,          3.30,       6.77,      67.71,    223.69,         12.27
       17,          2,    7,         14.67,          3.30,       7.14,      71.44,    236.00,         13.83
       17,          3,    1,          4.15,          3.31,       2.73,      27.27,     90.17,          3.95
       17,          3,    2,          9.53,          3.30,       4.43,      44.29,    146.37,          7.35
       17,          3,    3,         12.42,          3.30,       5.78,      57.82,    191.05,         10.47
       17,          3,    4,         13.92,          3.30,       6.67,      66.65,    220.20,         12.59
       17,          3,    5,         14.85,          3.30,       7.33,      73.27,    242.05,         14.04
       17,          3,    6,         15.41,          3.30,       7.79,      77.92,    257.32,         14.90
       17,          3,    7,         15.79,          3.30,       8.15,      81.54,    269.27,         15.48
       17,          4,    1,          4.75,          3.31,       2.98,      29.82,     98.61,          4.02
       17,          4,    2,          9.96,          3.30,       4.92,      49.18,    162.49,          7.16
       17,          4,    3,         13.28,          3.30,       6.50,      64.99,    214.73,         11.18
       17,          4,    4,         14.87,          3.30,       7.54,      75.42,    249.16,         13.64
       17,          4,    5,         15.79,          3.30,       8.28,      82.83,    273.49,         15.21
       17,          4,    6,         16.30,          3.30,       8.76,      87.60,    289.16,         16.11
       17,          4,    7,         16.66,          3.30,       9.14,      91.36,    301.52,         16.70
       18,          1,    1,          2.40,          3.31,       2.25,      22.53,     74.53,          3.48
       18,          1,    2,          7.61,          3.31,       3.54,      35.40,    117.02,          6.23
       18,          1,    3,         10.83,          3.30,       4.53,      45.26,    149.57,          9.68
       18,          1,    4,         12.14,          3.30,       5.10,      50.99,    168.48,         11.38
       18,          1,    5,         12.97,          3.30,       5.56,      55.59,    183.68,         12.47
       18,          1,    6,         13.50,          3.30,       5.89,      58.95,    194.78,         13.15
       18,          1,    7,         13.96,          3.30,       6.23,      62.27,    205.75,         13.73
       18,          2,    1,          3.49,          3.31,       2.51,      25.08,     82.94,          3.82
       18,          2,    2,          9.10,          3.31,       4.02,      40.17,    132.79,          7.50
       18,          2,    3,         11.88,          3.30,       5.22,      52.20,    172.46,         10.43
       18,          2,    4,         13.30,          3.30,       6.01,      60.13,    198.67,         12.28
       18,          2,    5,         14.64,          3.30,       6.64,      66.37,    219.29,         14.94
       18,          2,    6,         15.25,          3.30,       7.10,      71.02,    234.64,         15.92
       18,          2,    7,         15.72,          3.30,       7.51,      75.09,    248.04,         16.71
       18,          3,    1,          4.31,          3.31,       2.76,      27.61,     91.32,          4.04
       18,          3,    2,         10.06,          3.30,       4.51,      45.09,    149.01,          8.15
       18,          3,    3,         13.30,          3.30,       5.96,      59.63,    197.01,         12.40
       18,          3,    4,         14.93,          3.30,       6.96,      69.62,    230.01,         15.14
       18,          3,    5,         15.90,          3.30,       7.73,      77.33,    255.42,         16.86
       18,          3,    6,         16.28,          3.30,       8.26,      82.63,    272.86,         17.12
       18,          3,    7,         16.53,          3.30,       8.67,      86.71,    286.29,         17.19
       18,          4,    1,          4.55,          3.31,       3.01,      30.15,     99.70,          3.78
       18,          4,    2,         10.77,          3.30,       5.00,      49.96,    165.06,          8.48
       18,          4,    3,         14.12,          3.30,       6.70,      66.99,    221.33,         13.11
       18,          4,    4,         15.85,          3.30,       7.92,      79.18,    261.51,         16.22
       18,          4,    5,         16.85,          3.30,       8.78,      87.80,    289.85,         18.23
       18,          4,    6,         17.39,          3.30,       9.34,      93.37,    308.16,         19.33
       18,          4,    7,         17.77,          3.30,       9.77,      97.66,    322.29,         20.07
       19,          1,    1,          2.63,          3.31,       2.28,      22.76,     75.28,          3.62
       19,          1,    2,          8.46,          3.31,       3.57,      35.74,    118.16,          7.52
       19,          1,    3,         11.35,          3.30,       4.63,      46.27,    152.88,         10.65
       19,          1,    4,         13.13,          3.30,       5.29,      52.91,    174.83,         13.70
       19,          1,    5,         14.02,          3.30,       5.81,      58.08,    191.90,         15.11
       19,          1,    6,         14.57,          3.30,       6.19,      61.90,    204.51,         15.94
       19,          1,    7,         15.05,          3.30,       6.55,      65.50,    216.42,         16.68
       19,          2,    1,          3.77,          3.31,       2.53,      25.33,     83.78,          4.02
       19,          2,    2,          9.90,          3.31,       4.07,      40.66,    134.38,          8.91
       19,          2,    3,         13.06,          3.30,       5.36,      53.61,    177.14,         13.28
       19,          2,    4,         14.36,          3.30,       6.27,      62.73,    207.25,         14.93
       19,          2,    5,         15.71,          3.30,       6.99,      69.83,    230.69,         18.07
       19,          2,    6,         16.34,          3.30,       7.51,      75.11,    248.11,         19.29
       19,          2,    7,         16.84,          3.30,       7.98,      79.80,    263.54,         20.22
       19,          3,    1,          4.62,          3.31,       2.79,      27.91,     92.29,          4.28
       19,          3,    2,         10.85,          3.30,       4.57,      45.71,    151.05,          9.60
       19,          3,    3,         14.06,          3.30,       6.12,      61.18,    202.15,         14.35
       19,          3,    4,         15.53,          3.30,       7.28,      72.77,    240.36,         16.56
       19,          3,    5,         16.94,          3.30,       8.17,      81.73,    269.87,         20.17
       19,          3,    6,         17.57,          3.30,       8.78,      87.78,    289.77,         21.53
       19,          3,    7,         17.99,          3.30,       9.26,      92.56,    305.50,         22.42
       19,          4,    1,          5.24,          3.31,       3.04,      30.43,    100.62,          4.39
       19,          4,    2,         11.52,          3.30,       5.07,      50.67,    167.41,          9.93
       19,          4,    3,         14.84,          3.30,       6.87,      68.68,    226.92,         15.05
       19,          4,    4,         16.70,          3.30,       8.25,      82.54,    272.58,         18.85
       19,          4,    5,         17.76,          3.30,       9.30,      93.01,    306.96,         21.15
       19,          4,    6,         18.08,          3.30,       9.96,      99.56,    328.56,         21.16
       19,          4,    7,         18.83,          3.30,      10.46,     104.58,    345.13,         23.81
       20,          1,    1,          3.59,          3.31,       2.29,      22.96,     75.95,          4.47
       20,          1,    2,          9.42,          3.31,       3.62,      36.20,    119.67,          9.24
       20,          1,    3,         12.43,          3.30,       4.74,      47.43,    156.72,         13.28
       20,          1,    4,         13.98,          3.30,       5.53,      55.30,    182.74,         15.85
       20,          1,    5,         14.94,          3.30,       6.12,      61.18,    202.15,         17.61
       20,          1,    6,         15.40,          3.30,       6.54,      65.37,    215.98,         18.13
       20,          1,    7,         15.65,          3.30,       6.92,      69.25,    228.79,         18.01
       20,          2,    1,          4.40,          3.31,       2.55,      25.55,     84.52,          4.62
       20,          2,    2,         10.70,          3.30,       4.13,      41.23,    136.26,         10.54
       20,          2,    3,         13.80,          3.30,       5.50,      55.02,    181.79,         15.28
       20,          2,    4,         15.52,          3.30,       6.55,      65.46,    216.26,         18.61
       20,          2,    5,         16.62,          3.30,       7.37,      73.67,    243.34,         21.00
       20,          2,    6,         17.28,          3.30,       7.96,      79.56,    262.70,         22.48
       20,          2,    7,         17.75,          3.30,       8.47,      84.68,    279.61,         23.41
       20,          3,    1,          5.30,          3.31,       2.82,      28.20,     93.26,          4.94
       20,          3,    2,         11.64,          3.30,       4.64,      46.37,    153.25,         11.35
       20,          3,    3,         14.80,          3.30,       6.27,      62.69,    207.13,         16.57
       20,          3,    4,         16.64,          3.30,       7.56,      75.55,    249.56,         20.52
       20,          3,    5,         17.82,          3.30,       8.61,      86.06,    284.06,         23.36
       20,          3,    6,         18.50,          3.30,       9.32,      93.15,    307.43,         25.02
       20,          3,    7,         18.95,          3.30,       9.86,      98.57,    325.31,         26.15
       20,          4,    1,          6.08,          3.31,       3.07,      30.71,    101.55,          5.27
       20,          4,    2,         11.89,          3.30,       5.14,      51.39,    169.81,         10.63
       20,          4,    3,         15.46,          3.30,       7.01,      70.10,    231.58,         16.97
       20,          4,    4,         17.38,          3.30,       8.54,      85.38,    281.84,         21.25
       20,          4,    5,         18.63,          3.30,       9.78,      97.80,    322.76,         24.45
       20,          4,    6,         19.31,          3.30,      10.58,     105.78,    349.04,         26.29
       20,          4,    7,         19.75,          3.30,      11.16,     111.59,    368.21,         27.45
       21,          1,    1,          4.35,          3.31,       2.32,      23.17,     76.64,          5.27
       21,          1,    2,          9.77,          3.31,       3.67,      36.70,    121.34,          9.84
       21,          1,    3,         12.60,          3.30,       4.85,      48.54,    160.39,         13.46
       21,          1,    4,         14.62,          3.30,       5.73,      57.32,    189.37,         17.64
       21,          1,    5,         15.67,          3.30,       6.41,      64.10,    211.80,         19.75
       21,          1,    6,         16.27,          3.30,       6.87,      68.62,    226.71,         20.99
       21,          1,    7,         16.75,          3.30,       7.28,      72.80,    240.49,         21.99
       21,          2,    1,          5.56,          3.31,       2.58,      25.81,     85.35,          5.96
       21,          2,    2,         11.18,          3.30,       4.19,      41.92,    138.54,         11.56
       21,          2,    3,         13.95,          3.30,       5.62,      56.21,    185.71,         15.45
       21,          2,    4,         16.08,          3.30,       6.76,      67.63,    223.45,         20.43
       21,          2,    5,         17.28,          3.30,       7.70,      77.02,    254.36,         23.30
       21,          2,    6,         17.98,          3.30,       8.36,      83.60,    275.99,         25.02
       21,          2,    7,         18.51,          3.30,       8.92,      89.22,    294.54,         26.31
       21,          3,    1,          6.46,          3.31,       2.85,      28.43,     94.03,          6.40
       21,          3,    2,         12.17,          3.30,       4.71,      47.06,    155.50,         12.62
       21,          3,    3,         15.26,          3.30,       6.40,      63.97,    211.36,         17.99
       21,          3,    4,         16.85,          3.30,       7.78,      77.80,    256.96,         20.88
       21,          3,    5,         18.47,          3.30,       8.98,      89.80,    296.40,         25.86
       21,          3,    6,         19.21,          3.30,       9.81,      98.05,    323.54,         27.92
       21,          3,    7,         19.71,          3.30,      10.44,     104.37,    344.42,         29.29
       21,          4,    1,          7.11,          3.31,       3.10,      30.99,    102.49,          6.62
       21,          4,    2,         12.84,          3.30,       5.22,      52.20,    172.47,         13.00
       21,          4,    3,         15.96,          3.30,       7.15,      71.45,    236.05,         18.66
       21,          4,    4,         17.70,          3.30,       8.76,      87.63,    289.28,         22.27
       21,          4,    5,         19.26,          3.30,      10.19,     101.90,    336.28,         27.09
       21,          4,    6,         20.04,          3.30,      11.16,     111.59,    368.21,         29.40
       21,          4,    7,         20.53,          3.30,      11.85,     118.50,    390.89,         30.87
       22,          1,    1,          4.75,          3.31,       2.34,      23.37,     77.31,          5.73
       22,          1,    2,         10.31,          3.31,       3.72,      37.21,    123.01,         10.98
       22,          1,    3,         13.32,          3.30,       4.94,      49.45,    163.40,         15.55
       22,          1,    4,         15.07,          3.30,       5.91,      59.13,    195.38,         18.90
       22,          1,    5,         16.21,          3.30,       6.67,      66.73,    220.48,         21.41
       22,          1,    6,         16.83,          3.30,       7.17,      71.72,    236.92,         22.76
       22,          1,    7,         17.07,          3.30,       7.63,      76.26,    251.89,         22.47
       22,          2,    1,          5.69,          3.31,       2.60,      26.03,     86.10,          6.08
       22,          2,    2,         11.60,          3.30,       4.25,      42.52,    140.53,         12.53
       22,          2,    3,         14.65,          3.30,       5.73,      57.34,    189.43,         17.74
       22,          2,    4,         16.50,          3.30,       6.96,      69.61,    229.97,         21.82
       22,          2,    5,         17.81,          3.30,       8.04,      80.34,    265.32,         25.13
       22,          2,    6,         18.57,          3.30,       8.78,      87.79,    289.83,         27.19
       22,          2,    7,         19.11,          3.30,       9.42,      94.25,    311.06,         28.49
       22,          3,    1,          6.65,          3.31,       2.87,      28.70,     94.93,          6.62
       22,          3,    2,         12.57,          3.30,       4.78,      47.76,    157.81,         13.61
       22,          3,    3,         15.66,          3.30,       6.54,      65.36,    215.94,         19.28
       22,          3,    4,         17.58,          3.30,       8.02,      80.15,    264.70,         23.88
       22,          3,    5,         18.98,          3.30,       9.38,      93.80,    309.59,         27.78
       22,          3,    6,         19.82,          3.30,      10.37,     103.68,    342.15,         30.28
       22,          3,    7,         20.37,          3.30,      11.15,     111.49,    367.88,         31.80
       22,          4,    1,          7.51,          3.31,       3.13,      31.28,    103.44,          7.20
       22,          4,    2,         12.92,          3.30,       5.30,      52.98,    175.05,         13.06
       22,          4,    3,         16.40,          3.30,       7.30,      72.99,    241.13,         20.18
       22,          4,    4,         18.34,          3.30,       9.02,      90.21,    297.78,         25.00
       22,          4,    5,         19.77,          3.30,      10.64,     106.39,    351.07,         29.09
       22,          4,    6,         20.65,          3.30,      11.84,     118.32,    390.37,         31.83
       22,          4,    7,         21.21,          3.30,      12.70,     126.99,    418.78,         33.56

