[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        2,          4,    7,          2.75,          3.31,       3.52,      35.20,    116.39,          2.03
        3,          1,    1,         -5.86,          3.31,       1.52,      15.19,     50.25,          0.98
        3,          1,    2,         -2.56,          3.31,       1.92,      19.19,     63.48,          1.40
        3,          1,    3,         -1.23,          3.31,       2.17,      21.66,     71.66,          1.57
        3,          1,    4,         -0.48,          3.31,       2.35,      23.51,     77.74,          1.66
        3,          1,    5,         -0.01,          3.31,       2.53,      25.31,     83.73,          1.66
        3,          1,    6,          0.16,          3.31,       2.68,      26.82,     88.69,          1.60
        3,          1,    7,          0.88,          3.31,       2.82,      28.24,     93.40,          1.76
        3,          2,    1,         -4.85,          3.31,       1.64,      16.41,     54.28,          1.07
        3,          2,    2,         -1.44,          3.31,       2.12,      21.24,     70.25,          1.54
        3,          2,    3,          0.02,          3.31,       2.44,      24.36,     80.58,          1.77
        3,          2,    4,          0.90,          3.31,       2.68,      26.83,     88.73,          1.89
        3,          2,    5,          1.41,          3.31,       2.88,      28.80,     95.25,          1.93
        3,          2,    6,          1.60,          3.31,       3.04,      30.39,    100.48,          1.88
        3,          2,    7,          1.80,          3.31,       3.18,      31.81,    105.17,          1.86
        3,          3,    1,         -4.03,          3.31,       1.77,      17.69,     58.53,          1.14
        3,          3,    2,         -0.54,          3.31,       2.34,      23.37,     77.28,          1.65
        3,          3,    3,          0.95,          3.31,       2.70,      27.02,     89.36,          1.90
        3,          3,    4,          1.80,          3.31,       2.96,      29.62,     97.95,          2.04
        3,          3,    5,          2.29,          3.31,       3.15,      31.47,    104.05,          2.11
        3,          3,    6,          2.63,          3.31,       3.30,      33.00,    109.13,          2.15
        3,          3,    7,          2.86,          3.31,       3.42,      34.20,    113.09,          2.16
        3,          4,    1,         -3.40,          3.31,       1.90,      19.04,     62.97,          1.16
        3,          4,    2,         -0.10,          3.31,       2.54,      25.40,     84.03,          1.62
        3,          4,    3,          1.59,          3.31,       2.93,      29.35,     97.08,          1.97
        3,          4,    4,          2.38,          3.31,       3.19,      31.93,    105.61,          2.12
        3,          4,    5,          2.84,          3.31,       3.38,      33.80,    111.77,          2.19
        3,          4,    6,          3.17,          3.31,       3.54,      35.38,    116.96,          2.22
        3,          4,    7,          3.41,          3.31,       3.68,      36.82,    121.71,          2.24
        4,          1,    1,         -4.88,          3.31,       1.61,      16.08,     53.18,          1.11
        4,          1,    2,         -1.69,          3.31,       2.06,      20.57,     68.05,          1.53
        4,          1,    3,         -0.46,          3.31,       2.33,      23.32,     77.16,          1.69
        4,          1,    4,          0.66,          3.31,       2.54,      25.33,     83.78,          1.95
        4,          1,    5,          1.24,          3.31,       2.72,      27.21,     90.01,          2.01
        4,          1,    6,          1.65,          3.31,       2.88,      28.80,     95.23,          2.05
        4,          1,    7,          2.01,          3.31,       3.02,      30.25,    100.04,          2.08
        4,          2,    1,         -3.82,          3.31,       1.74,      17.42,     57.61,          1.23
        4,          2,    2,         -0.34,          3.31,       2.29,      22.85,     75.59,          1.79
        4,          2,    3,          0.92,          3.31,       2.64,      26.37,     87.21,          1.95
        4,          2,    4,          2.04,          3.31,       2.90,      28.99,     95.87,          2.22
        4,          2,    5,          2.62,          3.31,       3.11,      31.07,    102.72,          2.32
        4,          2,    6,          3.03,          3.31,       3.28,      32.84,    108.58,          2.37
        4,          2,    7,          3.32,          3.31,       3.42,      34.24,    113.21,          2.40
        4,          3,    1,         -3.00,          3.31,       1.89,      18.92,     62.59,          1.29
        4,          3,    2,          0.58,          3.31,       2.53,      25.28,     83.62,          1.91
        4,          3,    3,          2.08,          3.31,       2.93,      29.28,     96.82,          2.21
        4,          3,    4,          2.68,          3.31,       3.21,      32.11,    106.16,          2.25
        4,          3,    5,          3.07,          3.31,       3.41,      34.07,    112.66,          2.28
        4,          3,    6,          3.81,          3.31,       3.57,      35.68,    117.96,          2.55
        4,          3,    7,          4.03,          3.31,       3.70,      37.02,    122.41,          2.57
        4,          4,    1,         -2.37,          3.31,       2.04,      20.35,     67.31,          1.33
        4,          4,    2,          1.26,          3.31,       2.76,      27.58,     91.22,          1.98
        4,          4,    3,          2.76,          3.31,       3.19,      31.88,    105.43,          2.31
        4,          4,    4,          3.56,          3.31,       3.47,      34.65,    114.55,          2.50
        4,          4,    5,          4.00,          3.31,       3.67,      36.73,    121.45,          2.57
        4,          4,    6,          4.03,          3.31,       3.84,      38.44,    127.07,          2.44
        4,          4,    7,          4.20,          3.31,       3.99,      39.94,    132.02,          2.43
        5,          1,    1,         -4.22,          3.31,       1.67,      16.64,     55.04,          1.21
        5,          1,    2,         -0.75,          3.31,       2.15,      21.54,     71.23,          1.78
        5,          1,    3,          0.61,          3.31,       2.44,      24.38,     80.65,          2.03
        5,          1,    4,          1.36,          3.31,       2.65,      26.53,     87.73,          2.14
        5,          1,    5,          1.94,          3.31,       2.84,      28.44,     94.06,          2.23
        5,          1,    6,          2.36,          3.31,       3.01,      30.07,     99.43,          2.28
        5,          1,    7,          2.68,          3.31,       3.16,      31.62,    104.56,          2.30
        5,          2,    1,         -3.49,          3.31,       1.82,      18.17,     60.10,          1.23
        5,          2,    2,         -0.02,          3.31,       2.39,      23.92,     79.10,          1.80
        5,          2,    3,          1.87,          3.31,       2.76,      27.58,     91.22,          2.28
        5,          2,    4,          2.75,          3.31,       3.03,      30.35,    100.36,          2.46
        5,          2,    5,          3.35,          3.31,       3.26,      32.58,    107.72,          2.57
        5,          2,    6,          3.76,          3.31,       3.44,      34.37,    113.63,          2.65
        5,          2,    7,          4.06,          3.31,       3.59,      35.87,    118.59,          2.68
        5,          3,    1,         -2.38,          3.31,       1.97,      19.73,     65.28,          1.39
        5,          3,    2,          1.21,          3.31,       2.65,      26.51,     87.69,          2.07
        5,          3,    3,          2.49,          3.31,       3.07,      30.74,    101.65,          2.28
        5,          3,    4,          3.70,          3.31,       3.37,      33.69,    111.37,          2.68
        5,          3,    5,          4.20,          3.31,       3.58,      35.78,    118.31,          2.79
        5,          3,    6,          4.56,          3.31,       3.75,      37.50,    123.99,          2.85
        5,          3,    7,          4.79,          3.31,       3.90,      38.95,    128.76,          2.87
        5,          4,    1,         -1.75,          3.31,       2.12,      21.26,     70.31,          1.43
        5,          4,    2,          1.97,          3.31,       2.90,      28.98,     95.85,          2.18
        5,          4,    3,          3.48,          3.31,       3.35,      33.50,    110.78,          2.56
        5,          4,    4,          4.18,          3.31,       3.65,      36.50,    120.67,          2.70
        5,          4,    5,          4.43,          3.31,       3.87,      38.72,    127.99,          2.66
        5,          4,    6,          5.11,          3.31,       4.05,      40.46,    133.75,          2.95
        5,          4,    7,          5.36,          3.31,       4.20,      42.03,    138.90,          2.98
        6,          1,    1,         -3.46,          3.31,       1.74,      17.43,     57.64,          1.34
        6,          1,    2,          0.12,          3.31,       2.27,      22.75,     75.22,          2.01
        6,          1,    3,          1.51,          3.31,       2.58,      25.78,     85.26,          2.31
        6,          1,    4,          2.13,          3.31,       2.80,      28.01,     92.64,          2.38
        6,          1,    5,          2.50,          3.31,       3.01,      30.04,     99.35,          2.36
        6,          1,    6,          3.27,          3.31,       3.18,      31.77,    105.06,          2.62
        6,          1,    7,          3.63,          3.31,       3.34,      33.37,    110.33,          2.67
        6,          2,    1,         -2.43,          3.31,       1.90,      19.02,     62.93,          1.46
        6,          2,    2,          1.24,          3.31,       2.54,      25.34,     83.82,          2.22
        6,          2,    3,          2.78,          3.31,       2.93,      29.31,     96.92,          2.59
        6,          2,    4,          3.68,          3.31,       3.22,      32.24,    106.61,          2.82
        6,          2,    5,          4.27,          3.31,       3.46,      34.55,    114.23,          2.96
        6,          2,    6,          4.47,          3.31,       3.65,      36.52,    120.71,          2.88
        6,          2,    7,          5.01,          3.31,       3.82,      38.14,    126.09,          3.10
        6,          3,    1,         -1.60,          3.31,       2.07,      20.66,     68.34,          1.55
        6,          3,    2,          2.17,          3.31,       2.81,      28.14,     93.06,          2.38
        6,          3,    3,          3.76,          3.31,       3.27,      32.69,    108.09,          2.82
        6,          3,    4,          4.65,          3.31,       3.59,      35.91,    118.75,          3.07
        6,          3,    5,          5.15,          3.31,       3.82,      38.21,    126.31,          3.20
        6,          3,    6,          5.23,          3.31,       4.00,      40.05,    132.39,          3.07
        6,          3,    7,          5.38,          3.31,       4.15,      41.49,    137.14,          3.04
        6,          4,    1,         -0.96,          3.31,       2.24,      22.37,     73.97,          1.59
        6,          4,    2,          2.88,          3.31,       3.08,      30.76,    101.72,          2.49
        6,          4,    3,          4.45,          3.31,       3.58,      35.75,    118.18,          2.95
        6,          4,    4,          5.29,          3.31,       3.90,      39.01,    128.95,          3.21
        6,          4,    5,          5.77,          3.31,       4.14,      41.36,    136.69,          3.35
        6,          4,    6,          6.10,          3.31,       4.32,      43.18,    142.72,          3.43
        6,          4,    7,          6.35,          3.30,       4.48,      44.85,    148.22,          3.46
        7,          1,    1,         -2.65,          3.31,       1.82,      18.22,     60.26,          1.49
        7,          1,    2,          1.01,          3.31,       2.40,      24.01,     79.40,          2.27
        7,          1,    3,          2.17,          3.31,       2.74,      27.38,     90.55,          2.47
        7,          1,    4,          3.29,          3.31,       2.97,      29.73,     98.33,          2.87
        7,          1,    5,          3.89,          3.31,       3.19,      31.92,    105.56,          3.00
        7,          1,    6,          4.30,          3.31,       3.37,      33.69,    111.39,          3.08
        7,          1,    7,          4.67,          3.31,       3.54,      35.41,    117.09,          3.14
        7,          2,    1,         -1.59,          3.31,       2.00,      19.97,     66.07,          1.65
        7,          2,    2,          2.23,          3.31,       2.69,      26.91,     88.99,          2.57
        7,          2,    3,          3.61,          3.31,       3.12,      31.15,    103.01,          2.90
        7,          2,    4,          4.35,          3.31,       3.43,      34.29,    113.39,          3.04
        7,          2,    5,          5.34,          3.31,       3.70,      36.95,    122.16,          3.48
        7,          2,    6,          5.77,          3.31,       3.90,      39.04,    129.05,          3.59
        7,          2,    7,          6.08,          3.31,       4.08,      40.78,    134.79,          3.66
        7,          3,    1,         -0.75,          3.31,       2.17,      21.74,     71.91,          1.75
        7,          3,    2,          3.18,          3.31,       2.99,      29.93,     99.00,          2.76
        7,          3,    3,          4.80,          3.31,       3.49,      34.93,    115.48,          3.30
        7,          3,    4,          5.69,          3.31,       3.85,      38.49,    127.24,          3.58
        7,          3,    5,          5.90,          3.31,       4.10,      41.00,    135.53,          3.48
        7,          3,    6,          6.61,          3.31,       4.30,      42.98,    142.06,          3.88
        7,          3,    7,          6.85,          3.30,       4.46,      44.54,    147.19,          3.93
        7,          4,    1,         -0.10,          3.31,       2.36,      23.56,     77.90,          1.80
        7,          4,    2,          3.89,          3.31,       3.28,      32.84,    108.59,          2.88
        7,          4,    3,          5.51,          3.31,       3.84,      38.36,    126.82,          3.45
        7,          4,    4,          6.37,          3.31,       4.20,      42.00,    138.82,          3.76
        7,          4,    5,          6.79,          3.30,       4.45,      44.49,    147.04,          3.87
        7,          4,    6,          6.90,          3.30,       4.65,      46.50,    153.67,          3.77
        7,          4,    7,          7.44,          3.30,       4.82,      48.24,    159.42,          4.09
        8,          1,    1,         -1.92,          3.31,       1.89,      18.88,     62.43,          1.67
        8,          1,    2,          1.96,          3.31,       2.52,      25.25,     83.52,          2.63
        8,          1,    3,          3.42,          3.31,       2.89,      28.88,     95.50,          3.07
        8,          1,    4,          4.20,          3.31,       3.14,      31.38,    103.76,          3.29
        8,          1,    5,          4.80,          3.31,       3.37,      33.66,    111.32,          3.45
        8,          1,    6,          5.19,          3.31,       3.56,      35.56,    117.59,          3.52
        8,          1,    7,          5.25,          3.31,       3.74,      37.42,    123.72,          3.36
        8,          2,    1,         -1.19,          3.31,       2.07,      20.69,     68.43,          1.70
        8,          2,    2,          3.10,          3.31,       2.83,      28.35,     93.77,          2.92
        8,          2,    3,          4.71,          3.31,       3.30,      33.00,    109.14,          3.46
        8,          2,    4,          5.63,          3.31,       3.64,      36.39,    120.32,          3.79
        8,          2,    5,          6.27,          3.31,       3.93,      39.24,    129.70,          3.99
        8,          2,    6,          6.70,          3.31,       4.15,      41.51,    137.21,          4.12
        8,          2,    7,          7.02,          3.30,       4.34,      43.36,    143.29,          4.21
        8,          3,    1,          0.02,          3.31,       2.26,      22.62,     74.83,          1.97
        8,          3,    2,          3.91,          3.31,       3.16,      31.60,    104.51,          3.05
        8,          3,    3,          5.37,          3.31,       3.71,      37.07,    122.53,          3.49
        8,          3,    4,          6.65,          3.31,       4.09,      40.94,    135.32,          4.14
        8,          3,    5,          7.20,          3.31,       4.37,      43.73,    144.55,          4.35
        8,          3,    6,          7.57,          3.30,       4.59,      45.91,    151.73,          4.47
        8,          3,    7,          7.81,          3.30,       4.75,      47.53,    157.06,          4.54
        8,          4,    1,          0.67,          3.31,       2.46,      24.59,     81.33,          2.03
        8,          4,    2,          4.77,          3.31,       3.47,      34.70,    114.75,          3.29
        8,          4,    3,          6.14,          3.31,       4.09,      40.87,    135.10,          3.70
        8,          4,    4,          7.31,          3.30,       4.48,      44.83,    148.15,          4.33
        8,          4,    5,          7.82,          3.30,       4.76,      47.59,    157.24,          4.54
        8,          4,    6,          8.16,          3.30,       4.97,      49.74,    164.36,          4.66
        8,          4,    7,          8.41,          3.30,       5.16,      51.63,    170.59,          4.72
        9,          1,    1,         -1.19,          3.31,       1.95,      19.47,     64.42,          1.88
        9,          1,    2,          2.82,          3.31,       2.65,      26.53,     87.76,          3.00
        9,          1,    3,          4.27,          3.31,       3.05,      30.44,    100.67,          3.48
        9,          1,    4,          4.79,          3.31,       3.32,      33.17,    109.69,          3.51
        9,          1,    5,          5.72,          3.31,       3.57,      35.66,    117.91,          3.97
        9,          1,    6,          6.14,          3.31,       3.77,      37.65,    124.47,          4.09
        9,          1,    7,          6.51,          3.31,       3.97,      39.66,    131.13,          4.18
        9,          2,    1,         -0.09,          3.31,       2.14,      21.47,     71.02,          2.08
        9,          2,    2,          3.99,          3.31,       2.98,      29.83,     98.65,          3.35
        9,          2,    3,          5.63,          3.31,       3.49,      34.91,    115.43,          3.99
        9,          2,    4,          6.31,          3.31,       3.86,      38.64,    127.73,          4.11
        9,          2,    5,          7.22,          3.31,       4.18,      41.76,    138.01,          4.62
        9,          2,    6,          7.67,          3.31,       4.42,      44.19,    146.06,          4.78
        9,          2,    7,          7.99,          3.30,       4.63,      46.27,    152.89,          4.88
        9,          3,    1,          0.79,          3.31,       2.35,      23.49,     77.70,          2.23
        9,          3,    2,          4.95,          3.31,       3.34,      33.34,    110.26,          3.62
        9,          3,    3,          6.67,          3.31,       3.94,      39.41,    130.27,          4.36
        9,          3,    4,          7.61,          3.31,       4.37,      43.66,    144.32,          4.79
        9,          3,    5,          8.16,          3.30,       4.68,      46.78,    154.57,          5.01
        9,          3,    6,          8.33,          3.30,       4.91,      49.10,    162.25,          4.92
        9,          3,    7,          8.44,          3.30,       5.09,      50.92,    168.25,          4.83
        9,          4,    1,          1.46,          3.31,       2.55,      25.55,     84.49,          2.31
        9,          4,    2,          5.69,          3.31,       3.68,      36.76,    121.54,          3.79
        9,          4,    3,          7.40,          3.30,       4.36,      43.56,    143.95,          4.58
        9,          4,    4,          8.30,          3.30,       4.79,      47.89,    158.26,          5.03
        9,          4,    5,          8.82,          3.30,       5.10,      51.06,    168.72,          5.26
        9,          4,    6,          9.16,          3.30,       5.35,      53.46,    176.62,          5.40
        9,          4,    7,          9.38,          3.30,       5.55,      55.44,    183.18,          5.43
       10,          1,    1,         -0.73,          3.31,       2.00,      19.97,     66.07,          2.01
       10,          1,    2,          3.23,          3.31,       2.76,      27.62,     91.36,          3.12
       10,          1,    3,          5.14,          3.31,       3.20,      31.96,    105.67,          4.00
       10,          1,    4,          5.94,          3.31,       3.48,      34.82,    115.11,          4.31
       10,          1,    5,          6.55,          3.31,       3.75,      37.51,    124.01,          4.52
       10,          1,    6,          6.96,          3.31,       3.97,      39.64,    131.03,          4.65
       10,          1,    7,          7.34,          3.31,       4.18,      41.76,    138.02,          4.75
       10,          2,    1,          0.57,          3.31,       2.20,      22.00,     72.78,          2.33
       10,          2,    2,          4.56,          3.31,       3.11,      31.13,    102.96,          3.61
       10,          2,    3,          6.08,          3.31,       3.67,      36.69,    121.30,          4.16
       10,          2,    4,          7.39,          3.31,       4.07,      40.71,    134.58,          4.95
       10,          2,    5,          8.05,          3.30,       4.41,      44.10,    145.76,          5.24
       10,          2,    6,          8.51,          3.30,       4.68,      46.77,    154.58,          5.43
       10,          2,    7,          8.85,          3.30,       4.90,      48.98,    161.84,          5.56
       10,          3,    1,          1.47,          3.31,       2.41,      24.14,     79.84,          2.51
       10,          3,    2,          5.73,          3.31,       3.49,      34.89,    115.37,          4.09
       10,          3,    3,          7.49,          3.31,       4.16,      41.63,    137.60,          4.93
       10,          3,    4,          8.27,          3.30,       4.63,      46.25,    152.82,          5.21
       10,          3,    5,          8.70,          3.30,       4.97,      49.65,    164.06,          5.29
       10,          3,    6,          9.44,          3.30,       5.23,      52.28,    172.75,          5.91
       10,          3,    7,          9.70,          3.30,       5.43,      54.28,    179.34,          6.01
       10,          4,    1,          2.15,          3.31,       2.63,      26.33,     87.08,          2.60
       10,          4,    2,          6.48,          3.31,       3.86,      38.62,    127.66,          4.28
       10,          4,    3,          8.25,          3.30,       4.61,      46.15,    152.52,          5.19
       10,          4,    4,          9.17,          3.30,       5.10,      51.00,    168.52,          5.71
       10,          4,    5,          9.67,          3.30,       5.45,      54.45,    179.91,          5.94
       10,          4,    6,          9.80,          3.30,       5.71,      57.04,    188.47,          5.81
       10,          4,    7,         10.32,          3.30,       5.92,      59.25,    195.76,          6.26
       11,          1,    1,          0.09,          3.31,       2.03,      20.34,     67.28,          2.36
       11,          1,    2,          4.31,          3.31,       2.87,      28.73,     95.02,          3.80
       11,          1,    3,          5.92,          3.31,       3.35,      33.45,    110.62,          4.51
       11,          1,    4,          6.73,          3.31,       3.66,      36.54,    120.81,          4.87
       11,          1,    5,          7.32,          3.31,       3.94,      39.39,    130.19,          5.09
       11,          1,    6,          7.43,          3.30,       4.17,      41.67,    137.73,          4.87
       11,          1,    7,          8.14,          3.30,       4.39,      43.85,    144.92,          5.39
       11,          2,    1,          1.20,          3.31,       2.25,      22.48,     74.37,          2.62
       11,          2,    2,          5.47,          3.31,       3.25,      32.47,    107.38,          4.23
       11,          2,    3,          7.21,          3.31,       3.86,      38.54,    127.37,          5.09
       11,          2,    4,          8.17,          3.31,       4.28,      42.83,    141.58,          5.58
       11,          2,    5,          8.85,          3.30,       4.65,      46.55,    153.83,          5.91
       11,          2,    6,          9.27,          3.30,       4.94,      49.37,    163.13,          6.08
       11,          2,    7,          9.42,          3.30,       5.18,      51.84,    171.29,          5.94
       11,          3,    1,          1.76,          3.31,       2.48,      24.77,     81.92,          2.59
       11,          3,    2,          6.44,          3.31,       3.64,      36.41,    120.36,          4.57
       11,          3,    3,          8.26,          3.31,       4.38,      43.78,    144.70,          5.54
       11,          3,    4,          9.25,          3.30,       4.89,      48.87,    161.49,          6.12
       11,          3,    5,          9.87,          3.30,       5.27,      52.71,    174.16,          6.46
       11,          3,    6,         10.27,          3.30,       5.56,      55.60,    183.74,          6.67
       11,          3,    7,         10.55,          3.30,       5.78,      57.80,    190.98,          6.79
       11,          4,    1,          2.77,          3.31,       2.70,      26.97,     89.20,          2.90
       11,          4,    2,          6.98,          3.31,       4.04,      40.39,    133.53,          4.55
       11,          4,    3,          8.67,          3.30,       4.87,      48.74,    161.06,          5.37
       11,          4,    4,          9.99,          3.30,       5.42,      54.18,    179.01,          6.43
       11,          4,    5,         10.56,          3.30,       5.81,      58.04,    191.76,          6.77
       11,          4,    6,         10.92,          3.30,       6.09,      60.90,    201.21,          6.97
       11,          4,    7,         11.18,          3.30,       6.33,      63.23,    208.89,          7.10
       12,          1,    1,          0.67,          3.31,       2.07,      20.75,     68.65,          2.62
       12,          1,    2,          5.01,          3.31,       2.99,      29.87,     98.80,          4.25
       12,          1,    3,          6.47,          3.31,       3.51,      35.16,    116.25,          4.81
       12,          1,    4,          7.17,          3.31,       3.85,      38.53,    127.35,          5.05
       12,          1,    5,          8.18,          3.31,       4.16,      41.58,    137.45,          5.80
       12,          1,    6,          8.61,          3.30,       4.40,      43.97,    145.31,          5.98
       12,          1,    7,          8.99,          3.30,       4.64,      46.37,    153.25,          6.13
       12,          2,    1,          1.79,          3.31,       2.30,      23.01,     76.09,          2.90
       12,          2,    2,          6.18,          3.31,       3.38,      33.82,    111.81,          4.72
       12,          2,    3,          7.99,          3.31,       4.06,      40.55,    134.04,          5.72
       12,          2,    4,          8.92,          3.30,       4.53,      45.26,    149.58,          6.21
       12,          2,    5,          9.38,          3.30,       4.93,      49.26,    162.79,          6.25
       12,          2,    6,         10.15,          3.30,       5.24,      52.43,    173.26,          6.94
       12,          2,    7,         10.52,          3.30,       5.52,      55.17,    182.29,          7.12
       12,          3,    1,          2.68,          3.31,       2.53,      25.30,     83.69,          3.10
       12,          3,    2,          7.14,          3.31,       3.80,      38.02,    125.71,          5.09
       12,          3,    3,          9.04,          3.30,       4.62,      46.23,    152.76,          6.23
       12,          3,    4,         10.07,          3.30,       5.19,      51.87,    171.39,          6.89
       12,          3,    5,         10.71,          3.30,       5.62,      56.20,    185.68,          7.29
       12,          3,    6,         10.88,          3.30,       5.94,      59.43,    196.34,          7.11
       12,          3,    7,         11.06,          3.30,       6.19,      61.90,    204.53,          7.07
       12,          4,    1,          3.36,          3.31,       2.76,      27.58,     91.23,          3.23
       12,          4,    2,          7.90,          3.31,       4.23,      42.27,    139.70,          5.33
       12,          4,    3,          9.83,          3.30,       5.17,      51.66,    170.68,          6.56
       12,          4,    4,         10.79,          3.30,       5.78,      57.80,    190.98,          7.19
       12,          4,    5,         11.10,          3.30,       6.22,      62.23,    205.60,          7.09
       12,          4,    6,         11.82,          3.30,       6.53,      65.35,    215.92,          7.92
       12,          4,    7,         12.09,          3.30,       6.78,      67.82,    224.08,          8.09
       13,          1,    1,          1.23,          3.31,       2.12,      21.18,     70.06,          2.90
       13,          1,    2,          5.71,          3.31,       3.11,      31.12,    102.90,          4.73
       13,          1,    3,          7.52,          3.31,       3.70,      37.04,    122.45,          5.75
       13,          1,    4,          8.40,          3.31,       4.08,      40.80,    134.85,          6.25
       13,          1,    5,          9.04,          3.31,       4.41,      44.08,    145.68,          6.60
       13,          1,    6,          9.21,          3.30,       4.67,      46.70,    154.33,          6.40
       13,          1,    7,          9.89,          3.30,       4.93,      49.24,    162.72,          7.03
       13,          2,    1,          2.36,          3.31,       2.35,      23.44,     77.53,          3.23
       13,          2,    2,          6.87,          3.31,       3.53,      35.27,    116.62,          5.27
       13,          2,    3,          8.80,          3.31,       4.28,      42.85,    141.63,          6.46
       13,          2,    4,          9.82,          3.30,       4.79,      47.94,    158.41,          7.15
       13,          2,    5,         10.55,          3.30,       5.25,      52.48,    173.42,          7.61
       13,          2,    6,         11.05,          3.30,       5.60,      55.95,    184.86,          7.92
       13,          2,    7,         11.43,          3.30,       5.90,      59.03,    195.04,          8.14
       13,          3,    1,          3.17,          3.31,       2.58,      25.82,     85.40,          3.38
       13,          3,    2,          7.48,          3.31,       3.97,      39.70,    131.24,          5.22
       13,          3,    3,          9.85,          3.30,       4.89,      48.92,    161.66,          7.02
       13,          3,    4,         10.93,          3.30,       5.53,      55.31,    182.74,          7.80
       13,          3,    5,         11.63,          3.30,       6.03,      60.29,    199.17,          8.31
       13,          3,    6,         12.08,          3.30,       6.39,      63.87,    211.02,          8.63
       13,          3,    7,         12.39,          3.30,       6.67,      66.63,    220.14,          8.84
       13,          4,    1,          3.89,          3.31,       2.82,      28.22,     93.33,          3.53
       13,          4,    2,          8.26,          3.31,       4.42,      44.17,    146.00,          5.49
       13,          4,    3,         10.65,          3.30,       5.49,      54.88,    181.34,          7.38
       13,          4,    4,         11.72,          3.30,       6.20,      62.00,    204.83,          8.21
       13,          4,    5,         12.37,          3.30,       6.70,      66.95,    221.20,          8.75
       13,          4,    6,         12.77,          3.30,       7.05,      70.48,    232.84,          9.07
       13,          4,    7,         13.06,          3.30,       7.33,      73.29,    242.12,          9.27
       14,          1,    1,          1.67,          3.31,       2.15,      21.50,     71.11,          3.14
       14,          1,    2,          6.26,          3.31,       3.22,      32.20,    106.49,          5.14
       14,          1,    3,          8.05,          3.31,       3.89,      38.85,    128.42,          6.13
       14,          1,    4,          8.77,          3.30,       4.30,      42.96,    141.98,          6.40
       14,          1,    5,          9.80,          3.30,       4.66,      46.56,    153.88,          7.36
       14,          1,    6,         10.25,          3.30,       4.93,      49.30,    162.92,          7.64
       14,          1,    7,         10.66,          3.30,       5.21,      52.08,    172.09,          7.87
       14,          2,    1,          2.77,          3.31,       2.38,      23.85,     78.87,          3.46
       14,          2,    2,          7.43,          3.31,       3.65,      36.50,    120.69,          5.73
       14,          2,    3,          9.47,          3.30,       4.49,      44.95,    148.55,          7.12
       14,          2,    4,         10.54,          3.30,       5.06,      50.57,    167.09,          7.93
       14,          2,    5,         11.29,          3.30,       5.55,      55.51,    183.42,          8.45
       14,          2,    6,         11.51,          3.30,       5.93,      59.33,    196.02,          8.25
       14,          2,    7,         12.23,          3.30,       6.27,      62.67,    207.06,          9.14
       14,          3,    1,          3.63,          3.31,       2.63,      26.29,     86.94,          3.67
       14,          3,    2,          8.37,          3.31,       4.11,      41.09,    135.84,          6.15
       14,          3,    3,         10.52,          3.30,       5.14,      51.38,    169.76,          7.74
       14,          3,    4,         11.66,          3.30,       5.85,      58.49,    193.27,          8.66
       14,          3,    5,         12.35,          3.30,       6.40,      64.00,    211.46,          9.17
       14,          3,    6,         12.55,          3.30,       6.79,      67.93,    224.42,          8.98
       14,          3,    7,         13.22,          3.30,       7.10,      70.95,    234.41,          9.98
       14,          4,    1,          4.26,          3.31,       2.87,      28.70,     94.94,          3.76
       14,          4,    2,          9.11,          3.30,       4.58,      45.76,    151.22,          6.40
       14,          4,    3,         11.33,          3.30,       5.78,      57.82,    191.03,          8.13
       14,          4,    4,         12.47,          3.30,       6.57,      65.68,    217.01,          9.15
       14,          4,    5,         13.17,          3.30,       7.13,      71.31,    235.59,          9.82
       14,          4,    6,         13.60,          3.30,       7.50,      75.05,    247.94,         10.24
       14,          4,    7,         13.90,          3.30,       7.79,      77.93,    257.42,         10.52
       15,          1,    1,          1.65,          3.31,       2.18,      21.80,     72.11,          3.06
       15,          1,    2,          6.73,          3.31,       3.32,      33.16,    109.64,          5.52
       15,          1,    3,          8.82,          3.31,       4.06,      40.65,    134.40,          6.92
       15,          1,    4,          9.80,          3.30,       4.52,      45.17,    149.30,          7.64
       15,          1,    5,         10.49,          3.30,       4.90,      49.00,    161.93,          8.14
       15,          1,    6,         10.96,          3.30,       5.20,      51.97,    171.72,          8.46
       15,          1,    7,         11.38,          3.30,       5.49,      54.95,    181.55,          8.74
       15,          2,    1,          3.00,          3.31,       2.42,      24.17,     79.95,          3.59
       15,          2,    2,          7.64,          3.31,       3.76,      37.60,    124.31,          5.80
       15,          2,    3,          9.72,          3.30,       4.70,      46.96,    155.16,          7.16
       15,          2,    4,         11.21,          3.30,       5.32,      53.18,    175.71,          8.73
       15,          2,    5,         12.02,          3.30,       5.85,      58.51,    193.32,          9.42
       15,          2,    6,         12.57,          3.30,       6.25,      62.51,    206.54,          9.91
       15,          2,    7,         13.01,          3.30,       6.59,      65.93,    217.81,         10.32
       15,          3,    1,          3.84,          3.31,       2.66,      26.67,     88.21,          3.78
       15,          3,    2,          8.82,          3.31,       4.24,      42.34,    139.96,          6.58
