[Radio] Initializing ... success!
Connected to RF power monitor: Rohde&Schwarz,FPC1500,1328.6660K03/205785,V1.80
Connected to DC power monitor: radiolib-org,DCpowerMon,070dd3d
setCurrentLimit, code 0

Set [dBm],paDutyCycle,hpMax,Measured [dBm],Bus voltage[V],Voltage[mV],Current[mA],Power [mW],Efficiency [%]
        2,          4,    7,          2.70,          3.31,       3.52,      35.20,    116.39,          2.01
        3,          1,    1,         -5.91,          3.31,       1.52,      15.18,     50.23,          0.97
        3,          1,    2,         -2.60,          3.31,       1.92,      19.21,     63.53,          1.38
        3,          1,    3,         -1.28,          3.31,       2.17,      21.67,     71.68,          1.56
        3,          1,    4,         -0.52,          3.31,       2.35,      23.52,     77.79,          1.64
        3,          1,    5,          0.06,          3.31,       2.53,      25.31,     83.73,          1.69
        3,          1,    6,          0.46,          3.31,       2.68,      26.79,     88.62,          1.72
        3,          1,    7,          0.54,          3.31,       2.82,      28.22,     93.33,          1.63
        3,          2,    1,         -5.25,          3.31,       1.64,      16.44,     54.40,          0.98
        3,          2,    2,         -1.49,          3.31,       2.13,      21.27,     70.36,          1.53
        3,          2,    3,         -0.02,          3.31,       2.44,      24.36,     80.58,          1.75
        3,          2,    4,          0.85,          3.31,       2.68,      26.82,     88.68,          1.88
        3,          2,    5,          1.42,          3.31,       2.88,      28.80,     95.23,          1.94
        3,          2,    6,          1.83,          3.31,       3.04,      30.41,    100.55,          1.99
        3,          2,    7,          2.12,          3.31,       3.18,      31.81,    105.17,          2.00
        3,          3,    1,         -4.07,          3.31,       1.77,      17.70,     58.56,          1.12
        3,          3,    2,         -0.75,          3.31,       2.34,      23.37,     77.29,          1.57
        3,          3,    3,          0.54,          3.31,       2.70,      26.99,     89.26,          1.73
        3,          3,    4,          1.76,          3.31,       2.96,      29.59,     97.86,          2.02
        3,          3,    5,          2.24,          3.31,       3.15,      31.47,    104.05,          2.08
        3,          3,    6,          2.58,          3.31,       3.30,      33.00,    109.12,          2.12
        3,          3,    7,          2.81,          3.31,       3.42,      34.22,    113.15,          2.13
        3,          4,    1,         -3.45,          3.31,       1.90,      19.04,     62.99,          1.15
        3,          4,    2,          0.07,          3.31,       2.54,      25.44,     84.14,          1.68
        3,          4,    3,          1.24,          3.31,       2.94,      29.36,     97.10,          1.81
        3,          4,    4,          2.34,          3.31,       3.19,      31.91,    105.54,          2.09
        3,          4,    5,          2.80,          3.31,       3.38,      33.82,    111.83,          2.16
        3,          4,    6,          3.12,          3.31,       3.54,      35.36,    116.90,          2.20
        3,          4,    7,          3.36,          3.31,       3.68,      36.83,    121.73,          2.21
        4,          1,    1,         -4.88,          3.31,       1.61,      16.08,     53.18,          1.11
        4,          1,    2,         -1.48,          3.31,       2.06,      20.57,     68.04,          1.61
        4,          1,    3,         -0.21,          3.31,       2.33,      23.34,     77.17,          1.79
        4,          1,    4,          0.28,          3.31,       2.54,      25.36,     83.88,          1.77
        4,          1,    5,          1.20,          3.31,       2.72,      27.21,     90.00,          1.99
        4,          1,    6,          1.61,          3.31,       2.88,      28.80,     95.25,          2.03
        4,          1,    7,          1.96,          3.31,       3.03,      30.26,    100.08,          2.06
        4,          2,    1,         -3.87,          3.31,       1.74,      17.45,     57.71,          1.21
        4,          2,    2,         -0.37,          3.31,       2.29,      22.87,     75.66,          1.77
        4,          2,    3,          1.11,          3.31,       2.64,      26.38,     87.25,          2.03
        4,          2,    4,          1.99,          3.31,       2.90,      28.98,     95.84,          2.19
        4,          2,    5,          2.54,          3.31,       3.10,      31.05,    102.69,          2.27
        4,          2,    6,          2.67,          3.31,       3.28,      32.84,    108.59,          2.18
        4,          2,    7,          3.28,          3.31,       3.42,      34.24,    113.19,          2.38
        4,          3,    1,         -3.04,          3.31,       1.89,      18.91,     62.55,          1.28
        4,          3,    2,          0.54,          3.31,       2.53,      25.26,     83.53,          1.89
        4,          3,    3,          2.06,          3.31,       2.93,      29.27,     96.80,          2.20
        4,          3,    4,          2.92,          3.31,       3.21,      32.10,    106.17,          2.38
        4,          3,    5,          3.42,          3.31,       3.41,      34.05,    112.60,          2.47
        4,          3,    6,          3.76,          3.31,       3.57,      35.68,    117.94,          2.52
        4,          3,    7,          3.97,          3.31,       3.70,      37.02,    122.38,          2.53
        4,          4,    1,         -2.68,          3.31,       2.04,      20.35,     67.31,          1.24
        4,          4,    2,          0.81,          3.31,       2.76,      27.59,     91.26,          1.78
        4,          4,    3,          2.71,          3.31,       3.19,      31.91,    105.51,          2.28
        4,          4,    4,          3.52,          3.31,       3.46,      34.63,    114.48,          2.48
        4,          4,    5,          3.99,          3.31,       3.67,      36.73,    121.44,          2.56
        4,          4,    6,          4.31,          3.31,       3.84,      38.41,    126.96,          2.61
        4,          4,    7,          4.55,          3.31,       4.00,      39.92,    131.94,          2.63
        5,          1,    1,         -4.26,          3.31,       1.67,      16.67,     55.15,          1.20
        5,          1,    2,         -0.79,          3.31,       2.15,      21.52,     71.20,          1.76
        5,          1,    3,          0.56,          3.31,       2.44,      24.41,     80.73,          2.00
        5,          1,    4,          1.03,          3.31,       2.65,      26.52,     87.72,          1.99
        5,          1,    5,          1.52,          3.31,       2.85,      28.48,     94.19,          2.02
        5,          1,    6,          2.31,          3.31,       3.01,      30.05,     99.37,          2.25
        5,          1,    7,          2.67,          3.31,       3.16,      31.63,    104.59,          2.29
        5,          2,    1,         -3.25,          3.31,       1.82,      18.17,     60.11,          1.30
        5,          2,    2,          0.32,          3.31,       2.39,      23.91,     79.07,          1.95
        5,          2,    3,          1.82,          3.31,       2.76,      27.60,     91.27,          2.25
        5,          2,    4,          2.71,          3.31,       3.03,      30.35,    100.38,          2.44
        5,          2,    5,          3.30,          3.31,       3.26,      32.59,    107.77,          2.54
        5,          2,    6,          3.51,          3.31,       3.44,      34.36,    113.60,          2.50
        5,          2,    7,          3.66,          3.31,       3.59,      35.89,    118.65,          2.45
        5,          3,    1,         -2.80,          3.31,       1.97,      19.72,     65.23,          1.27
        5,          3,    2,          1.23,          3.31,       2.65,      26.51,     87.68,          2.08
        5,          3,    3,          2.78,          3.31,       3.07,      30.71,    101.55,          2.44
        5,          3,    4,          3.66,          3.31,       3.37,      33.69,    111.40,          2.65
        5,          3,    5,          4.16,          3.31,       3.58,      35.79,    118.33,          2.76
        5,          3,    6,          4.51,          3.31,       3.75,      37.49,    123.94,          2.82
        5,          3,    7,          4.74,          3.31,       3.89,      38.95,    128.75,          2.84
        5,          4,    1,         -1.80,          3.31,       2.12,      21.28,     70.38,          1.42
        5,          4,    2,          1.65,          3.31,       2.90,      28.97,     95.81,          2.03
        5,          4,    3,          3.08,          3.31,       3.35,      33.52,    110.83,          2.33
        5,          4,    4,          4.27,          3.31,       3.65,      36.53,    120.75,          2.76
        5,          4,    5,          4.74,          3.31,       3.87,      38.69,    127.90,          2.86
        5,          4,    6,          5.07,          3.31,       4.04,      40.44,    133.66,          2.92
        5,          4,    7,          5.31,          3.31,       4.20,      42.03,    138.91,          2.95
        6,          1,    1,         -3.51,          3.31,       1.74,      17.40,     57.55,          1.32
        6,          1,    2,          0.08,          3.31,       2.27,      22.73,     75.18,          1.98
        6,          1,    3,          1.25,          3.31,       2.58,      25.80,     85.32,          2.17
        6,          1,    4,          2.22,          3.31,       2.80,      28.02,     92.67,          2.42
        6,          1,    5,          2.81,          3.31,       3.01,      30.07,     99.43,          2.53
        6,          1,    6,          3.22,          3.31,       3.18,      31.76,    105.00,          2.59
        6,          1,    7,          3.58,          3.31,       3.34,      33.37,    110.31,          2.64
        6,          2,    1,         -2.48,          3.31,       1.90,      19.04,     62.97,          1.45
        6,          2,    2,          1.20,          3.31,       2.53,      25.35,     83.84,          2.20
        6,          2,    3,          2.74,          3.31,       2.93,      29.29,     96.86,          2.57
        6,          2,    4,          3.54,          3.31,       3.22,      32.22,    106.51,          2.74
        6,          2,    5,          3.88,          3.31,       3.45,      34.53,    114.18,          2.71
        6,          2,    6,          4.67,          3.31,       3.65,      36.51,    120.70,          3.02
        6,          2,    7,          4.97,          3.31,       3.81,      38.14,    126.06,          3.07
        6,          3,    1,         -1.64,          3.31,       2.07,      20.68,     68.40,          1.53
        6,          3,    2,          2.13,          3.31,       2.82,      28.16,     93.11,          2.36
        6,          3,    3,          3.72,          3.31,       3.27,      32.70,    108.11,          2.79
        6,          3,    4,          4.60,          3.31,       3.59,      35.87,    118.60,          3.04
        6,          3,    5,          4.85,          3.31,       3.82,      38.20,    126.29,          2.98
        6,          3,    6,          5.10,          3.31,       4.01,      40.07,    132.45,          2.97
        6,          3,    7,          5.72,          3.31,       4.15,      41.52,    137.22,          3.29
        6,          4,    1,         -1.01,          3.31,       2.23,      22.35,     73.92,          1.58
        6,          4,    2,          2.83,          3.31,       3.08,      30.77,    101.76,          2.46
        6,          4,    3,          4.40,          3.31,       3.57,      35.73,    118.09,          2.92
        6,          4,    4,          5.24,          3.31,       3.90,      39.02,    128.98,          3.18
        6,          4,    5,          5.73,          3.30,       4.14,      41.37,    136.73,          3.31
        6,          4,    6,          5.84,          3.31,       4.32,      43.19,    142.74,          3.23
        6,          4,    7,          5.95,          3.30,       4.49,      44.85,    148.23,          3.16
        7,          1,    1,         -3.06,          3.31,       1.83,      18.24,     60.35,          1.36
        7,          1,    2,          1.05,          3.31,       2.40,      24.01,     79.43,          2.29
        7,          1,    3,          2.48,          3.31,       2.74,      27.37,     90.51,          2.65
        7,          1,    4,          3.25,          3.31,       2.97,      29.73,     98.32,          2.84
        7,          1,    5,          3.84,          3.31,       3.19,      31.94,    105.62,          2.96
        7,          1,    6,          4.26,          3.31,       3.37,      33.68,    111.36,          3.05
        7,          1,    7,          4.62,          3.31,       3.54,      35.41,    117.05,          3.11
        7,          2,    1,         -1.77,          3.31,       2.00,      19.98,     66.09,          1.58
        7,          2,    2,          1.84,          3.31,       2.69,      26.89,     88.95,          2.35
        7,          2,    3,          3.76,          3.31,       3.11,      31.13,    102.94,          3.01
        7,          2,    4,          4.67,          3.31,       3.43,      34.31,    113.44,          3.28
        7,          2,    5,          5.30,          3.31,       3.69,      36.92,    122.03,          3.45
        7,          2,    6,          5.73,          3.31,       3.90,      39.04,    129.03,          3.55
        7,          2,    7,          6.03,          3.31,       4.08,      40.78,    134.79,          3.62
        7,          3,    1,         -0.79,          3.31,       2.18,      21.75,     71.95,          1.73
        7,          3,    2,          3.11,          3.31,       2.99,      29.93,     98.97,          2.72
        7,          3,    3,          4.50,          3.31,       3.50,      34.95,    115.53,          3.08
        7,          3,    4,          5.67,          3.31,       3.85,      38.50,    127.28,          3.57
        7,          3,    5,          6.21,          3.31,       4.10,      40.99,    135.49,          3.74
        7,          3,    6,          6.57,          3.30,       4.30,      43.01,    142.16,          3.83
        7,          3,    7,          6.81,          3.30,       4.45,      44.51,    147.10,          3.89
        7,          4,    1,         -0.14,          3.31,       2.35,      23.52,     77.81,          1.79
        7,          4,    2,          3.85,          3.31,       3.29,      32.89,    108.75,          2.85
        7,          4,    3,          5.47,          3.31,       3.84,      38.40,    126.94,          3.41
        7,          4,    4,          6.32,          3.31,       4.20,      41.98,    138.78,          3.73
        7,          4,    5,          6.81,          3.30,       4.45,      44.53,    147.15,          3.88
        7,          4,    6,          6.88,          3.30,       4.65,      46.49,    153.64,          3.75
        7,          4,    7,          7.40,          3.30,       4.82,      48.26,    159.44,          4.05
        8,          1,    1,         -2.33,          3.31,       1.89,      18.87,     62.42,          1.52
        8,          1,    2,          1.91,          3.31,       2.52,      25.25,     83.51,          2.61
        8,          1,    3,          3.38,          3.31,       2.89,      28.87,     95.48,          3.04
        8,          1,    4,          4.15,          3.31,       3.14,      31.35,    103.67,          3.26
        8,          1,    5,          4.75,          3.31,       3.37,      33.66,    111.30,          3.42
        8,          1,    6,          5.17,          3.31,       3.55,      35.54,    117.52,          3.51
        8,          1,    7,          5.54,          3.31,       3.74,      37.40,    123.64,          3.59
        8,          2,    1,         -0.97,          3.31,       2.07,      20.71,     68.52,          1.79
        8,          2,    2,          2.72,          3.31,       2.83,      28.34,     93.70,          2.68
        8,          2,    3,          4.67,          3.31,       3.30,      33.00,    109.09,          3.44
        8,          2,    4,          5.59,          3.31,       3.64,      36.40,    120.32,          3.76
        8,          2,    5,          6.22,          3.31,       3.92,      39.23,    129.69,          3.96
        8,          2,    6,          6.66,          3.31,       4.15,      41.50,    137.19,          4.09
        8,          2,    7,          6.98,          3.30,       4.34,      43.37,    143.35,          4.17
        8,          3,    1,         -0.02,          3.31,       2.26,      22.61,     74.78,          1.95
        8,          3,    2,          4.01,          3.31,       3.16,      31.57,    104.40,          3.13
        8,          3,    3,          5.51,          3.31,       3.71,      37.05,    122.50,          3.60
        8,          3,    4,          6.25,          3.31,       4.10,      40.96,    135.40,          3.78
        8,          3,    5,          7.16,          3.30,       4.38,      43.76,    144.64,          4.30
        8,          3,    6,          7.53,          3.30,       4.59,      45.91,    151.71,          4.42
        8,          3,    7,          7.77,          3.30,       4.76,      47.54,    157.09,          4.49
        8,          4,    1,          0.63,          3.31,       2.46,      24.55,     81.19,          2.01
        8,          4,    2,          4.74,          3.31,       3.47,      34.69,    114.69,          3.27
        8,          4,    3,          6.30,          3.31,       4.09,      40.86,    135.05,          3.83
        8,          4,    4,          6.92,          3.30,       4.48,      44.84,    148.19,          3.96
        8,          4,    5,          7.78,          3.30,       4.76,      47.60,    157.30,          4.49
        8,          4,    6,          8.12,          3.30,       4.97,      49.74,    164.34,          4.61
        8,          4,    7,          8.36,          3.30,       5.16,      51.64,    170.62,          4.67
        9,          1,    1,         -1.24,          3.31,       1.95,      19.50,     64.49,          1.86
        9,          1,    2,          2.78,          3.31,       2.65,      26.53,     87.73,          2.97
        9,          1,    3,          4.29,          3.31,       3.05,      30.48,    100.80,          3.49
        9,          1,    4,          5.05,          3.31,       3.32,      33.20,    109.77,          3.72
        9,          1,    5,          5.38,          3.31,       3.57,      35.66,    117.89,          3.68
        9,          1,    6,          6.10,          3.31,       3.77,      37.66,    124.49,          4.05
        9,          1,    7,          6.47,          3.31,       3.97,      39.70,    131.22,          4.13
        9,          2,    1,         -0.14,          3.31,       2.15,      21.46,     71.00,          2.06
        9,          2,    2,          3.94,          3.31,       2.98,      29.85,     98.74,          3.31
        9,          2,    3,          5.59,          3.31,       3.49,      34.94,    115.53,          3.96
        9,          2,    4,          6.52,          3.31,       3.87,      38.67,    127.85,          4.32
        9,          2,    5,          7.16,          3.31,       4.18,      41.78,    138.07,          4.56
        9,          2,    6,          7.32,          3.30,       4.42,      44.20,    146.08,          4.42
        9,          2,    7,          7.95,          3.30,       4.63,      46.26,    152.86,          4.84
        9,          3,    1,          0.75,          3.31,       2.35,      23.49,     77.70,          2.21
        9,          3,    2,          4.91,          3.31,       3.33,      33.34,    110.24,          3.59
        9,          3,    3,          6.62,          3.31,       3.94,      39.43,    130.32,          4.32
        9,          3,    4,          7.57,          3.30,       4.37,      43.68,    144.35,          4.74
        9,          3,    5,          8.14,          3.30,       4.68,      46.78,    154.57,          4.99
        9,          3,    6,          8.52,          3.30,       4.91,      49.12,    162.30,          5.14
        9,          3,    7,          8.77,          3.30,       5.10,      50.95,    168.37,          5.22
        9,          4,    1,          1.33,          3.31,       2.56,      25.53,     84.42,          2.24
        9,          4,    2,          5.36,          3.31,       3.67,      36.75,    121.48,          3.52
        9,          4,    3,          6.99,          3.30,       4.36,      43.58,    144.02,          4.16
        9,          4,    4,          8.25,          3.30,       4.79,      47.91,    158.31,          4.97
        9,          4,    5,          8.78,          3.30,       5.11,      51.06,    168.72,          5.21
        9,          4,    6,          9.12,          3.30,       5.34,      53.44,    176.58,          5.35
        9,          4,    7,          9.37,          3.30,       5.54,      55.46,    183.26,          5.43
       10,          1,    1,         -0.58,          3.31,       2.00,      19.97,     66.06,          2.08
       10,          1,    2,          3.54,          3.31,       2.76,      27.62,     91.35,          3.36
       10,          1,    3,          5.08,          3.31,       3.20,      31.96,    105.69,          3.95
       10,          1,    4,          5.64,          3.31,       3.48,      34.82,    115.10,          4.03
       10,          1,    5,          6.11,          3.31,       3.75,      37.48,    123.89,          4.09
       10,          1,    6,          6.92,          3.31,       3.96,      39.61,    130.95,          4.60
       10,          1,    7,          7.29,          3.31,       4.18,      41.79,    138.12,          4.70
       10,          2,    1,          0.54,          3.31,       2.20,      22.00,     72.79,          2.32
       10,          2,    2,          4.71,          3.31,       3.11,      31.14,    102.97,          3.74
       10,          2,    3,          6.40,          3.31,       3.67,      36.72,    121.38,          4.48
       10,          2,    4,          7.22,          3.31,       4.07,      40.73,    134.63,          4.77
       10,          2,    5,          7.66,          3.30,       4.41,      44.10,    145.73,          4.79
       10,          2,    6,          8.46,          3.30,       4.67,      46.75,    154.47,          5.38
       10,          2,    7,          8.80,          3.30,       4.90,      48.98,    161.86,          5.50
       10,          3,    1,          1.43,          3.31,       2.41,      24.12,     79.78,          2.49
       10,          3,    2,          5.69,          3.31,       3.49,      34.91,    115.42,          4.05
       10,          3,    3,          7.44,          3.31,       4.16,      41.61,    137.55,          4.88
       10,          3,    4,          8.38,          3.30,       4.63,      46.27,    152.89,          5.34
       10,          3,    5,          8.69,          3.30,       4.97,      49.67,    164.11,          5.27
       10,          3,    6,          9.40,          3.30,       5.23,      52.30,    172.80,          5.84
       10,          3,    7,          9.66,          3.30,       5.43,      54.28,    179.36,          5.95
       10,          4,    1,          2.11,          3.31,       2.64,      26.34,     87.13,          2.57
       10,          4,    2,          6.43,          3.31,       3.86,      38.59,    127.57,          4.24
       10,          4,    3,          8.20,          3.30,       4.62,      46.18,    152.61,          5.13
       10,          4,    4,          9.12,          3.30,       5.10,      51.00,    168.52,          5.65
       10,          4,    5,          9.58,          3.30,       5.45,      54.48,    179.99,          5.81
       10,          4,    6,          9.71,          3.30,       5.70,      57.04,    188.46,          5.68
       10,          4,    7,          9.88,          3.30,       5.93,      59.24,    195.73,          5.66
       11,          1,    1,          0.04,          3.31,       2.03,      20.34,     67.27,          2.34
       11,          1,    2,          4.26,          3.31,       2.87,      28.74,     95.05,          3.76
       11,          1,    3,          5.87,          3.31,       3.35,      33.45,    110.60,          4.46
       11,          1,    4,          6.69,          3.31,       3.65,      36.54,    120.79,          4.82
       11,          1,    5,          7.30,          3.31,       3.94,      39.40,    130.24,          5.06
       11,          1,    6,          7.72,          3.31,       4.17,      41.70,    137.81,          5.20
       11,          1,    7,          8.08,          3.31,       4.39,      43.87,    145.01,          5.32
       11,          2,    1,          0.80,          3.31,       2.25,      22.49,     74.40,          2.38
       11,          2,    2,          5.07,          3.31,       3.25,      32.45,    107.28,          3.86
       11,          2,    3,          7.16,          3.31,       3.85,      38.54,    127.40,          5.03
       11,          2,    4,          8.12,          3.31,       4.29,      42.84,    141.60,          5.52
       11,          2,    5,          8.80,          3.30,       4.65,      46.53,    153.77,          5.85
       11,          2,    6,          9.26,          3.30,       4.94,      49.36,    163.11,          6.07
       11,          2,    7,          9.61,          3.30,       5.19,      51.85,    171.32,          6.21
       11,          3,    1,          2.05,          3.31,       2.48,      24.78,     81.95,          2.76
       11,          3,    2,          6.24,          3.31,       3.64,      36.42,    120.40,          4.36
       11,          3,    3,          7.85,          3.31,       4.38,      43.78,    144.70,          5.05
       11,          3,    4,          9.20,          3.30,       4.89,      48.88,    161.51,          6.05
       11,          3,    5,          9.82,          3.30,       5.27,      52.73,    174.24,          6.39
       11,          3,    6,         10.23,          3.30,       5.56,      55.60,    183.71,          6.60
       11,          3,    7,         10.50,          3.30,       5.78,      57.77,    190.87,          6.73
       11,          4,    1,          2.73,          3.31,       2.70,      27.00,     89.31,          2.87
       11,          4,    2,          7.15,          3.31,       4.04,      40.39,    133.52,          4.73
       11,          4,    3,          8.90,          3.30,       4.87,      48.73,    161.02,          5.66
       11,          4,    4,          9.59,          3.30,       5.42,      54.19,    179.03,          5.87
       11,          4,    5,         10.51,          3.30,       5.80,      58.05,    191.80,          6.70
       11,          4,    6,         10.88,          3.30,       6.09,      60.89,    201.19,          6.90
       11,          4,    7,         11.14,          3.30,       6.32,      63.25,    208.95,          7.02
       12,          1,    1,          0.62,          3.31,       2.07,      20.75,     68.64,          2.59
       12,          1,    2,          4.97,          3.31,       2.99,      29.92,     98.94,          4.20
       12,          1,    3,          6.66,          3.31,       3.51,      35.12,    116.10,          5.04
       12,          1,    4,          7.50,          3.31,       3.85,      38.50,    127.28,          5.46
       12,          1,    5,          8.12,          3.31,       4.16,      41.58,    137.43,          5.73
       12,          1,    6,          8.25,          3.30,       4.40,      43.95,    145.25,          5.52
       12,          1,    7,          8.94,          3.30,       4.64,      46.35,    153.17,          6.07
       12,          2,    1,          1.75,          3.31,       2.30,      22.99,     76.05,          2.87
       12,          2,    2,          6.13,          3.31,       3.38,      33.80,    111.74,          4.68
       12,          2,    3,          7.94,          3.31,       4.05,      40.53,    133.96,          5.66
       12,          2,    4,          8.93,          3.30,       4.53,      45.23,    149.48,          6.23
       12,          2,    5,          9.63,          3.30,       4.93,      49.26,    162.78,          6.62
       12,          2,    6,         10.10,          3.30,       5.24,      52.40,    173.16,          6.87
       12,          2,    7,         10.47,          3.30,       5.52,      55.15,    182.22,          7.04
       12,          3,    1,          2.60,          3.31,       2.53,      25.30,     83.67,          3.05
       12,          3,    2,          6.77,          3.31,       3.80,      38.00,    125.60,          4.68
       12,          3,    3,          8.99,          3.30,       4.62,      46.22,    152.75,          6.16
       12,          3,    4,         10.02,          3.30,       5.19,      51.88,    171.40,          6.82
       12,          3,    5,         10.68,          3.30,       5.62,      56.19,    185.65,          7.23
       12,          3,    6,         11.10,          3.30,       5.94,      59.46,    196.46,          7.48
       12,          3,    7,         11.39,          3.30,       6.19,      61.89,    204.47,          7.64
       12,          4,    1,          3.31,          3.31,       2.76,      27.59,     91.27,          3.18
       12,          4,    2,          7.64,          3.30,       4.23,      42.27,    139.71,          5.02
       12,          4,    3,          9.41,          3.30,       5.17,      51.67,    170.74,          5.95
       12,          4,    4,         10.79,          3.30,       5.78,      57.80,    190.98,          7.18
       12,          4,    5,         11.39,          3.30,       6.22,      62.24,    205.65,          7.58
       12,          4,    6,         11.77,          3.30,       6.53,      65.33,    215.86,          7.84
       12,          4,    7,         12.04,          3.30,       6.78,      67.82,    224.06,          8.00
       13,          1,    1,          1.18,          3.31,       2.12,      21.18,     70.07,          2.86
       13,          1,    2,          5.67,          3.31,       3.11,      31.11,    102.89,          4.68
       13,          1,    3,          7.35,          3.31,       3.71,      37.05,    122.48,          5.52
       13,          1,    4,          8.00,          3.31,       4.08,      40.77,    134.77,          5.71
       13,          1,    5,          9.01,          3.30,       4.41,      44.09,    145.71,          6.54
       13,          1,    6,          9.45,          3.30,       4.67,      46.70,    154.31,          6.76
       13,          1,    7,          9.84,          3.30,       4.93,      49.24,    162.73,          6.95
       13,          2,    1,          2.31,          3.31,       2.35,      23.47,     77.63,          3.18
       13,          2,    2,          6.80,          3.31,       3.53,      35.27,    116.60,          5.18
       13,          2,    3,          8.43,          3.31,       4.29,      42.85,    141.61,          5.93
       13,          2,    4,          9.78,          3.30,       4.79,      47.95,    158.45,          7.07
       13,          2,    5,         10.51,          3.30,       5.25,      52.48,    173.41,          7.53
       13,          2,    6,         11.00,          3.30,       5.60,      55.94,    184.84,          7.83
       13,          2,    7,         11.39,          3.30,       5.90,      59.05,    195.11,          8.05
       13,          3,    1,          3.20,          3.31,       2.58,      25.82,     85.39,          3.41
       13,          3,    2,          7.79,          3.31,       3.97,      39.72,    131.27,          5.60
       13,          3,    3,          9.70,          3.30,       4.89,      48.92,    161.65,          6.78
       13,          3,    4,         10.55,          3.30,       5.53,      55.30,    182.72,          7.15
       13,          3,    5,         11.58,          3.30,       6.03,      60.29,    199.20,          8.22
       13,          3,    6,         12.03,          3.30,       6.38,      63.86,    210.99,          8.54
       13,          3,    7,         12.34,          3.30,       6.66,      66.63,    220.13,          8.75
       13,          4,    1,          3.87,          3.31,       2.82,      28.23,     93.34,          3.52
       13,          4,    2,          8.53,          3.30,       4.42,      44.16,    145.93,          5.85
       13,          4,    3,         10.60,          3.30,       5.49,      54.87,    181.31,          7.31
       13,          4,    4,         11.67,          3.30,       6.20,      61.96,    204.71,          8.13
       13,          4,    5,         12.29,          3.30,       6.70,      66.98,    221.30,          8.58
       13,          4,    6,         12.41,          3.30,       7.05,      70.50,    232.91,          8.33
       13,          4,    7,         12.62,          3.30,       7.33,      73.25,    242.01,          8.39
       14,          1,    1,          1.62,          3.31,       2.15,      21.50,     71.13,          3.10
       14,          1,    2,          6.22,          3.31,       3.22,      32.20,    106.48,          5.09
       14,          1,    3,          8.15,          3.31,       3.89,      38.89,    128.58,          6.26
       14,          1,    4,          9.08,          3.30,       4.30,      42.98,    142.04,          6.87
       14,          1,    5,          9.75,          3.30,       4.66,      46.56,    153.84,          7.29
       14,          1,    6,         10.19,          3.30,       4.93,      49.30,    162.90,          7.53
       14,          1,    7,         10.39,          3.30,       5.21,      52.09,    172.12,          7.39
       14,          2,    1,          2.37,          3.31,       2.38,      23.84,     78.86,          3.15
       14,          2,    2,          7.38,          3.31,       3.65,      36.54,    120.78,          5.66
       14,          2,    3,          9.43,          3.30,       4.49,      44.93,    148.49,          7.04
       14,          2,    4,         10.50,          3.30,       5.06,      50.58,    167.12,          7.84
       14,          2,    5,         11.26,          3.30,       5.55,      55.52,    183.44,          8.39
       14,          2,    6,         11.78,          3.30,       5.94,      59.35,    196.08,          8.75
       14,          2,    7,         12.19,          3.30,       6.27,      62.70,    207.16,          9.04
       14,          3,    1,          3.58,          3.31,       2.63,      26.27,     86.89,          3.63
       14,          3,    2,          8.21,          3.31,       4.11,      41.11,    135.87,          5.92
       14,          3,    3,         10.13,          3.30,       5.14,      51.36,    169.70,          7.08
       14,          3,    4,         11.61,          3.30,       5.85,      58.50,    193.27,          8.57
       14,          3,    5,         12.36,          3.30,       6.40,      63.98,    211.40,          9.20
       14,          3,    6,         12.84,          3.30,       6.79,      67.92,    224.41,          9.60
       14,          3,    7,         13.18,          3.30,       7.10,      70.94,    234.37,          9.88
       14,          4,    1,          4.21,          3.31,       2.87,      28.70,     94.91,          3.73
       14,          4,    2,          9.06,          3.30,       4.57,      45.76,    151.22,          6.34
       14,          4,    3,         11.27,          3.30,       5.78,      57.81,    190.99,          8.04
       14,          4,    4,         12.23,          3.30,       6.57,      65.70,    217.06,          8.65
       14,          4,    5,         12.77,          3.30,       7.13,      71.30,    235.56,          8.96
       14,          4,    6,         13.56,          3.30,       7.50,      75.05,    247.92,         10.14
       14,          4,    7,         13.86,          3.30,       7.79,      77.90,    257.34,         10.43
       15,          1,    1,          1.89,          3.31,       2.18,      21.81,     72.15,          3.22
       15,          1,    2,          6.69,          3.31,       3.32,      33.17,    109.68,          5.46
       15,          1,    3,          8.77,          3.31,       4.06,      40.63,    134.29,          6.85
       15,          1,    4,          9.76,          3.30,       4.52,      45.18,    149.31,          7.56
       15,          1,    5,         10.45,          3.30,       4.90,      48.99,    161.88,          8.06
       15,          1,    6,         10.85,          3.30,       5.20,      51.96,    171.69,          8.26
       15,          1,    7,         10.98,          3.30,       5.49,      54.92,    181.45,          7.97
       15,          2,    1,          2.60,          3.31,       2.42,      24.18,     79.98,          3.26
       15,          2,    2,          7.84,          3.31,       3.76,      37.58,    124.26,          6.08
       15,          2,    3,         10.04,          3.30,       4.70,      46.96,    155.19,          7.70
       15,          2,    4,         11.16,          3.30,       5.32,      53.15,    175.62,          8.64
       15,          2,    5,         11.97,          3.30,       5.85,      58.49,    193.26,          9.32
       15,          2,    6,         12.52,          3.30,       6.25,      62.47,    206.42,          9.81
       15,          2,    7,         12.95,          3.30,       6.59,      65.88,    217.67,         10.19
       15,          3,    1,          3.48,          3.31,       2.67,      26.67,     88.20,          3.48
       15,          3,    2,          8.78,          3.31,       4.24,      42.33,    139.91,          6.52
